race_type,course_len,ground_state,class,枠番,1着,2着,3着,着外
ダート,1200,重,1勝クラス,2,0,1,0,9
ダート,1200,重,1勝クラス,3,2,0,1,10
ダート,1200,重,1勝クラス,4,1,2,1,10
ダート,1200,重,1勝クラス,5,0,1,1,12
ダート,1200,重,1勝クラス,6,1,1,2,12
ダート,1200,重,1勝クラス,7,3,1,1,11
ダート,1200,重,1勝クラス,8,0,1,1,14
ダート,1200,重,2勝クラス,1,1,1,1,4
ダート,1200,重,2勝クラス,2,1,0,0,6
ダート,1200,重,2勝クラス,3,0,2,1,4
ダート,1200,重,2勝クラス,4,1,0,0,6
ダート,1200,重,2勝クラス,5,0,0,1,7
ダート,1200,重,2勝クラス,6,1,0,0,7
ダート,1200,重,2勝クラス,7,0,0,1,7
ダート,1200,重,2勝クラス,8,0,1,0,7
ダート,1200,重,3勝クラス,1,0,0,1,6
ダート,1200,重,3勝クラス,2,1,3,0,3
ダート,1200,重,3勝クラス,3,0,0,0,7
ダート,1200,重,3勝クラス,4,0,1,1,6
ダート,1200,重,3勝クラス,5,1,0,1,6
ダート,1200,重,3勝クラス,6,1,0,0,7
ダート,1200,重,3勝クラス,7,0,0,1,7
ダート,1200,重,3勝クラス,8,1,0,0,7
ダート,1200,重,all,1,3,2,5,36
ダート,1200,重,all,2,4,4,3,34
ダート,1200,重,all,3,4,4,5,36
ダート,1200,重,all,4,3,6,2,40
ダート,1200,重,all,5,3,3,3,45
ダート,1200,重,all,6,5,2,3,48
ダート,1200,重,all,7,4,3,5,48
ダート,1200,重,all,8,4,6,4,46
ダート,1200,重,オープン,1,1,0,0,5
ダート,1200,重,オープン,2,0,0,1,5
ダート,1200,重,オープン,3,0,1,2,3
ダート,1200,重,オープン,4,0,0,0,6
ダート,1200,重,オープン,5,1,2,0,3
ダート,1200,重,オープン,6,1,0,0,5
ダート,1200,重,オープン,7,0,0,0,6
ダート,1200,重,オープン,8,0,0,0,6
ダート,1200,重,新馬,1,0,0,1,0
ダート,1200,重,新馬,2,0,0,0,1
ダート,1200,重,新馬,3,0,0,0,1
ダート,1200,重,新馬,4,0,0,0,1
ダート,1200,重,新馬,5,0,0,0,2
ダート,1200,重,新馬,6,1,0,0,1
ダート,1200,重,新馬,7,0,0,0,2
ダート,1200,重,新馬,8,0,1,0,1
ダート,1200,重,未勝利,1,0,0,1,13
ダート,1200,重,未勝利,2,2,0,2,10
ダート,1200,重,未勝利,3,2,1,1,11
ダート,1200,重,未勝利,4,1,3,0,11
ダート,1200,重,未勝利,5,1,0,0,15
ダート,1200,重,未勝利,6,0,1,1,16
ダート,1200,重,未勝利,7,1,2,2,15
ダート,1200,重,未勝利,8,3,3,3,11
ダート,1400,不良,1勝クラス,1,1,0,0,4
ダート,1400,不良,1勝クラス,2,0,1,0,4
ダート,1400,不良,1勝クラス,3,0,1,0,5
ダート,1400,不良,1勝クラス,4,0,0,1,5
ダート,1400,不良,1勝クラス,5,0,1,0,5
ダート,1400,不良,1勝クラス,6,0,0,1,5
ダート,1400,不良,1勝クラス,7,2,0,1,3
ダート,1400,不良,1勝クラス,8,0,0,0,6
ダート,1400,不良,2勝クラス,1,1,0,0,1
ダート,1400,不良,2勝クラス,2,0,0,0,2
ダート,1400,不良,2勝クラス,3,0,0,0,2
ダート,1400,不良,2勝クラス,4,0,0,1,1
ダート,1400,不良,2勝クラス,5,0,1,0,1
ダート,1400,不良,2勝クラス,6,0,0,0,2
ダート,1400,不良,2勝クラス,7,0,0,0,2
ダート,1400,不良,2勝クラス,8,0,0,0,2
ダート,1400,不良,3勝クラス,1,0,0,1,2
ダート,1400,不良,3勝クラス,2,0,1,0,3
ダート,1400,不良,3勝クラス,3,1,0,0,3
ダート,1400,不良,3勝クラス,4,0,0,0,4
ダート,1400,不良,3勝クラス,5,0,0,0,4
ダート,1400,不良,3勝クラス,6,1,1,0,2
ダート,1400,不良,3勝クラス,7,0,0,0,4
ダート,1400,不良,3勝クラス,8,0,0,1,3
ダート,1400,不良,all,1,2,3,2,15
ダート,1400,不良,all,2,1,3,1,18
ダート,1400,不良,all,3,2,1,1,18
ダート,1400,不良,all,4,3,2,2,18
ダート,1400,不良,all,5,2,2,1,23
ダート,1400,不良,all,6,1,2,3,22
ダート,1400,不良,all,7,3,0,1,24
ダート,1400,不良,all,8,0,1,3,24
ダート,1400,不良,新馬,1,0,0,0,2
ダート,1400,不良,新馬,2,0,0,1,1
ダート,1400,不良,新馬,3,0,0,0,2
ダート,1400,不良,新馬,4,0,0,0,2
ダート,1400,不良,新馬,5,1,0,0,1
ダート,1400,不良,新馬,6,0,0,0,2
ダート,1400,不良,新馬,7,0,0,0,2
ダート,1400,不良,新馬,8,0,1,0,1
ダート,1400,不良,未勝利,1,0,3,1,6
ダート,1400,不良,未勝利,2,1,1,0,8
ダート,1400,不良,未勝利,3,1,0,1,6
ダート,1400,不良,未勝利,4,3,2,0,6
ダート,1400,不良,未勝利,5,1,0,1,12
ダート,1400,不良,未勝利,6,0,1,2,11
ダート,1400,不良,未勝利,7,1,0,0,13
ダート,1400,不良,未勝利,8,0,0,2,12
ダート,1400,全,1勝クラス,1,7,11,9,126
ダート,1400,全,1勝クラス,2,8,10,13,130
ダート,1400,全,1勝クラス,3,10,7,10,143
ダート,1400,全,1勝クラス,4,17,12,12,136
ダート,1400,全,1勝クラス,5,15,12,16,140
ダート,1400,全,1勝クラス,6,14,16,10,151
ダート,1400,全,1勝クラス,7,14,18,13,149
ダート,1400,全,1勝クラス,8,16,15,18,143
ダート,1400,全,2勝クラス,1,9,3,4,54
ダート,1400,全,2勝クラス,2,3,2,4,64
ダート,1400,全,2勝クラス,3,4,7,5,63
ダート,1400,全,2勝クラス,4,8,8,9,62
ダート,1400,全,2勝クラス,5,5,12,5,70
ダート,1400,全,2勝クラス,6,3,4,6,80
ダート,1400,全,2勝クラス,7,9,4,6,76
ダート,1400,全,2勝クラス,8,7,9,8,71
ダート,1400,全,3勝クラス,1,1,2,4,26
ダート,1400,全,3勝クラス,2,2,3,3,28
ダート,1400,全,3勝クラス,3,4,2,1,31
ダート,1400,全,3勝クラス,4,1,2,1,35
ダート,1400,全,3勝クラス,5,4,4,3,28
ダート,1400,全,3勝クラス,6,3,3,3,31
ダート,1400,全,3勝クラス,7,4,1,2,33
ダート,1400,全,3勝クラス,8,2,2,3,33
ダート,1400,全,all,1,39,40,40,458
ダート,1400,全,all,2,41,38,46,488
ダート,1400,全,all,3,39,39,42,525
ダート,1400,全,all,4,49,49,47,533
ダート,1400,全,all,5,60,51,56,531
ダート,1400,全,all,6,40,55,43,580
ダート,1400,全,all,7,57,45,42,579
ダート,1400,全,all,8,46,53,53,576
ダート,1400,全,オープン,1,2,3,1,20
ダート,1400,全,オープン,2,5,4,2,18
ダート,1400,全,オープン,3,2,1,1,28
ダート,1400,全,オープン,4,1,1,3,28
ダート,1400,全,オープン,5,3,0,2,28
ダート,1400,全,オープン,6,0,2,1,31
ダート,1400,全,オープン,7,3,2,3,26
ダート,1400,全,オープン,8,1,4,4,25
ダート,1400,全,新馬,1,4,2,5,49
ダート,1400,全,新馬,2,3,5,2,54
ダート,1400,全,新馬,3,5,4,7,50
ダート,1400,全,新馬,4,3,6,3,55
ダート,1400,全,新馬,5,4,3,4,55
ダート,1400,全,新馬,6,5,8,5,50
ダート,1400,全,新馬,7,9,4,5,50
ダート,1400,全,新馬,8,1,2,3,62
ダート,1400,全,未勝利,1,12,16,15,159
ダート,1400,全,未勝利,2,15,11,18,172
ダート,1400,全,未勝利,3,13,15,17,181
ダート,1400,全,未勝利,4,17,19,17,185
ダート,1400,全,未勝利,5,25,14,22,183
ダート,1400,全,未勝利,6,14,19,15,202
ダート,1400,全,未勝利,7,15,15,8,212
ダート,1400,全,未勝利,8,17,19,16,203
ダート,1400,稍重,1勝クラス,1,0,1,0,26
ダート,1400,稍重,1勝クラス,2,2,1,4,23
ダート,1400,稍重,1勝クラス,3,3,0,3,26
ダート,1400,稍重,1勝クラス,4,7,0,3,25
ダート,1400,稍重,1勝クラス,5,1,5,2,28
ダート,1400,稍重,1勝クラス,6,1,7,2,29
ダート,1400,稍重,1勝クラス,7,1,4,3,31
ダート,1400,稍重,1勝クラス,8,6,3,4,22
ダート,1400,稍重,2勝クラス,1,1,0,0,12
ダート,1400,稍重,2勝クラス,2,1,0,0,13
ダート,1400,稍重,2勝クラス,3,1,2,1,12
ダート,1400,稍重,2勝クラス,4,1,0,3,15
ダート,1400,稍重,2勝クラス,5,1,3,2,14
ダート,1400,稍重,2勝クラス,6,0,1,4,15
ダート,1400,稍重,2勝クラス,7,3,2,0,15
ダート,1400,稍重,2勝クラス,8,2,2,0,16
ダート,1400,稍重,3勝クラス,1,0,0,2,7
ダート,1400,稍重,3勝クラス,2,1,1,1,7
ダート,1400,稍重,3勝クラス,3,0,1,0,10
ダート,1400,稍重,3勝クラス,4,1,1,0,10
ダート,1400,稍重,3勝クラス,5,0,1,1,9
ダート,1400,稍重,3勝クラス,6,1,1,1,9
ダート,1400,稍重,3勝クラス,7,2,0,0,10
ダート,1400,稍重,3勝クラス,8,2,0,1,9
ダート,1400,稍重,all,1,5,6,3,112
ダート,1400,稍重,all,2,10,7,10,106
ダート,1400,稍重,all,3,6,10,11,115
ダート,1400,稍重,all,4,15,4,13,119
ダート,1400,稍重,all,5,13,18,12,110
ダート,1400,稍重,all,6,6,19,14,119
ダート,1400,稍重,all,7,14,8,9,126
ダート,1400,稍重,all,8,14,9,10,124
ダート,1400,稍重,オープン,1,0,1,0,5
ダート,1400,稍重,オープン,2,1,1,0,4
ダート,1400,稍重,オープン,3,0,0,1,7
ダート,1400,稍重,オープン,4,0,0,1,7
ダート,1400,稍重,オープン,5,1,0,0,7
ダート,1400,稍重,オープン,6,0,1,0,7
ダート,1400,稍重,オープン,7,2,0,1,5
ダート,1400,稍重,オープン,8,0,1,1,6
ダート,1400,稍重,新馬,1,2,2,1,16
ダート,1400,稍重,新馬,2,1,1,0,20
ダート,1400,稍重,新馬,3,1,2,1,18
ダート,1400,稍重,新馬,4,1,2,2,17
ダート,1400,稍重,新馬,5,2,1,3,16
ダート,1400,稍重,新馬,6,0,2,2,18
ダート,1400,稍重,新馬,7,4,1,1,16
ダート,1400,稍重,新馬,8,0,0,1,21
ダート,1400,稍重,未勝利,1,2,2,0,40
ダート,1400,稍重,未勝利,2,2,3,4,36
ダート,1400,稍重,未勝利,3,1,5,5,36
ダート,1400,稍重,未勝利,4,4,1,3,40
ダート,1400,稍重,未勝利,5,8,4,4,32
ダート,1400,稍重,未勝利,6,3,7,4,35
ダート,1400,稍重,未勝利,7,1,1,2,44
ダート,1400,稍重,未勝利,8,4,2,3,41
ダート,1400,良,1勝クラス,1,6,9,7,79
ダート,1400,良,1勝クラス,2,3,5,7,91
ダート,1400,良,1勝クラス,3,6,5,7,93
ダート,1400,良,1勝クラス,4,10,9,5,89
ダート,1400,良,1勝クラス,5,12,5,12,89
ダート,1400,良,1勝クラス,6,10,7,7,96
ダート,1400,良,1勝クラス,7,10,13,8,91
ダート,1400,良,1勝クラス,8,6,10,10,97
ダート,1400,良,2勝クラス,1,6,2,3,31
ダート,1400,良,2勝クラス,2,2,1,3,36
ダート,1400,良,2勝クラス,3,2,4,2,38
ダート,1400,良,2勝クラス,4,5,7,4,33
ダート,1400,良,2勝クラス,5,2,6,2,43
ダート,1400,良,2勝クラス,6,3,3,2,46
ダート,1400,良,2勝クラス,7,4,2,5,45
ダート,1400,良,2勝クラス,8,4,4,6,41
ダート,1400,良,3勝クラス,1,1,2,0,16
ダート,1400,良,3勝クラス,2,1,1,2,16
ダート,1400,良,3勝クラス,3,3,1,1,16
ダート,1400,良,3勝クラス,4,0,0,1,20
ダート,1400,良,3勝クラス,5,4,3,2,13
ダート,1400,良,3勝クラス,6,1,1,2,18
ダート,1400,良,3勝クラス,7,1,1,2,18
ダート,1400,良,3勝クラス,8,0,2,1,19
ダート,1400,良,all,1,31,29,25,275
ダート,1400,良,all,2,24,23,30,307
ダート,1400,良,all,3,27,21,25,332
ダート,1400,良,all,4,25,36,26,333
ダート,1400,良,all,5,36,25,40,335
ダート,1400,良,all,6,28,29,23,366
ダート,1400,良,all,7,32,31,28,360
ダート,1400,良,all,8,26,36,31,360
ダート,1400,良,オープン,1,2,2,1,10
ダート,1400,良,オープン,2,3,2,2,11
ダート,1400,良,オープン,3,2,0,0,17
ダート,1400,良,オープン,4,0,1,2,17
ダート,1400,良,オープン,5,1,0,2,17
ダート,1400,良,オープン,6,0,1,1,18
ダート,1400,良,オープン,7,1,1,1,17
ダート,1400,良,オープン,8,1,3,1,15
ダート,1400,良,新馬,1,2,0,2,26
ダート,1400,良,新馬,2,2,4,1,26
ダート,1400,良,新馬,3,4,0,6,25
ダート,1400,良,新馬,4,0,4,1,30
ダート,1400,良,新馬,5,1,2,1,31
ダート,1400,良,新馬,6,4,6,1,25
ダート,1400,良,新馬,7,4,1,4,27
ダート,1400,良,新馬,8,1,1,2,32
ダート,1400,良,未勝利,1,10,11,10,95
ダート,1400,良,未勝利,2,10,7,12,108
ダート,1400,良,未勝利,3,9,8,8,120
ダート,1400,良,未勝利,4,9,14,12,117
ダート,1400,良,未勝利,5,12,7,17,119
ダート,1400,良,未勝利,6,10,8,8,134
ダート,1400,良,未勝利,7,10,12,5,134
ダート,1400,良,未勝利,8,12,15,10,126
ダート,1400,重,1勝クラス,1,0,1,2,17
ダート,1400,重,1勝クラス,2,3,3,2,12
ダート,1400,重,1勝クラス,3,1,1,0,19
ダート,1400,重,1勝クラス,4,0,3,3,17
ダート,1400,重,1勝クラス,5,2,1,2,18
ダート,1400,重,1勝クラス,6,3,2,0,21
ダート,1400,重,1勝クラス,7,1,1,1,24
ダート,1400,重,1勝クラス,8,4,2,4,18
ダート,1400,重,2勝クラス,1,1,1,1,10
ダート,1400,重,2勝クラス,2,0,1,1,13
ダート,1400,重,2勝クラス,3,1,1,2,11
ダート,1400,重,2勝クラス,4,2,1,1,13
ダート,1400,重,2勝クラス,5,2,2,1,12
ダート,1400,重,2勝クラス,6,0,0,0,17
ダート,1400,重,2勝クラス,7,2,0,1,14
ダート,1400,重,2勝クラス,8,1,3,2,12
ダート,1400,重,3勝クラス,1,0,0,1,1
ダート,1400,重,3勝クラス,2,0,0,0,2
ダート,1400,重,3勝クラス,3,0,0,0,2
ダート,1400,重,3勝クラス,4,0,1,0,1
ダート,1400,重,3勝クラス,5,0,0,0,2
ダート,1400,重,3勝クラス,6,0,0,0,2
ダート,1400,重,3勝クラス,7,1,0,0,1
ダート,1400,重,3勝クラス,8,0,0,0,2
ダート,1400,重,all,1,1,2,10,56
ダート,1400,重,all,2,6,5,5,57
ダート,1400,重,all,3,4,7,5,60
ダート,1400,重,all,4,6,7,6,63
ダート,1400,重,all,5,9,6,3,63
ダート,1400,重,all,6,5,5,3,73
ダート,1400,重,all,7,8,6,4,69
ダート,1400,重,all,8,6,7,9,68
ダート,1400,重,オープン,1,0,0,0,5
ダート,1400,重,オープン,2,1,1,0,3
ダート,1400,重,オープン,3,0,1,0,4
ダート,1400,重,オープン,4,1,0,0,4
ダート,1400,重,オープン,5,1,0,0,4
ダート,1400,重,オープン,6,0,0,0,6
ダート,1400,重,オープン,7,0,1,1,4
ダート,1400,重,オープン,8,0,0,2,4
ダート,1400,重,新馬,1,0,0,2,5
ダート,1400,重,新馬,2,0,0,0,7
ダート,1400,重,新馬,3,0,2,0,5
ダート,1400,重,新馬,4,2,0,0,6
ダート,1400,重,新馬,5,0,0,0,7
ダート,1400,重,新馬,6,1,0,2,5
ダート,1400,重,新馬,7,1,2,0,5
ダート,1400,重,新馬,8,0,0,0,8
ダート,1400,重,未勝利,1,0,0,4,18
ダート,1400,重,未勝利,2,2,0,2,20
ダート,1400,重,未勝利,3,2,2,3,19
ダート,1400,重,未勝利,4,1,2,2,22
ダート,1400,重,未勝利,5,4,3,0,20
ダート,1400,重,未勝利,6,1,3,1,22
ダート,1400,重,未勝利,7,3,2,1,21
ダート,1400,重,未勝利,8,1,2,1,24
ダート,1800,不良,1勝クラス,1,1,1,1,4
ダート,1800,不良,1勝クラス,2,2,2,0,4
ダート,1800,不良,1勝クラス,3,2,1,2,3
ダート,1800,不良,1勝クラス,4,1,1,0,6
ダート,1800,不良,1勝クラス,5,1,0,2,6
ダート,1800,不良,1勝クラス,6,0,0,2,6
ダート,1800,不良,1勝クラス,7,0,0,0,8
ダート,1800,不良,1勝クラス,8,0,2,0,9
ダート,1800,不良,2勝クラス,1,1,1,3,5
ダート,1800,不良,2勝クラス,2,2,2,0,7
