race_type,course_len,ground_state,class,枠番,1着,2着,3着,着外
ダート,1150,稍重,未勝利,5,2,2,4,25
ダート,1150,稍重,未勝利,6,1,3,2,27
ダート,1150,稍重,未勝利,7,0,1,2,30
ダート,1150,稍重,未勝利,8,0,2,3,29
ダート,1150,良,1勝クラス,1,6,16,4,91
ダート,1150,良,1勝クラス,2,6,5,10,102
ダート,1150,良,1勝クラス,3,12,6,11,97
ダート,1150,良,1勝クラス,4,7,6,7,109
ダート,1150,良,1勝クラス,5,6,11,8,110
ダート,1150,良,1勝クラス,6,10,7,10,111
ダート,1150,良,1勝クラス,7,10,7,8,111
ダート,1150,良,1勝クラス,8,12,11,11,104
ダート,1150,良,2勝クラス,1,1,0,1,28
ダート,1150,良,2勝クラス,2,2,1,3,24
ダート,1150,良,2勝クラス,3,3,4,2,21
ダート,1150,良,2勝クラス,4,3,1,0,26
ダート,1150,良,2勝クラス,5,2,2,2,24
ダート,1150,良,2勝クラス,6,0,2,3,24
ダート,1150,良,2勝クラス,7,1,4,2,23
ダート,1150,良,2勝クラス,8,3,1,2,23
ダート,1150,良,3勝クラス,1,3,1,1,15
ダート,1150,良,3勝クラス,2,2,2,2,14
ダート,1150,良,3勝クラス,3,1,2,1,16
ダート,1150,良,3勝クラス,4,0,1,3,19
ダート,1150,良,3勝クラス,5,2,1,1,22
ダート,1150,良,3勝クラス,6,3,2,2,19
ダート,1150,良,3勝クラス,7,0,2,0,24
ダート,1150,良,3勝クラス,8,2,2,3,19
ダート,1150,良,all,1,20,28,16,234
ダート,1150,良,all,2,18,15,21,251
ダート,1150,良,all,3,26,18,23,246
ダート,1150,良,all,4,19,19,20,264
ダート,1150,良,all,5,13,24,22,275
ダート,1150,良,all,6,21,23,24,270
ダート,1150,良,all,7,23,22,17,275
ダート,1150,良,all,8,31,22,28,258
ダート,1150,良,オープン,1,0,0,0,2
ダート,1150,良,オープン,2,0,0,0,2
ダート,1150,良,オープン,3,0,0,0,2
ダート,1150,良,オープン,4,0,0,1,2
ダート,1150,良,オープン,5,0,0,0,3
ダート,1150,良,オープン,6,0,1,0,3
ダート,1150,良,オープン,7,1,1,0,2
ダート,1150,良,オープン,8,1,0,1,2
ダート,1150,良,新馬,1,0,0,0,5
ダート,1150,良,新馬,2,0,0,0,4
ダート,1150,良,新馬,3,0,0,1,5
ダート,1150,良,新馬,4,2,1,0,4
ダート,1150,良,新馬,5,0,2,1,5
ダート,1150,良,新馬,6,0,0,0,9
ダート,1150,良,新馬,7,2,1,1,5
ダート,1150,良,新馬,8,1,1,2,6
ダート,1150,良,未勝利,1,10,10,9,88
ダート,1150,良,未勝利,2,8,6,5,100
ダート,1150,良,未勝利,3,9,5,7,100
ダート,1150,良,未勝利,4,7,10,8,97
ダート,1150,良,未勝利,5,3,7,10,104
ダート,1150,良,未勝利,6,6,11,9,98
ダート,1150,良,未勝利,7,9,7,6,102
ダート,1150,良,未勝利,8,11,7,9,97
ダート,1150,重,1勝クラス,1,1,3,2,10
ダート,1150,重,1勝クラス,2,1,0,3,12
ダート,1150,重,1勝クラス,3,2,2,2,10
ダート,1150,重,1勝クラス,4,2,0,0,14
ダート,1150,重,1勝クラス,5,0,2,1,13
ダート,1150,重,1勝クラス,6,0,0,0,17
ダート,1150,重,1勝クラス,7,1,0,0,15
ダート,1150,重,1勝クラス,8,2,2,1,13
ダート,1150,重,2勝クラス,1,1,2,1,6
ダート,1150,重,2勝クラス,2,0,1,1,8
ダート,1150,重,2勝クラス,3,0,0,1,9
ダート,1150,重,2勝クラス,4,0,1,0,9
ダート,1150,重,2勝クラス,5,1,0,0,9
ダート,1150,重,2勝クラス,6,2,0,1,7
ダート,1150,重,2勝クラス,7,0,0,0,10
ダート,1150,重,2勝クラス,8,1,1,1,7
ダート,1150,重,3勝クラス,1,1,1,0,1
ダート,1150,重,3勝クラス,2,0,0,0,4
ダート,1150,重,3勝クラス,3,1,0,2,1
ダート,1150,重,3勝クラス,4,0,1,0,3
ダート,1150,重,3勝クラス,5,0,0,0,4
ダート,1150,重,3勝クラス,6,0,0,0,4
ダート,1150,重,3勝クラス,7,0,0,0,4
ダート,1150,重,3勝クラス,8,0,0,0,4
ダート,1150,重,all,1,4,8,3,38
ダート,1150,重,all,2,1,3,5,45
ダート,1150,重,all,3,4,2,5,43
ダート,1150,重,all,4,3,3,4,47
ダート,1150,重,all,5,5,5,4,43
ダート,1150,重,all,6,3,1,3,51
ダート,1150,重,all,7,5,4,2,47
ダート,1150,重,all,8,5,4,4,47
ダート,1150,重,新馬,1,1,0,0,2
ダート,1150,重,新馬,2,0,0,0,3
ダート,1150,重,新馬,3,0,0,0,4
ダート,1150,重,新馬,4,0,0,1,5
ダート,1150,重,新馬,5,0,1,0,5
ダート,1150,重,新馬,6,0,0,1,5
ダート,1150,重,新馬,7,1,2,1,2
ダート,1150,重,新馬,8,1,0,0,5
ダート,1150,重,未勝利,1,0,2,0,17
ダート,1150,重,未勝利,2,0,1,1,17
ダート,1150,重,未勝利,3,1,0,0,17
ダート,1150,重,未勝利,4,1,1,3,14
ダート,1150,重,未勝利,5,4,2,3,10
ダート,1150,重,未勝利,6,1,1,0,17
ダート,1150,重,未勝利,7,2,2,1,15
ダート,1150,重,未勝利,8,1,1,2,16
ダート,1700,不良,1勝クラス,1,0,0,1,0
ダート,1700,不良,1勝クラス,2,1,0,0,0
ダート,1700,不良,1勝クラス,3,0,0,0,1
ダート,1700,不良,1勝クラス,4,0,1,0,1
ダート,1700,不良,1勝クラス,5,0,0,0,2
ダート,1700,不良,1勝クラス,6,0,0,0,2
ダート,1700,不良,1勝クラス,7,0,0,0,2
ダート,1700,不良,1勝クラス,8,0,0,0,2
ダート,1700,不良,2勝クラス,1,0,1,0,1
ダート,1700,不良,2勝クラス,2,0,0,0,3
ダート,1700,不良,2勝クラス,3,1,0,0,2
ダート,1700,不良,2勝クラス,4,0,0,0,2
ダート,1700,不良,2勝クラス,5,0,1,1,1
ダート,1700,不良,2勝クラス,6,0,0,0,3
ダート,1700,不良,2勝クラス,7,1,0,0,3
ダート,1700,不良,2勝クラス,8,0,0,1,3
ダート,1700,不良,3勝クラス,1,0,0,1,0
ダート,1700,不良,3勝クラス,2,0,0,0,2
ダート,1700,不良,3勝クラス,3,1,0,0,1
ダート,1700,不良,3勝クラス,4,0,1,0,1
ダート,1700,不良,3勝クラス,5,0,0,0,2
ダート,1700,不良,3勝クラス,6,0,0,0,2
ダート,1700,不良,3勝クラス,7,0,0,0,2
ダート,1700,不良,3勝クラス,8,0,0,0,2
ダート,1700,不良,all,1,2,1,4,9
ダート,1700,不良,all,2,2,3,2,21
ダート,1700,不良,all,3,2,3,5,18
ダート,1700,不良,all,4,2,3,1,24
ダート,1700,不良,all,5,3,2,2,24
ダート,1700,不良,all,6,1,1,1,27
ダート,1700,不良,all,7,1,2,0,29
ダート,1700,不良,all,8,3,1,1,27
ダート,1700,不良,未勝利,1,2,0,2,8
ダート,1700,不良,未勝利,2,1,3,2,16
ダート,1700,不良,未勝利,3,0,3,5,14
ダート,1700,不良,未勝利,4,2,1,1,20
ダート,1700,不良,未勝利,5,3,1,1,19
ダート,1700,不良,未勝利,6,1,1,1,20
ダート,1700,不良,未勝利,7,0,2,0,22
ダート,1700,不良,未勝利,8,3,1,0,20
ダート,1700,全,1勝クラス,1,7,9,11,110
ダート,1700,全,1勝クラス,2,23,14,24,173
ダート,1700,全,1勝クラス,3,21,21,15,189
ダート,1700,全,1勝クラス,4,17,16,20,200
ダート,1700,全,1勝クラス,5,13,11,13,225
ダート,1700,全,1勝クラス,6,21,21,23,204
ダート,1700,全,1勝クラス,7,17,21,18,217
ダート,1700,全,1勝クラス,8,20,26,15,215
ダート,1700,全,2勝クラス,1,5,3,4,34
ダート,1700,全,2勝クラス,2,6,4,3,70
ダート,1700,全,2勝クラス,3,6,3,9,66
ダート,1700,全,2勝クラス,4,3,9,2,72
ダート,1700,全,2勝クラス,5,7,11,5,66
ダート,1700,全,2勝クラス,6,5,9,4,72
ダート,1700,全,2勝クラス,7,7,4,9,71
ダート,1700,全,2勝クラス,8,8,2,10,71
ダート,1700,全,3勝クラス,1,3,1,1,11
ダート,1700,全,3勝クラス,2,1,1,2,23
ダート,1700,全,3勝クラス,3,3,3,2,20
ダート,1700,全,3勝クラス,4,2,1,3,25
ダート,1700,全,3勝クラス,5,2,2,4,24
ダート,1700,全,3勝クラス,6,1,3,1,27
ダート,1700,全,3勝クラス,7,2,2,1,27
ダート,1700,全,3勝クラス,8,2,3,2,25
ダート,1700,全,all,1,26,20,28,327
ダート,1700,全,all,2,61,47,51,567
ダート,1700,全,all,3,49,55,57,590
ダート,1700,全,all,4,38,56,57,619
ダート,1700,全,all,5,56,47,40,639
ダート,1700,全,all,6,60,68,55,610
ダート,1700,全,all,7,53,52,56,640
ダート,1700,全,all,8,62,58,60,622
ダート,1700,全,オープン,1,1,1,0,15
ダート,1700,全,オープン,2,6,1,0,24
ダート,1700,全,オープン,3,0,3,4,26
ダート,1700,全,オープン,4,0,4,4,25
ダート,1700,全,オープン,5,1,2,4,27
ダート,1700,全,オープン,6,5,3,1,25
ダート,1700,全,オープン,7,4,1,2,27
ダート,1700,全,オープン,8,0,2,2,30
ダート,1700,全,新馬,1,0,0,0,10
ダート,1700,全,新馬,2,2,3,0,14
ダート,1700,全,新馬,3,1,1,3,15
ダート,1700,全,新馬,4,2,1,0,17
ダート,1700,全,新馬,5,0,4,0,16
ダート,1700,全,新馬,6,0,1,4,15
ダート,1700,全,新馬,7,1,0,1,18
ダート,1700,全,新馬,8,4,0,2,14
ダート,1700,全,未勝利,1,10,6,11,139
ダート,1700,全,未勝利,2,23,21,22,250
ダート,1700,全,未勝利,3,16,23,24,260
ダート,1700,全,未勝利,4,14,25,27,263
ダート,1700,全,未勝利,5,31,17,12,268
ダート,1700,全,未勝利,6,25,28,20,257
ダート,1700,全,未勝利,7,21,22,24,266
ダート,1700,全,未勝利,8,27,25,27,252
ダート,1700,稍重,1勝クラス,1,0,0,0,21
ダート,1700,稍重,1勝クラス,2,2,0,4,32
ダート,1700,稍重,1勝クラス,3,3,7,0,31
ダート,1700,稍重,1勝クラス,4,4,5,3,29
ダート,1700,稍重,1勝クラス,5,3,1,2,36
ダート,1700,稍重,1勝クラス,6,1,2,6,33
ダート,1700,稍重,1勝クラス,7,3,3,5,32
ダート,1700,稍重,1勝クラス,8,6,4,2,31
ダート,1700,稍重,2勝クラス,1,0,0,2,3
ダート,1700,稍重,2勝クラス,2,0,0,0,7
ダート,1700,稍重,2勝クラス,3,0,0,1,6
ダート,1700,稍重,2勝クラス,4,0,0,0,7
ダート,1700,稍重,2勝クラス,5,1,2,0,7
ダート,1700,稍重,2勝クラス,6,0,2,0,8
ダート,1700,稍重,2勝クラス,7,0,0,2,8
ダート,1700,稍重,2勝クラス,8,4,1,0,5
ダート,1700,稍重,3勝クラス,1,0,0,0,1
ダート,1700,稍重,3勝クラス,2,0,0,0,1
ダート,1700,稍重,3勝クラス,3,0,0,0,1
ダート,1700,稍重,3勝クラス,4,1,0,0,1
ダート,1700,稍重,3勝クラス,5,0,0,0,2
ダート,1700,稍重,3勝クラス,6,0,0,0,2
ダート,1700,稍重,3勝クラス,7,0,0,1,1
ダート,1700,稍重,3勝クラス,8,0,1,0,1
ダート,1700,稍重,all,1,0,3,3,48
ダート,1700,稍重,all,2,6,2,7,82
ダート,1700,稍重,all,3,7,11,7,76
ダート,1700,稍重,all,4,5,7,8,83
ダート,1700,稍重,all,5,10,6,3,87
ダート,1700,稍重,all,6,7,10,10,81
ダート,1700,稍重,all,7,7,5,12,85
ダート,1700,稍重,all,8,13,11,5,79
ダート,1700,稍重,オープン,1,0,1,0,0
ダート,1700,稍重,オープン,2,0,0,0,2
ダート,1700,稍重,オープン,3,0,0,1,1
ダート,1700,稍重,オープン,4,0,0,0,2
ダート,1700,稍重,オープン,5,0,0,0,2
ダート,1700,稍重,オープン,6,1,0,0,1
ダート,1700,稍重,オープン,7,0,0,0,2
ダート,1700,稍重,オープン,8,0,0,0,2
ダート,1700,稍重,未勝利,1,0,2,1,23
ダート,1700,稍重,未勝利,2,4,2,3,40
ダート,1700,稍重,未勝利,3,4,4,5,37
ダート,1700,稍重,未勝利,4,0,2,5,44
ダート,1700,稍重,未勝利,5,6,3,1,40
ダート,1700,稍重,未勝利,6,5,6,4,37
ダート,1700,稍重,未勝利,7,4,2,4,42
ダート,1700,稍重,未勝利,8,3,5,3,40
ダート,1700,良,1勝クラス,1,5,7,7,81
ダート,1700,良,1勝クラス,2,18,13,19,120
ダート,1700,良,1勝クラス,3,15,14,13,135
ダート,1700,良,1勝クラス,4,11,9,15,149
ダート,1700,良,1勝クラス,5,10,7,10,164
ダート,1700,良,1勝クラス,6,17,15,15,149
ダート,1700,良,1勝クラス,7,11,16,12,159
ダート,1700,良,1勝クラス,8,14,20,10,157
ダート,1700,良,2勝クラス,1,5,1,2,26
ダート,1700,良,2勝クラス,2,4,4,3,52
ダート,1700,良,2勝クラス,3,4,3,7,50
ダート,1700,良,2勝クラス,4,3,7,1,56
ダート,1700,良,2勝クラス,5,6,8,2,51
ダート,1700,良,2勝クラス,6,5,6,4,52
ダート,1700,良,2勝クラス,7,4,4,7,53
ダート,1700,良,2勝クラス,8,4,0,8,55
ダート,1700,良,3勝クラス,1,2,1,0,8
ダート,1700,良,3勝クラス,2,1,1,2,16
ダート,1700,良,3勝クラス,3,0,3,2,15
ダート,1700,良,3勝クラス,4,1,0,1,19
ダート,1700,良,3勝クラス,5,2,1,3,16
ダート,1700,良,3勝クラス,6,1,2,1,18
ダート,1700,良,3勝クラス,7,2,1,0,19
ダート,1700,良,3勝クラス,8,2,2,2,16
ダート,1700,良,all,1,19,13,18,236
ダート,1700,良,all,2,45,36,40,399
ダート,1700,良,all,3,32,39,39,426
ダート,1700,良,all,4,28,37,41,446
ダート,1700,良,all,5,38,33,27,462
ダート,1700,良,all,6,46,49,38,433
ダート,1700,良,all,7,39,38,40,454
ダート,1700,良,all,8,42,42,45,444
ダート,1700,良,オープン,1,1,0,0,14
ダート,1700,良,オープン,2,6,1,0,20
ダート,1700,良,オープン,3,0,3,3,23
ダート,1700,良,オープン,4,0,3,4,22
ダート,1700,良,オープン,5,0,2,3,25
ダート,1700,良,オープン,6,4,3,1,22
ダート,1700,良,オープン,7,4,1,2,23
ダート,1700,良,オープン,8,0,2,2,26
ダート,1700,良,新馬,1,0,0,0,9
ダート,1700,良,新馬,2,2,2,0,13
ダート,1700,良,新馬,3,1,1,2,14
ダート,1700,良,新馬,4,1,1,0,16
ダート,1700,良,新馬,5,0,4,0,14
ダート,1700,良,新馬,6,0,1,4,13
ダート,1700,良,新馬,7,1,0,1,16
ダート,1700,良,新馬,8,4,0,2,12
ダート,1700,良,未勝利,1,6,4,8,92
ダート,1700,良,未勝利,2,14,13,16,168
ダート,1700,良,未勝利,3,10,14,12,179
ダート,1700,良,未勝利,4,12,17,19,171
ダート,1700,良,未勝利,5,19,11,7,181
ダート,1700,良,未勝利,6,16,19,12,172
ダート,1700,良,未勝利,7,16,15,17,173
ダート,1700,良,未勝利,8,18,18,20,165
ダート,1700,重,1勝クラス,1,2,2,3,8
ダート,1700,重,1勝クラス,2,2,1,1,21
ダート,1700,重,1勝クラス,3,3,0,2,22
ダート,1700,重,1勝クラス,4,2,1,2,21
ダート,1700,重,1勝クラス,5,0,3,1,23
ダート,1700,重,1勝クラス,6,3,4,2,20
ダート,1700,重,1勝クラス,7,3,2,1,24
ダート,1700,重,1勝クラス,8,0,2,3,25
ダート,1700,重,2勝クラス,1,0,1,0,4
ダート,1700,重,2勝クラス,2,2,0,0,8
ダート,1700,重,2勝クラス,3,1,0,1,8
ダート,1700,重,2勝クラス,4,0,2,1,7
ダート,1700,重,2勝クラス,5,0,0,2,7
ダート,1700,重,2勝クラス,6,0,1,0,9
ダート,1700,重,2勝クラス,7,2,0,0,7
ダート,1700,重,2勝クラス,8,0,1,1,8
ダート,1700,重,3勝クラス,1,1,0,0,2
ダート,1700,重,3勝クラス,2,0,0,0,4
ダート,1700,重,3勝クラス,3,2,0,0,3
ダート,1700,重,3勝クラス,4,0,0,2,4
ダート,1700,重,3勝クラス,5,0,1,1,4
ダート,1700,重,3勝クラス,6,0,1,0,5
ダート,1700,重,3勝クラス,7,0,1,0,5
ダート,1700,重,3勝クラス,8,0,0,0,6
ダート,1700,重,all,1,5,3,3,34
ダート,1700,重,all,2,8,6,2,65
ダート,1700,重,all,3,8,2,6,70
ダート,1700,重,all,4,3,9,7,66
ダート,1700,重,all,5,5,6,8,66
ダート,1700,重,all,6,6,8,6,69
ダート,1700,重,all,7,6,7,4,72
ダート,1700,重,all,8,4,4,9,72
ダート,1700,重,オープン,1,0,0,0,1
ダート,1700,重,オープン,2,0,0,0,2
ダート,1700,重,オープン,3,0,0,0,2
ダート,1700,重,オープン,4,0,1,0,1
ダート,1700,重,オープン,5,1,0,1,0
ダート,1700,重,オープン,6,0,0,0,2
ダート,1700,重,オープン,7,0,0,0,2
ダート,1700,重,オープン,8,0,0,0,2
ダート,1700,重,新馬,1,0,0,0,1
ダート,1700,重,新馬,2,0,1,0,1
ダート,1700,重,新馬,3,0,0,1,1
ダート,1700,重,新馬,4,1,0,0,1
ダート,1700,重,新馬,5,0,0,0,2
ダート,1700,重,新馬,6,0,0,0,2
ダート,1700,重,新馬,7,0,0,0,2
ダート,1700,重,新馬,8,0,0,0,2
ダート,1700,重,未勝利,1,2,0,0,16
ダート,1700,重,未勝利,2,4,3,1,26
ダート,1700,重,未勝利,3,2,2,2,30
ダート,1700,重,未勝利,4,0,5,2,28
ダート,1700,重,未勝利,5,3,2,3,28
ダート,1700,重,未勝利,6,3,2,3,28
ダート,1700,重,未勝利,7,1,3,3,29
ダート,1700,重,未勝利,8,3,1,4,27
ダート,2400,全,1勝クラス,1,1,3,1,12
ダート,2400,全,1勝クラス,2,1,1,1,14
ダート,2400,全,1勝クラス,3,2,1,2,12
ダート,2400,全,1勝クラス,4,2,2,1,13
ダート,2400,全,1勝クラス,5,0,2,1,17
ダート,2400,全,1勝クラス,6,1,1,3,18
ダート,2400,全,1勝クラス,7,1,2,2,19
ダート,2400,全,1勝クラス,8,4,0,1,19
ダート,2400,全,all,1,1,3,1,12
ダート,2400,全,all,2,1,1,1,14
ダート,2400,全,all,3,2,1,2,12
ダート,2400,全,all,4,2,2,1,13
ダート,2400,全,all,5,0,2,1,17
ダート,2400,全,all,6,1,1,3,18
ダート,2400,全,all,7,1,2,2,19
ダート,2400,全,all,8,4,0,1,19
ダート,2400,稍重,1勝クラス,1,0,0,0,1
ダート,2400,稍重,1勝クラス,2,0,0,0,1
ダート,2400,稍重,1勝クラス,3,0,1,0,0
ダート,2400,稍重,1勝クラス,4,0,0,0,1
ダート,2400,稍重,1勝クラス,5,0,0,0,2
ダート,2400,稍重,1勝クラス,6,0,0,1,1
ダート,2400,稍重,1勝クラス,7,0,0,0,2
ダート,2400,稍重,1勝クラス,8,1,0,0,1
ダート,2400,稍重,all,1,0,0,0,1
ダート,2400,稍重,all,2,0,0,0,1
ダート,2400,稍重,all,3,0,1,0,0
ダート,2400,稍重,all,4,0,0,0,1
ダート,2400,稍重,all,5,0,0,0,2
ダート,2400,稍重,all,6,0,0,1,1
ダート,2400,稍重,all,7,0,0,0,2
ダート,2400,稍重,all,8,1,0,0,1
ダート,2400,良,1勝クラス,1,1,3,1,11
ダート,2400,良,1勝クラス,2,1,1,1,13
ダート,2400,良,1勝クラス,3,2,0,2,12
ダート,2400,良,1勝クラス,4,2,2,1,12
ダート,2400,良,1勝クラス,5,0,2,1,15
ダート,2400,良,1勝クラス,6,1,1,2,17
ダート,2400,良,1勝クラス,7,1,2,2,17
ダート,2400,良,1勝クラス,8,3,0,1,18
ダート,2400,良,all,1,1,3,1,11
ダート,2400,良,all,2,1,1,1,13
