race_type,course_len,ground_state,class,人気,1着,2着,3着,着外
ダート,1000,良,2勝クラス,6,2,1,0,7
ダート,1000,良,2勝クラス,7,3,1,1,5
ダート,1000,良,2勝クラス,8,0,2,1,7
ダート,1000,良,2勝クラス,9,0,0,1,9
ダート,1000,良,2勝クラス,10,0,0,1,9
ダート,1000,良,2勝クラス,11,0,0,0,9
ダート,1000,良,2勝クラス,12,0,0,0,5
ダート,1000,良,all,1,33,11,10,32
ダート,1000,良,all,2,12,19,13,42
ダート,1000,良,all,3,12,10,15,49
ダート,1000,良,all,4,4,8,10,64
ダート,1000,良,all,5,9,7,10,60
ダート,1000,良,all,6,4,10,4,68
ダート,1000,良,all,7,5,7,6,68
ダート,1000,良,all,8,2,9,4,68
ダート,1000,良,all,9,1,4,9,64
ダート,1000,良,all,10,1,1,1,74
ダート,1000,良,all,11,2,0,4,69
ダート,1000,良,all,12,1,0,0,59
ダート,1000,良,新馬,1,1,0,0,0
ダート,1000,良,新馬,2,0,0,0,1
ダート,1000,良,新馬,3,0,1,0,0
ダート,1000,良,新馬,4,0,0,1,0
ダート,1000,良,新馬,5,0,0,0,1
ダート,1000,良,新馬,6,0,0,0,1
ダート,1000,良,新馬,7,0,0,0,1
ダート,1000,良,新馬,8,0,0,0,1
ダート,1000,良,未勝利,1,14,7,5,17
ダート,1000,良,未勝利,2,9,9,7,18
ダート,1000,良,未勝利,3,4,5,9,25
ダート,1000,良,未勝利,4,4,3,5,31
ダート,1000,良,未勝利,5,6,4,4,29
ダート,1000,良,未勝利,6,1,5,3,34
ダート,1000,良,未勝利,7,1,5,2,35
ダート,1000,良,未勝利,8,1,3,1,36
ダート,1000,良,未勝利,9,1,2,4,30
ダート,1000,良,未勝利,10,0,0,0,37
ダート,1000,良,未勝利,11,1,0,3,32
ダート,1000,良,未勝利,12,1,0,0,31
ダート,1000,重,1勝クラス,1,2,2,0,1
ダート,1000,重,1勝クラス,2,0,0,0,5
ダート,1000,重,1勝クラス,3,0,1,1,3
ダート,1000,重,1勝クラス,4,2,0,2,1
ダート,1000,重,1勝クラス,5,0,1,0,4
ダート,1000,重,1勝クラス,6,0,0,1,4
ダート,1000,重,1勝クラス,7,1,0,0,4
ダート,1000,重,1勝クラス,8,0,1,0,4
ダート,1000,重,1勝クラス,9,0,0,0,5
ダート,1000,重,1勝クラス,10,0,0,1,4
ダート,1000,重,1勝クラス,11,0,0,0,5
ダート,1000,重,1勝クラス,12,0,0,0,4
ダート,1000,重,all,1,5,3,0,3
ダート,1000,重,all,2,1,0,1,9
ダート,1000,重,all,3,1,4,1,5
ダート,1000,重,all,4,3,1,4,3
ダート,1000,重,all,5,0,1,2,8
ダート,1000,重,all,6,0,0,1,10
ダート,1000,重,all,7,1,0,0,10
ダート,1000,重,all,8,0,2,1,8
ダート,1000,重,all,9,0,0,0,11
ダート,1000,重,all,10,0,0,1,10
ダート,1000,重,all,11,0,0,0,11
ダート,1000,重,all,12,0,0,0,9
ダート,1000,重,未勝利,1,3,1,0,2
ダート,1000,重,未勝利,2,1,0,1,4
ダート,1000,重,未勝利,3,1,3,0,2
ダート,1000,重,未勝利,4,1,1,2,2
ダート,1000,重,未勝利,5,0,0,2,4
ダート,1000,重,未勝利,6,0,0,0,6
ダート,1000,重,未勝利,7,0,0,0,6
ダート,1000,重,未勝利,8,0,1,1,4
ダート,1000,重,未勝利,9,0,0,0,6
ダート,1000,重,未勝利,10,0,0,0,6
ダート,1000,重,未勝利,11,0,0,0,6
ダート,1000,重,未勝利,12,0,0,0,5
ダート,1700,不良,1勝クラス,1,2,0,0,3
ダート,1700,不良,1勝クラス,2,1,0,1,3
ダート,1700,不良,1勝クラス,3,0,0,0,5
ダート,1700,不良,1勝クラス,4,0,3,0,2
ダート,1700,不良,1勝クラス,5,0,1,2,2
ダート,1700,不良,1勝クラス,6,1,0,1,3
ダート,1700,不良,1勝クラス,7,1,0,0,4
ダート,1700,不良,1勝クラス,8,0,1,0,4
ダート,1700,不良,1勝クラス,9,0,0,0,5
ダート,1700,不良,1勝クラス,10,0,0,0,5
ダート,1700,不良,1勝クラス,11,0,0,1,4
ダート,1700,不良,1勝クラス,12,0,0,0,5
ダート,1700,不良,1勝クラス,13,0,0,0,4
ダート,1700,不良,1勝クラス,14,0,0,0,2
ダート,1700,不良,2勝クラス,1,0,0,0,1
ダート,1700,不良,2勝クラス,2,0,0,1,0
ダート,1700,不良,2勝クラス,3,0,0,0,1
ダート,1700,不良,2勝クラス,4,0,0,0,1
ダート,1700,不良,2勝クラス,5,0,0,0,1
ダート,1700,不良,2勝クラス,6,0,0,0,1
ダート,1700,不良,2勝クラス,7,0,1,0,0
ダート,1700,不良,2勝クラス,8,0,0,0,1
ダート,1700,不良,2勝クラス,9,0,0,0,1
ダート,1700,不良,2勝クラス,10,1,0,0,0
ダート,1700,不良,2勝クラス,11,0,0,0,1
ダート,1700,不良,2勝クラス,12,0,0,0,1
ダート,1700,不良,2勝クラス,13,0,0,0,1
ダート,1700,不良,all,1,7,2,2,10
ダート,1700,不良,all,2,5,4,4,8
ダート,1700,不良,all,3,2,0,3,16
ダート,1700,不良,all,4,2,7,2,10
ダート,1700,不良,all,5,0,2,2,17
ダート,1700,不良,all,6,2,0,2,17
ダート,1700,不良,all,7,1,3,0,17
ダート,1700,不良,all,8,0,1,1,19
ダート,1700,不良,all,9,1,1,1,18
ダート,1700,不良,all,10,1,0,1,18
ダート,1700,不良,all,11,0,0,1,20
ダート,1700,不良,all,12,0,1,1,18
ダート,1700,不良,all,13,0,0,0,19
ダート,1700,不良,all,14,0,0,1,15
ダート,1700,不良,オープン,1,0,0,0,1
ダート,1700,不良,オープン,2,0,0,0,1
ダート,1700,不良,オープン,3,0,0,0,1
ダート,1700,不良,オープン,4,0,1,0,0
ダート,1700,不良,オープン,5,0,0,0,1
ダート,1700,不良,オープン,6,1,0,0,0
ダート,1700,不良,オープン,7,0,0,0,1
ダート,1700,不良,オープン,8,0,0,0,1
ダート,1700,不良,オープン,9,0,0,0,1
ダート,1700,不良,オープン,10,0,0,1,0
ダート,1700,不良,オープン,11,0,0,0,1
ダート,1700,不良,オープン,12,0,0,0,1
ダート,1700,不良,オープン,13,0,0,0,1
ダート,1700,不良,オープン,14,0,0,0,1
ダート,1700,不良,新馬,1,1,0,0,0
ダート,1700,不良,新馬,2,0,1,0,0
ダート,1700,不良,新馬,3,0,0,1,0
ダート,1700,不良,新馬,4,0,0,0,1
ダート,1700,不良,新馬,5,0,0,0,1
ダート,1700,不良,新馬,6,0,0,0,1
ダート,1700,不良,新馬,7,0,0,0,1
ダート,1700,不良,新馬,8,0,0,0,1
ダート,1700,不良,新馬,9,0,0,0,1
ダート,1700,不良,新馬,10,0,0,0,1
ダート,1700,不良,新馬,11,0,0,0,1
ダート,1700,不良,未勝利,1,4,2,2,5
ダート,1700,不良,未勝利,2,4,3,2,4
ダート,1700,不良,未勝利,3,2,0,2,9
ダート,1700,不良,未勝利,4,2,3,2,6
ダート,1700,不良,未勝利,5,0,1,0,12
ダート,1700,不良,未勝利,6,0,0,1,12
ダート,1700,不良,未勝利,7,0,2,0,11
ダート,1700,不良,未勝利,8,0,0,1,12
ダート,1700,不良,未勝利,9,1,1,1,10
ダート,1700,不良,未勝利,10,0,0,0,12
ダート,1700,不良,未勝利,11,0,0,0,13
ダート,1700,不良,未勝利,12,0,1,1,11
ダート,1700,不良,未勝利,13,0,0,0,13
ダート,1700,不良,未勝利,14,0,0,1,12
ダート,1700,全,1勝クラス,1,41,12,19,31
ダート,1700,全,1勝クラス,2,21,18,18,45
ダート,1700,全,1勝クラス,3,13,13,13,62
ダート,1700,全,1勝クラス,4,8,17,10,67
ダート,1700,全,1勝クラス,5,5,10,12,76
ダート,1700,全,1勝クラス,6,6,10,12,74
ダート,1700,全,1勝クラス,7,5,6,5,86
ダート,1700,全,1勝クラス,8,0,7,3,92
ダート,1700,全,1勝クラス,9,2,4,4,88
ダート,1700,全,1勝クラス,10,1,2,2,90
ダート,1700,全,1勝クラス,11,0,2,3,84
ダート,1700,全,1勝クラス,12,1,2,1,80
ダート,1700,全,1勝クラス,13,0,0,1,69
ダート,1700,全,1勝クラス,14,0,0,0,50
ダート,1700,全,2勝クラス,1,14,6,3,19
ダート,1700,全,2勝クラス,2,7,5,4,26
ダート,1700,全,2勝クラス,3,6,3,6,27
ダート,1700,全,2勝クラス,4,2,7,4,29
ダート,1700,全,2勝クラス,5,2,3,5,32
ダート,1700,全,2勝クラス,6,0,4,4,34
ダート,1700,全,2勝クラス,7,4,2,1,35
ダート,1700,全,2勝クラス,8,1,5,6,29
ダート,1700,全,2勝クラス,9,4,4,3,30
ダート,1700,全,2勝クラス,10,2,1,0,38
ダート,1700,全,2勝クラス,11,0,1,2,34
ダート,1700,全,2勝クラス,12,0,1,1,33
ダート,1700,全,2勝クラス,13,0,0,2,27
ダート,1700,全,2勝クラス,14,0,0,1,24
ダート,1700,全,3勝クラス,1,2,2,0,7
ダート,1700,全,3勝クラス,2,1,2,2,6
ダート,1700,全,3勝クラス,3,1,1,0,9
ダート,1700,全,3勝クラス,4,4,1,1,5
ダート,1700,全,3勝クラス,5,0,1,2,8
ダート,1700,全,3勝クラス,6,0,1,2,8
ダート,1700,全,3勝クラス,7,2,2,0,7
ダート,1700,全,3勝クラス,8,1,1,1,8
ダート,1700,全,3勝クラス,9,0,0,2,8
ダート,1700,全,3勝クラス,10,0,0,1,9
ダート,1700,全,3勝クラス,11,0,0,0,7
ダート,1700,全,3勝クラス,12,0,0,0,8
ダート,1700,全,3勝クラス,13,0,0,0,8
ダート,1700,全,3勝クラス,14,0,0,0,6
ダート,1700,全,all,1,111,59,42,121
ダート,1700,全,all,2,61,62,52,157
ダート,1700,全,all,3,38,38,44,211
ダート,1700,全,all,4,33,43,36,221
ダート,1700,全,all,5,25,29,33,246
ダート,1700,全,all,6,16,30,32,255
ダート,1700,全,all,7,18,20,18,276
ダート,1700,全,all,8,10,19,20,279
ダート,1700,全,all,9,13,14,20,273
ダート,1700,全,all,10,6,8,12,289
ダート,1700,全,all,11,0,8,12,279
ダート,1700,全,all,12,3,4,6,273
ダート,1700,全,all,13,0,0,4,257
ダート,1700,全,all,14,0,0,4,219
ダート,1700,全,オープン,1,1,2,0,4
ダート,1700,全,オープン,2,2,1,1,3
ダート,1700,全,オープン,3,0,1,0,6
ダート,1700,全,オープン,4,0,1,2,4
ダート,1700,全,オープン,5,2,0,1,4
ダート,1700,全,オープン,6,1,1,0,5
ダート,1700,全,オープン,7,0,0,0,7
ダート,1700,全,オープン,8,0,0,0,7
ダート,1700,全,オープン,9,1,0,0,6
ダート,1700,全,オープン,10,0,1,3,3
ダート,1700,全,オープン,11,0,0,0,6
ダート,1700,全,オープン,12,0,0,0,6
ダート,1700,全,オープン,13,0,0,0,6
ダート,1700,全,オープン,14,0,0,0,6
ダート,1700,全,新馬,1,4,3,2,3
ダート,1700,全,新馬,2,4,3,3,3
ダート,1700,全,新馬,3,2,2,4,5
ダート,1700,全,新馬,4,0,0,2,11
ダート,1700,全,新馬,5,0,1,0,12
ダート,1700,全,新馬,6,0,2,0,11
ダート,1700,全,新馬,7,2,0,0,10
ダート,1700,全,新馬,8,1,0,1,8
ダート,1700,全,新馬,9,0,1,0,10
ダート,1700,全,新馬,10,0,0,0,10
ダート,1700,全,新馬,11,0,1,1,7
ダート,1700,全,新馬,12,0,0,0,8
ダート,1700,全,新馬,13,0,0,0,7
ダート,1700,全,新馬,14,0,0,0,4
ダート,1700,全,未勝利,1,49,34,18,57
ダート,1700,全,未勝利,2,26,33,24,74
ダート,1700,全,未勝利,3,16,18,21,102
ダート,1700,全,未勝利,4,19,17,17,105
ダート,1700,全,未勝利,5,16,14,13,114
ダート,1700,全,未勝利,6,9,12,14,123
ダート,1700,全,未勝利,7,5,10,12,131
ダート,1700,全,未勝利,8,7,6,9,135
ダート,1700,全,未勝利,9,6,5,11,131
ダート,1700,全,未勝利,10,3,4,6,139
ダート,1700,全,未勝利,11,0,4,6,141
ダート,1700,全,未勝利,12,2,1,4,138
ダート,1700,全,未勝利,13,0,0,1,140
ダート,1700,全,未勝利,14,0,0,3,129
ダート,1700,稍重,1勝クラス,1,11,2,5,5
ダート,1700,稍重,1勝クラス,2,4,5,2,12
ダート,1700,稍重,1勝クラス,3,1,3,3,16
ダート,1700,稍重,1勝クラス,4,1,4,1,17
ダート,1700,稍重,1勝クラス,5,3,3,2,15
ダート,1700,稍重,1勝クラス,6,1,1,2,19
ダート,1700,稍重,1勝クラス,7,0,0,1,21
ダート,1700,稍重,1勝クラス,8,0,2,1,19
ダート,1700,稍重,1勝クラス,9,0,0,3,17
ダート,1700,稍重,1勝クラス,10,1,1,0,18
ダート,1700,稍重,1勝クラス,11,0,1,1,17
ダート,1700,稍重,1勝クラス,12,1,1,1,16
ダート,1700,稍重,1勝クラス,13,0,0,1,15
ダート,1700,稍重,1勝クラス,14,0,0,0,10
ダート,1700,稍重,2勝クラス,1,2,1,1,2
ダート,1700,稍重,2勝クラス,2,2,0,1,3
ダート,1700,稍重,2勝クラス,3,0,1,0,5
ダート,1700,稍重,2勝クラス,4,1,1,1,3
ダート,1700,稍重,2勝クラス,5,0,1,0,5
ダート,1700,稍重,2勝クラス,6,0,0,1,5
ダート,1700,稍重,2勝クラス,7,1,0,0,5
ダート,1700,稍重,2勝クラス,8,0,2,0,3
ダート,1700,稍重,2勝クラス,9,0,0,1,5
ダート,1700,稍重,2勝クラス,10,0,0,0,6
ダート,1700,稍重,2勝クラス,11,0,0,0,4
ダート,1700,稍重,2勝クラス,12,0,0,0,4
ダート,1700,稍重,2勝クラス,13,0,0,1,3
ダート,1700,稍重,2勝クラス,14,0,0,0,4
ダート,1700,稍重,3勝クラス,1,0,1,0,0
ダート,1700,稍重,3勝クラス,2,0,0,1,0
ダート,1700,稍重,3勝クラス,3,0,0,0,1
ダート,1700,稍重,3勝クラス,4,1,0,0,0
ダート,1700,稍重,3勝クラス,5,0,0,0,1
ダート,1700,稍重,3勝クラス,6,0,0,0,1
ダート,1700,稍重,3勝クラス,7,0,0,0,1
ダート,1700,稍重,3勝クラス,8,0,0,0,1
ダート,1700,稍重,3勝クラス,9,0,0,0,1
ダート,1700,稍重,3勝クラス,10,0,0,0,1
ダート,1700,稍重,3勝クラス,11,0,0,0,1
ダート,1700,稍重,3勝クラス,12,0,0,0,1
ダート,1700,稍重,3勝クラス,13,0,0,0,1
ダート,1700,稍重,3勝クラス,14,0,0,0,1
ダート,1700,稍重,all,1,21,9,11,17
ダート,1700,稍重,all,2,9,13,5,31
ダート,1700,稍重,all,3,4,9,5,40
ダート,1700,稍重,all,4,4,8,6,40
ダート,1700,稍重,all,5,10,6,5,37
ダート,1700,稍重,all,6,2,3,5,48
ダート,1700,稍重,all,7,1,2,2,52
ダート,1700,稍重,all,8,1,4,1,49
ダート,1700,稍重,all,9,4,0,8,43
ダート,1700,稍重,all,10,1,2,3,49
ダート,1700,稍重,all,11,0,1,3,47
ダート,1700,稍重,all,12,1,1,2,44
ダート,1700,稍重,all,13,0,0,2,43
ダート,1700,稍重,all,14,0,0,0,37
ダート,1700,稍重,オープン,1,0,2,0,1
ダート,1700,稍重,オープン,2,1,0,0,2
ダート,1700,稍重,オープン,3,0,0,0,3
ダート,1700,稍重,オープン,4,0,0,1,2
ダート,1700,稍重,オープン,5,2,0,0,1
ダート,1700,稍重,オープン,6,0,0,0,3
ダート,1700,稍重,オープン,7,0,0,0,3
ダート,1700,稍重,オープン,8,0,0,0,3
ダート,1700,稍重,オープン,9,0,0,0,3
ダート,1700,稍重,オープン,10,0,1,2,0
ダート,1700,稍重,オープン,11,0,0,0,3
ダート,1700,稍重,オープン,12,0,0,0,3
ダート,1700,稍重,オープン,13,0,0,0,3
ダート,1700,稍重,オープン,14,0,0,0,3
ダート,1700,稍重,新馬,1,0,0,0,1
ダート,1700,稍重,新馬,2,0,1,0,0
ダート,1700,稍重,新馬,3,1,0,0,0
ダート,1700,稍重,新馬,4,0,0,0,1
ダート,1700,稍重,新馬,5,0,0,0,1
ダート,1700,稍重,新馬,6,0,0,0,1
ダート,1700,稍重,新馬,7,0,0,0,1
ダート,1700,稍重,新馬,8,0,0,0,1
ダート,1700,稍重,新馬,9,0,0,0,1
ダート,1700,稍重,新馬,10,0,0,0,1
ダート,1700,稍重,新馬,11,0,0,1,0
ダート,1700,稍重,新馬,12,0,0,0,1
ダート,1700,稍重,新馬,13,0,0,0,1
ダート,1700,稍重,新馬,14,0,0,0,1
ダート,1700,稍重,未勝利,1,8,3,5,8
ダート,1700,稍重,未勝利,2,2,7,1,14
ダート,1700,稍重,未勝利,3,2,5,2,15
ダート,1700,稍重,未勝利,4,1,3,3,17
ダート,1700,稍重,未勝利,5,5,2,3,14
ダート,1700,稍重,未勝利,6,1,2,2,19
ダート,1700,稍重,未勝利,7,0,2,1,21
ダート,1700,稍重,未勝利,8,1,0,0,22
ダート,1700,稍重,未勝利,9,4,0,4,16
ダート,1700,稍重,未勝利,10,0,0,1,23
ダート,1700,稍重,未勝利,11,0,0,1,22
ダート,1700,稍重,未勝利,12,0,0,1,19
ダート,1700,稍重,未勝利,13,0,0,0,20
ダート,1700,稍重,未勝利,14,0,0,0,18
ダート,1700,良,1勝クラス,1,24,10,13,20
ダート,1700,良,1勝クラス,2,13,12,14,27
ダート,1700,良,1勝クラス,3,12,9,8,36
ダート,1700,良,1勝クラス,4,7,9,8,42
ダート,1700,良,1勝クラス,5,2,6,8,51
ダート,1700,良,1勝クラス,6,3,8,8,47
ダート,1700,良,1勝クラス,7,4,4,3,56
ダート,1700,良,1勝クラス,8,0,3,1,63
ダート,1700,良,1勝クラス,9,2,3,1,59
ダート,1700,良,1勝クラス,10,0,1,2,59
ダート,1700,良,1勝クラス,11,0,1,1,55
ダート,1700,良,1勝クラス,12,0,1,0,54
ダート,1700,良,1勝クラス,13,0,0,0,46
ダート,1700,良,1勝クラス,14,0,0,0,35
ダート,1700,良,2勝クラス,1,9,4,2,14
ダート,1700,良,2勝クラス,2,4,3,1,21
ダート,1700,良,2勝クラス,3,5,2,5,17
ダート,1700,良,2勝クラス,4,1,6,3,19
ダート,1700,良,2勝クラス,5,2,2,4,21
ダート,1700,良,2勝クラス,6,0,4,3,22
ダート,1700,良,2勝クラス,7,3,1,1,24
ダート,1700,良,2勝クラス,8,0,1,5,23
ダート,1700,良,2勝クラス,9,4,3,1,20
ダート,1700,良,2勝クラス,10,1,1,0,26
ダート,1700,良,2勝クラス,11,0,1,1,25
ダート,1700,良,2勝クラス,12,0,1,1,23
ダート,1700,良,2勝クラス,13,0,0,1,18
ダート,1700,良,2勝クラス,14,0,0,1,16
ダート,1700,良,3勝クラス,1,1,0,0,6
ダート,1700,良,3勝クラス,2,1,2,1,3
ダート,1700,良,3勝クラス,3,0,1,0,6
ダート,1700,良,3勝クラス,4,2,0,0,5
ダート,1700,良,3勝クラス,5,0,0,2,5
ダート,1700,良,3勝クラス,6,0,1,1,5
ダート,1700,良,3勝クラス,7,2,2,0,3
ダート,1700,良,3勝クラス,8,1,1,0,5
ダート,1700,良,3勝クラス,9,0,0,2,5
ダート,1700,良,3勝クラス,10,0,0,1,6
ダート,1700,良,3勝クラス,11,0,0,0,5
ダート,1700,良,3勝クラス,12,0,0,0,6
ダート,1700,良,3勝クラス,13,0,0,0,6
ダート,1700,良,3勝クラス,14,0,0,0,5
ダート,1700,良,all,1,69,42,26,83
ダート,1700,良,all,2,40,41,38,100
ダート,1700,良,all,3,29,26,32,131
ダート,1700,良,all,4,21,23,25,151
ダート,1700,良,all,5,14,20,24,162
ダート,1700,良,all,6,11,25,20,164
ダート,1700,良,all,7,16,12,13,179
ダート,1700,良,all,8,8,10,15,185
ダート,1700,良,all,9,8,11,8,184
ダート,1700,良,all,10,4,3,8,192
ダート,1700,良,all,11,0,6,7,183
