,race_type,course_len,ground_state,class,avg_frame,avg_horse,total_winners,frame_1_wins,frame_2_wins,frame_3_wins,frame_4_wins,frame_5_wins,frame_6_wins,frame_7_wins,frame_8_wins,horse_1_wins,horse_2_wins,horse_3_wins,horse_4_wins,horse_5_wins,horse_6_wins,horse_7_wins,horse_8_wins,horse_9_wins,horse_10_wins,horse_11_wins,horse_12_wins,horse_13_wins,horse_14_wins,horse_15_wins,horse_16_wins,horse_17_wins,horse_18_wins
79,芝,1800,不良,未勝利,2.0,3.5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,芝,1800,全,新馬,5.0,7.54,28,1,3,3,5,3,6,3,4,0,1,2,4,3,3,2,2,2,2,2,1,4,0,0,0,0,0
81,芝,1800,良,新馬,5.25,7.73,23,1,2,3,4,2,6,2,3,0,1,1,4,3,2,2,2,1,2,1,1,3,0,0,0,0,0
82,芝,1800,稍重,新馬,4.17,7.17,4,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
83,芝,1800,重,新馬,8.0,11.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,芝,1800,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,芝,1800,全,1勝クラス,4.8,5.77,50,3,7,5,6,8,10,6,5,3,6,2,6,6,6,7,5,4,3,1,1,0,0,0,0,0,0
86,芝,1800,良,1勝クラス,4.49,5.44,35,2,6,5,5,6,5,2,4,2,5,2,5,5,5,2,3,2,3,1,0,0,0,0,0,0,0
87,芝,1800,稍重,1勝クラス,5.86,7.33,11,1,0,0,0,2,4,3,1,1,0,0,0,1,0,4,2,2,0,0,1,0,0,0,0,0,0
88,芝,1800,重,1勝クラス,2.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,芝,1800,不良,1勝クラス,5.67,5.67,3,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90,芝,1800,全,2勝クラス,5.13,6.74,51,4,5,2,7,8,7,8,10,3,4,2,8,6,3,6,1,2,6,4,3,2,0,1,0,0,0
91,芝,1800,良,2勝クラス,5.0,6.79,38,3,5,2,4,7,6,4,7,3,3,2,5,6,2,4,0,1,4,3,2,2,0,1,0,0,0
92,芝,1800,稍重,2勝クラス,6.42,8.25,7,0,0,0,1,1,0,3,2,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0
93,芝,1800,重,2勝クラス,4.0,4.62,5,1,0,0,2,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
94,芝,1800,不良,2勝クラス,7.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,芝,1800,全,3勝クラス,4.46,6.96,21,2,5,1,1,2,4,3,3,2,2,4,0,2,0,0,1,1,1,3,1,1,2,1,0,0,0
96,芝,1800,良,3勝クラス,4.48,7.02,14,1,4,1,0,2,4,1,1,1,1,4,0,2,0,0,0,0,1,3,0,0,1,1,0,0,0
97,芝,1800,稍重,3勝クラス,3.0,3.25,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,芝,1800,重,3勝クラス,6.67,12.0,4,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
99,芝,1800,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,芝,1800,全,オープン,4.34,6.96,39,7,6,2,5,6,2,6,5,4,3,5,4,3,0,3,3,2,1,4,0,4,1,1,1,0,0
101,芝,1800,良,オープン,4.68,7.38,27,5,1,2,3,6,2,4,4,3,2,2,2,3,0,2,2,1,1,4,0,3,0,1,1,0,0
102,芝,1800,稍重,オープン,2.33,4.0,5,2,1,0,2,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
103,芝,1800,重,オープン,4.83,8.0,4,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
104,芝,1800,不良,オープン,3.67,6.67,3,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105,芝,2000,全,all,4.78,7.46,375,42,41,34,49,46,58,50,55,27,35,24,27,29,24,27,40,24,18,27,24,12,12,5,11,6,3
106,芝,2000,良,all,4.76,7.5,292,33,33,25,36,36,48,41,40,20,27,19,21,21,20,22,29,18,15,20,20,10,10,5,8,5,2
107,芝,2000,稍重,all,5.03,7.7,52,3,6,5,8,8,9,6,7,2,5,4,4,5,3,5,6,3,1,5,4,1,2,0,1,0,1
108,芝,2000,重,all,4.52,6.72,23,5,1,3,5,1,1,2,5,4,2,1,2,2,1,0,4,1,2,1,0,1,0,0,2,0,0
109,芝,2000,不良,all,5.7,8.7,8,1,1,1,0,1,0,1,3,1,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,1,0
110,芝,2000,全,未勝利,4.62,8.41,123,17,14,11,14,18,18,14,17,7,13,8,3,9,6,7,13,8,6,10,7,5,6,3,6,3,3
111,芝,2000,良,未勝利,4.5,8.21,97,16,11,8,10,14,14,11,13,7,11,6,3,6,6,6,7,6,6,7,5,4,5,3,4,3,2
112,芝,2000,稍重,未勝利,4.96,9.17,18,0,3,2,3,3,3,1,3,0,1,2,0,2,0,1,3,2,0,2,2,0,1,0,1,0,1
113,芝,2000,重,未勝利,5.08,8.58,7,1,0,0,1,1,1,2,1,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0
114,芝,2000,不良,未勝利,3.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,芝,2000,全,新馬,5.38,8.88,58,3,7,2,9,3,12,12,10,3,3,3,4,2,2,8,5,4,1,4,7,3,3,1,3,2,0
116,芝,2000,良,新馬,5.35,8.91,47,3,6,2,8,2,9,9,8,3,2,3,3,2,1,7,5,2,1,2,6,2,3,1,3,1,0
117,芝,2000,稍重,新馬,5.67,7.3,9,0,1,0,1,0,3,3,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0,0,0,0
118,芝,2000,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,芝,2000,不良,新馬,6.5,13.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
120,芝,2000,全,1勝クラス,4.52,6.09,69,11,7,7,11,4,10,7,12,8,8,5,9,6,4,3,6,6,2,3,6,1,0,0,1,1,0
121,芝,2000,良,1勝クラス,4.34,5.92,50,9,6,4,7,4,9,6,5,6,7,3,6,5,4,3,3,4,1,1,5,1,0,0,0,1,0
122,芝,2000,稍重,1勝クラス,5.5,7.78,6,0,0,2,1,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0
123,芝,2000,重,1勝クラス,4.73,5.93,9,2,0,1,3,0,0,0,3,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
124,芝,2000,不良,1勝クラス,6.25,7.5,4,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
125,芝,2000,全,2勝クラス,4.68,5.8,47,4,6,4,6,9,8,5,5,4,6,2,4,6,5,2,9,4,1,2,1,1,0,0,0,0,0
126,芝,2000,良,2勝クラス,4.89,6.31,34,3,3,2,4,7,6,5,4,3,3,2,2,3,3,1,8,4,1,2,1,1,0,0,0,0,0
127,芝,2000,稍重,2勝クラス,4.8,4.9,8,0,2,0,1,2,2,0,1,0,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
128,芝,2000,重,2勝クラス,3.0,4.25,4,0,1,2,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
129,芝,2000,不良,2勝クラス,1.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,芝,2000,全,3勝クラス,5.67,8.54,14,1,0,3,2,2,0,3,3,1,0,1,0,2,3,0,1,1,0,2,1,0,1,0,1,0,0
131,芝,2000,良,3勝クラス,6.19,9.69,10,1,0,2,1,1,0,2,3,1,0,0,0,1,2,0,1,1,0,2,1,0,0,0,1,0,0
132,芝,2000,稍重,3勝クラス,4.75,7.0,4,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
133,芝,2000,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,芝,2000,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,芝,2000,全,オープン,4.56,6.84,53,6,7,5,7,7,9,7,5,4,5,4,7,2,3,6,4,1,5,5,2,2,2,1,0,0,0
136,芝,2000,良,オープン,4.8,7.18,44,1,7,5,6,5,9,7,4,0,4,4,7,2,3,5,3,1,3,5,2,2,2,1,0,0,0
137,芝,2000,稍重,オープン,3.08,5.25,6,3,0,0,1,2,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
138,芝,2000,重,オープン,3.33,4.0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
139,芝,2000,不良,オープン,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,芝,2200,全,all,4.69,7.28,133,19,12,13,18,17,16,19,19,13,15,3,13,8,13,9,10,10,4,7,8,4,9,2,2,3,0
141,芝,2200,良,all,4.46,6.85,99,15,10,11,12,14,12,14,11,11,11,3,11,5,10,5,9,8,3,5,5,4,5,2,0,2,0
142,芝,2200,稍重,all,4.89,7.68,20,1,1,2,3,2,2,5,4,1,1,0,2,3,2,1,0,1,0,1,3,0,4,0,1,0,0
143,芝,2200,重,all,5.07,7.77,10,2,1,0,2,0,2,0,3,1,2,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0
144,芝,2200,不良,all,4.5,7.25,4,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
145,芝,2200,全,未勝利,4.31,7.79,47,10,4,6,4,6,3,8,6,6,7,1,0,3,6,2,2,3,1,2,2,1,4,2,2,3,0
146,芝,2200,良,未勝利,4.2,7.35,31,6,3,4,2,6,2,5,3,4,4,1,0,2,4,1,2,3,1,2,1,1,1,2,0,2,0
147,芝,2200,稍重,未勝利,4.3,8.2,9,1,0,2,1,0,1,3,1,1,0,0,0,1,2,0,0,0,0,0,1,0,3,0,1,0,0
148,芝,2200,重,未勝利,3.67,6.67,5,2,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
149,芝,2200,不良,未勝利,2.5,4.5,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,芝,2200,全,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,芝,2200,良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,芝,2200,稍重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,芝,2200,重,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,芝,2200,不良,新馬,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,芝,2200,全,1勝クラス,4.93,6.93,37,4,5,0,6,5,9,4,4,3,4,0,5,3,3,6,1,3,2,2,4,0,1,0,0,0,0
156,芝,2200,良,1勝クラス,4.4,6.21,26,4,4,0,5,3,7,2,1,3,3,0,5,1,2,3,1,3,1,2,2,0,0,0,0,0,0
157,芝,2200,稍重,1勝クラス,5.92,7.92,7,0,1,0,0,2,0,2,2,0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0
158,芝,2200,重,1勝クラス,6.0,7.5,4,0,0,0,1,0,2,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0
159,芝,2200,不良,1勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,芝,2200,全,2勝クラス,5.86,8.43,7,0,0,1,1,1,1,1,2,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
161,芝,2200,良,2勝クラス,6.17,9.17,6,0,0,1,0,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0
162,芝,2200,稍重,2勝クラス,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,芝,2200,重,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,芝,2200,不良,2勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,芝,2200,全,3勝クラス,5.07,7.71,14,1,1,2,3,1,0,3,3,0,2,1,2,1,0,1,2,0,0,1,0,2,2,0,0,0,0
166,芝,2200,良,3勝クラス,5.07,7.71,14,1,1,2,3,1,0,3,3,0,2,1,2,1,0,1,2,0,0,1,0,2,2,0,0,0,0
167,芝,2200,稍重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,芝,2200,重,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,芝,2200,不良,3勝クラス,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,芝,2200,全,オープン,4.42,6.33,22,3,2,3,4,4,1,2,3,3,2,0,5,0,2,0,3,4,0,2,0,1,0,0,0,0,0
171,芝,2200,良,オープン,3.9,5.25,16,3,2,3,2,3,0,2,1,3,2,0,4,0,2,0,2,2,0,0,0,1,0,0,0,0,0
172,芝,2200,稍重,オープン,6.0,8.25,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
173,芝,2200,重,オープン,4.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,芝,2200,不良,オープン,6.5,10.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
