race_type,course_len,ground_state,class,人気,1着,2着,3着,着外
ダート,1300,全,2勝クラス,9,1,0,0,28
ダート,1300,全,2勝クラス,10,1,1,0,27
ダート,1300,全,2勝クラス,11,0,0,0,28
ダート,1300,全,2勝クラス,12,2,1,0,25
ダート,1300,全,2勝クラス,13,0,0,0,27
ダート,1300,全,2勝クラス,14,0,0,0,26
ダート,1300,全,2勝クラス,15,0,0,2,23
ダート,1300,全,2勝クラス,16,0,0,1,22
ダート,1300,全,3勝クラス,1,1,1,0,4
ダート,1300,全,3勝クラス,2,2,0,2,2
ダート,1300,全,3勝クラス,3,0,0,0,6
ダート,1300,全,3勝クラス,4,0,0,0,6
ダート,1300,全,3勝クラス,5,0,2,0,4
ダート,1300,全,3勝クラス,6,0,0,2,4
ダート,1300,全,3勝クラス,7,2,1,0,3
ダート,1300,全,3勝クラス,8,0,1,0,5
ダート,1300,全,3勝クラス,9,0,0,0,6
ダート,1300,全,3勝クラス,10,0,0,0,6
ダート,1300,全,3勝クラス,11,1,0,1,4
ダート,1300,全,3勝クラス,12,0,1,0,5
ダート,1300,全,3勝クラス,13,0,0,1,4
ダート,1300,全,3勝クラス,14,0,0,0,5
ダート,1300,全,3勝クラス,15,0,0,0,5
ダート,1300,全,3勝クラス,16,0,0,0,4
ダート,1300,全,all,1,63,35,28,56
ダート,1300,全,all,2,30,24,29,99
ダート,1300,全,all,3,17,27,26,112
ダート,1300,全,all,4,16,16,26,122
ダート,1300,全,all,5,14,17,18,131
ダート,1300,全,all,6,11,18,14,139
ダート,1300,全,all,7,10,14,11,147
ダート,1300,全,all,8,4,7,6,165
ダート,1300,全,all,9,3,5,6,166
ダート,1300,全,all,10,4,9,2,166
ダート,1300,全,all,11,3,3,5,166
ダート,1300,全,all,12,5,4,3,165
ダート,1300,全,all,13,1,2,3,166
ダート,1300,全,all,14,1,1,1,166
ダート,1300,全,all,15,0,0,2,155
ダート,1300,全,all,16,0,0,2,135
ダート,1300,全,新馬,1,5,3,3,2
ダート,1300,全,新馬,2,1,1,0,11
ダート,1300,全,新馬,3,0,1,4,8
ダート,1300,全,新馬,4,1,2,2,7
ダート,1300,全,新馬,5,0,0,0,13
ダート,1300,全,新馬,6,1,1,0,11
ダート,1300,全,新馬,7,1,0,1,11
ダート,1300,全,新馬,8,2,1,2,8
ダート,1300,全,新馬,9,0,2,0,11
ダート,1300,全,新馬,10,1,1,1,10
ダート,1300,全,新馬,11,0,1,0,12
ダート,1300,全,新馬,12,0,0,0,13
ダート,1300,全,新馬,13,1,0,0,12
ダート,1300,全,新馬,14,0,0,0,11
ダート,1300,全,新馬,15,0,0,0,9
ダート,1300,全,新馬,16,0,0,0,7
ダート,1300,全,未勝利,1,33,19,14,29
ダート,1300,全,未勝利,2,15,18,18,44
ダート,1300,全,未勝利,3,10,15,16,54
ダート,1300,全,未勝利,4,11,9,14,60
ダート,1300,全,未勝利,5,6,8,9,72
ダート,1300,全,未勝利,6,7,8,6,74
ダート,1300,全,未勝利,7,3,7,5,80
ダート,1300,全,未勝利,8,1,2,2,90
ダート,1300,全,未勝利,9,2,2,4,86
ダート,1300,全,未勝利,10,2,4,0,89
ダート,1300,全,未勝利,11,2,1,2,88
ダート,1300,全,未勝利,12,2,0,2,91
ダート,1300,全,未勝利,13,0,1,1,91
ダート,1300,全,未勝利,14,1,1,1,90
ダート,1300,全,未勝利,15,0,0,0,89
ダート,1300,全,未勝利,16,0,0,1,75
ダート,1300,稍重,1勝クラス,1,1,0,1,1
ダート,1300,稍重,1勝クラス,2,1,0,0,2
ダート,1300,稍重,1勝クラス,3,0,1,1,1
ダート,1300,稍重,1勝クラス,4,1,0,0,2
ダート,1300,稍重,1勝クラス,5,0,1,0,2
ダート,1300,稍重,1勝クラス,6,0,0,0,3
ダート,1300,稍重,1勝クラス,7,0,1,0,2
ダート,1300,稍重,1勝クラス,8,0,0,0,3
ダート,1300,稍重,1勝クラス,9,0,0,0,3
ダート,1300,稍重,1勝クラス,10,0,0,0,3
ダート,1300,稍重,1勝クラス,11,0,0,0,3
ダート,1300,稍重,1勝クラス,12,0,0,0,3
ダート,1300,稍重,1勝クラス,13,0,0,1,2
ダート,1300,稍重,1勝クラス,14,0,0,0,3
ダート,1300,稍重,1勝クラス,15,0,0,0,1
ダート,1300,稍重,1勝クラス,16,0,0,0,1
ダート,1300,稍重,2勝クラス,1,3,0,0,3
ダート,1300,稍重,2勝クラス,2,1,0,1,4
ダート,1300,稍重,2勝クラス,3,0,1,1,4
ダート,1300,稍重,2勝クラス,4,0,0,1,5
ダート,1300,稍重,2勝クラス,5,0,3,1,2
ダート,1300,稍重,2勝クラス,6,0,1,0,5
ダート,1300,稍重,2勝クラス,7,0,0,2,4
ダート,1300,稍重,2勝クラス,8,1,1,0,4
ダート,1300,稍重,2勝クラス,9,0,0,0,6
ダート,1300,稍重,2勝クラス,10,0,0,0,6
ダート,1300,稍重,2勝クラス,11,0,0,0,6
ダート,1300,稍重,2勝クラス,12,1,0,0,5
ダート,1300,稍重,2勝クラス,13,0,0,0,6
ダート,1300,稍重,2勝クラス,14,0,0,0,5
ダート,1300,稍重,2勝クラス,15,0,0,0,5
ダート,1300,稍重,2勝クラス,16,0,0,0,5
ダート,1300,稍重,3勝クラス,1,0,0,0,1
ダート,1300,稍重,3勝クラス,2,0,0,0,1
ダート,1300,稍重,3勝クラス,3,0,0,0,1
ダート,1300,稍重,3勝クラス,4,0,0,0,1
ダート,1300,稍重,3勝クラス,5,0,1,0,0
ダート,1300,稍重,3勝クラス,6,0,0,0,1
ダート,1300,稍重,3勝クラス,7,1,0,0,0
ダート,1300,稍重,3勝クラス,8,0,0,0,1
ダート,1300,稍重,3勝クラス,9,0,0,0,1
ダート,1300,稍重,3勝クラス,10,0,0,0,1
ダート,1300,稍重,3勝クラス,11,0,0,0,1
ダート,1300,稍重,3勝クラス,12,0,0,0,1
ダート,1300,稍重,3勝クラス,13,0,0,1,0
ダート,1300,稍重,3勝クラス,14,0,0,0,1
ダート,1300,稍重,3勝クラス,15,0,0,0,1
ダート,1300,稍重,3勝クラス,16,0,0,0,1
ダート,1300,稍重,all,1,10,8,2,10
ダート,1300,稍重,all,2,4,2,5,19
ダート,1300,稍重,all,3,1,5,6,18
ダート,1300,稍重,all,4,4,2,4,19
ダート,1300,稍重,all,5,2,6,2,20
ダート,1300,稍重,all,6,3,2,3,22
ダート,1300,稍重,all,7,1,2,3,24
ダート,1300,稍重,all,8,3,1,0,26
ダート,1300,稍重,all,9,0,1,2,27
ダート,1300,稍重,all,10,1,0,0,29
ダート,1300,稍重,all,11,0,0,0,30
ダート,1300,稍重,all,12,1,0,0,29
ダート,1300,稍重,all,13,0,0,2,28
ダート,1300,稍重,all,14,0,1,0,28
ダート,1300,稍重,all,15,0,0,0,27
ダート,1300,稍重,all,16,0,0,1,22
ダート,1300,稍重,新馬,1,0,0,0,1
ダート,1300,稍重,新馬,2,0,0,0,1
ダート,1300,稍重,新馬,3,0,0,1,0
ダート,1300,稍重,新馬,4,0,0,0,1
ダート,1300,稍重,新馬,5,0,0,0,1
ダート,1300,稍重,新馬,6,0,0,0,1
ダート,1300,稍重,新馬,7,0,0,0,1
ダート,1300,稍重,新馬,8,1,0,0,0
ダート,1300,稍重,新馬,9,0,1,0,0
ダート,1300,稍重,新馬,10,0,0,0,1
ダート,1300,稍重,新馬,11,0,0,0,1
ダート,1300,稍重,新馬,12,0,0,0,1
ダート,1300,稍重,新馬,13,0,0,0,1
ダート,1300,稍重,新馬,14,0,0,0,1
ダート,1300,稍重,新馬,15,0,0,0,1
ダート,1300,稍重,未勝利,1,6,7,1,4
ダート,1300,稍重,未勝利,2,2,2,3,11
ダート,1300,稍重,未勝利,3,1,3,3,11
ダート,1300,稍重,未勝利,4,3,2,3,9
ダート,1300,稍重,未勝利,5,2,1,1,14
ダート,1300,稍重,未勝利,6,2,1,3,12
ダート,1300,稍重,未勝利,7,0,1,1,16
ダート,1300,稍重,未勝利,8,1,0,0,17
ダート,1300,稍重,未勝利,9,0,0,2,16
ダート,1300,稍重,未勝利,10,1,0,0,17
ダート,1300,稍重,未勝利,11,0,0,0,18
ダート,1300,稍重,未勝利,12,0,0,0,18
ダート,1300,稍重,未勝利,13,0,0,0,18
ダート,1300,稍重,未勝利,14,0,1,0,17
ダート,1300,稍重,未勝利,15,0,0,0,18
ダート,1300,稍重,未勝利,16,0,0,1,14
ダート,1300,良,1勝クラス,1,11,4,5,3
ダート,1300,良,1勝クラス,2,3,1,3,16
ダート,1300,良,1勝クラス,3,5,2,1,15
ダート,1300,良,1勝クラス,4,1,3,5,14
ダート,1300,良,1勝クラス,5,2,1,3,16
ダート,1300,良,1勝クラス,6,1,4,3,15
ダート,1300,良,1勝クラス,7,0,2,1,20
ダート,1300,良,1勝クラス,8,0,2,0,21
ダート,1300,良,1勝クラス,9,0,0,0,22
ダート,1300,良,1勝クラス,10,0,1,0,21
ダート,1300,良,1勝クラス,11,0,1,1,20
ダート,1300,良,1勝クラス,12,0,2,1,18
ダート,1300,良,1勝クラス,13,0,0,0,21
ダート,1300,良,1勝クラス,14,0,0,0,21
ダート,1300,良,1勝クラス,15,0,0,0,19
ダート,1300,良,1勝クラス,16,0,0,0,18
ダート,1300,良,2勝クラス,1,3,7,3,7
ダート,1300,良,2勝クラス,2,5,3,3,9
ダート,1300,良,2勝クラス,3,1,4,2,13
ダート,1300,良,2勝クラス,4,1,1,3,15
ダート,1300,良,2勝クラス,5,5,0,2,12
ダート,1300,良,2勝クラス,6,1,1,2,16
ダート,1300,良,2勝クラス,7,2,2,2,14
ダート,1300,良,2勝クラス,8,0,0,1,19
ダート,1300,良,2勝クラス,9,1,0,0,19
ダート,1300,良,2勝クラス,10,1,1,0,18
ダート,1300,良,2勝クラス,11,0,0,0,20
ダート,1300,良,2勝クラス,12,0,1,0,18
ダート,1300,良,2勝クラス,13,0,0,0,19
ダート,1300,良,2勝クラス,14,0,0,0,19
ダート,1300,良,2勝クラス,15,0,0,2,16
ダート,1300,良,2勝クラス,16,0,0,0,16
ダート,1300,良,3勝クラス,1,1,0,0,3
ダート,1300,良,3勝クラス,2,1,0,2,1
ダート,1300,良,3勝クラス,3,0,0,0,4
ダート,1300,良,3勝クラス,4,0,0,0,4
ダート,1300,良,3勝クラス,5,0,1,0,3
ダート,1300,良,3勝クラス,6,0,0,1,3
ダート,1300,良,3勝クラス,7,1,1,0,2
ダート,1300,良,3勝クラス,8,0,1,0,3
ダート,1300,良,3勝クラス,9,0,0,0,4
ダート,1300,良,3勝クラス,10,0,0,0,4
ダート,1300,良,3勝クラス,11,1,0,1,2
ダート,1300,良,3勝クラス,12,0,1,0,3
ダート,1300,良,3勝クラス,13,0,0,0,4
ダート,1300,良,3勝クラス,14,0,0,0,4
ダート,1300,良,3勝クラス,15,0,0,0,4
ダート,1300,良,3勝クラス,16,0,0,0,3
ダート,1300,良,all,1,42,21,21,33
ダート,1300,良,all,2,21,15,18,63
ダート,1300,良,all,3,14,15,18,70
ダート,1300,良,all,4,8,11,17,80
ダート,1300,良,all,5,9,8,12,86
ダート,1300,良,all,6,5,12,7,93
ダート,1300,良,all,7,5,9,8,95
ダート,1300,良,all,8,1,6,5,105
ダート,1300,良,all,9,2,4,1,109
ダート,1300,良,all,10,3,7,1,105
ダート,1300,良,all,11,3,3,5,104
ダート,1300,良,all,12,3,4,2,105
ダート,1300,良,all,13,1,2,0,111
ダート,1300,良,all,14,0,0,0,111
ダート,1300,良,all,15,0,0,2,103
ダート,1300,良,all,16,0,0,0,91
ダート,1300,良,新馬,1,4,3,3,0
ダート,1300,良,新馬,2,1,1,0,8
ダート,1300,良,新馬,3,0,0,2,8
ダート,1300,良,新馬,4,1,1,1,6
ダート,1300,良,新馬,5,0,0,0,10
ダート,1300,良,新馬,6,0,1,0,9
ダート,1300,良,新馬,7,1,0,1,8
ダート,1300,良,新馬,8,1,1,2,6
ダート,1300,良,新馬,9,0,1,0,9
ダート,1300,良,新馬,10,1,1,1,7
ダート,1300,良,新馬,11,0,1,0,9
ダート,1300,良,新馬,12,0,0,0,10
ダート,1300,良,新馬,13,1,0,0,9
ダート,1300,良,新馬,14,0,0,0,8
ダート,1300,良,新馬,15,0,0,0,6
ダート,1300,良,新馬,16,0,0,0,5
ダート,1300,良,未勝利,1,23,7,10,17
ダート,1300,良,未勝利,2,10,10,10,27
ダート,1300,良,未勝利,3,7,8,13,29
ダート,1300,良,未勝利,4,5,6,8,38
ダート,1300,良,未勝利,5,2,6,6,43
ダート,1300,良,未勝利,6,3,6,1,47
ダート,1300,良,未勝利,7,1,4,4,48
ダート,1300,良,未勝利,8,0,2,1,54
ダート,1300,良,未勝利,9,1,2,1,53
ダート,1300,良,未勝利,10,1,4,0,52
ダート,1300,良,未勝利,11,2,1,2,51
ダート,1300,良,未勝利,12,2,0,1,54
ダート,1300,良,未勝利,13,0,1,0,56
ダート,1300,良,未勝利,14,0,0,0,56
ダート,1300,良,未勝利,15,0,0,0,55
ダート,1300,良,未勝利,16,0,0,0,46
ダート,1300,重,1勝クラス,1,3,0,0,2
ダート,1300,重,1勝クラス,2,0,1,0,4
ダート,1300,重,1勝クラス,3,0,1,1,3
ダート,1300,重,1勝クラス,4,1,0,1,3
ダート,1300,重,1勝クラス,5,1,1,1,2
ダート,1300,重,1勝クラス,6,0,1,0,4
ダート,1300,重,1勝クラス,7,0,1,0,4
ダート,1300,重,1勝クラス,8,0,0,0,5
ダート,1300,重,1勝クラス,9,0,0,1,4
ダート,1300,重,1勝クラス,10,0,0,1,4
ダート,1300,重,1勝クラス,11,0,0,0,4
ダート,1300,重,1勝クラス,12,0,0,0,4
ダート,1300,重,1勝クラス,13,0,0,0,4
ダート,1300,重,1勝クラス,14,0,0,0,4
ダート,1300,重,1勝クラス,15,0,0,0,3
ダート,1300,重,1勝クラス,16,0,0,0,2
ダート,1300,重,2勝クラス,1,0,0,1,0
ダート,1300,重,2勝クラス,2,1,0,0,0
ダート,1300,重,2勝クラス,3,0,0,0,1
ダート,1300,重,2勝クラス,4,0,0,0,1
ダート,1300,重,2勝クラス,5,0,0,0,1
ダート,1300,重,2勝クラス,6,0,1,0,0
ダート,1300,重,2勝クラス,7,0,0,0,1
ダート,1300,重,2勝クラス,8,0,0,0,1
ダート,1300,重,2勝クラス,9,0,0,0,1
ダート,1300,重,2勝クラス,10,0,0,0,1
ダート,1300,重,2勝クラス,12,0,0,0,1
ダート,1300,重,3勝クラス,1,0,1,0,0
ダート,1300,重,3勝クラス,2,1,0,0,0
ダート,1300,重,3勝クラス,3,0,0,0,1
ダート,1300,重,3勝クラス,4,0,0,0,1
ダート,1300,重,3勝クラス,5,0,0,0,1
ダート,1300,重,3勝クラス,6,0,0,1,0
ダート,1300,重,3勝クラス,7,0,0,0,1
ダート,1300,重,3勝クラス,8,0,0,0,1
ダート,1300,重,3勝クラス,9,0,0,0,1
ダート,1300,重,3勝クラス,10,0,0,0,1
ダート,1300,重,3勝クラス,11,0,0,0,1
ダート,1300,重,3勝クラス,12,0,0,0,1
ダート,1300,重,all,1,7,3,3,8
ダート,1300,重,all,2,3,4,4,10
ダート,1300,重,all,3,1,5,2,13
ダート,1300,重,all,4,1,2,3,15
ダート,1300,重,all,5,3,2,1,15
ダート,1300,重,all,6,2,3,1,15
ダート,1300,重,all,7,2,2,0,17
ダート,1300,重,all,8,0,0,1,20
ダート,1300,重,all,9,1,0,2,18
ダート,1300,重,all,10,0,0,1,20
ダート,1300,重,all,11,0,0,0,19
ダート,1300,重,all,12,0,0,1,19
ダート,1300,重,all,13,0,0,1,15
ダート,1300,重,all,14,1,0,1,15
ダート,1300,重,all,15,0,0,0,14
ダート,1300,重,all,16,0,0,0,12
ダート,1300,重,新馬,1,1,0,0,1
ダート,1300,重,新馬,2,0,0,0,2
ダート,1300,重,新馬,3,0,1,1,0
ダート,1300,重,新馬,4,0,1,1,0
ダート,1300,重,新馬,5,0,0,0,2
ダート,1300,重,新馬,6,1,0,0,1
ダート,1300,重,新馬,7,0,0,0,2
ダート,1300,重,新馬,8,0,0,0,2
ダート,1300,重,新馬,9,0,0,0,2
ダート,1300,重,新馬,10,0,0,0,2
ダート,1300,重,新馬,11,0,0,0,2
ダート,1300,重,新馬,12,0,0,0,2
ダート,1300,重,新馬,13,0,0,0,2
ダート,1300,重,新馬,14,0,0,0,2
ダート,1300,重,新馬,15,0,0,0,2
ダート,1300,重,新馬,16,0,0,0,2
ダート,1300,重,未勝利,1,3,2,2,5
ダート,1300,重,未勝利,2,1,3,4,4
ダート,1300,重,未勝利,3,1,3,0,8
ダート,1300,重,未勝利,4,0,1,1,10
ダート,1300,重,未勝利,5,2,1,0,9
ダート,1300,重,未勝利,6,1,1,0,10
ダート,1300,重,未勝利,7,2,1,0,9
ダート,1300,重,未勝利,8,0,0,1,11
ダート,1300,重,未勝利,9,1,0,1,10
ダート,1300,重,未勝利,10,0,0,0,12
ダート,1300,重,未勝利,11,0,0,0,12
ダート,1300,重,未勝利,12,0,0,1,11
ダート,1300,重,未勝利,13,0,0,1,9
ダート,1300,重,未勝利,14,1,0,1,9
ダート,1300,重,未勝利,15,0,0,0,9
ダート,1300,重,未勝利,16,0,0,0,8
ダート,1400,不良,1勝クラス,1,3,0,2,2
ダート,1400,不良,1勝クラス,2,0,2,1,4
ダート,1400,不良,1勝クラス,3,1,0,3,3
ダート,1400,不良,1勝クラス,4,2,2,0,3
ダート,1400,不良,1勝クラス,5,0,1,0,6
ダート,1400,不良,1勝クラス,6,1,1,0,5
ダート,1400,不良,1勝クラス,7,0,0,0,7
ダート,1400,不良,1勝クラス,8,0,0,0,7
ダート,1400,不良,1勝クラス,9,0,0,0,7
ダート,1400,不良,1勝クラス,10,0,1,1,4
ダート,1400,不良,1勝クラス,11,0,0,0,6
ダート,1400,不良,1勝クラス,12,0,0,0,6
ダート,1400,不良,1勝クラス,13,0,0,0,6
ダート,1400,不良,1勝クラス,14,0,0,0,6
ダート,1400,不良,1勝クラス,15,0,0,0,4
ダート,1400,不良,1勝クラス,16,0,0,0,2
ダート,1400,不良,2勝クラス,1,1,1,1,1
ダート,1400,不良,2勝クラス,2,3,1,0,0
ダート,1400,不良,2勝クラス,3,0,0,0,4
ダート,1400,不良,2勝クラス,4,0,2,0,2
ダート,1400,不良,2勝クラス,5,0,0,1,3
ダート,1400,不良,2勝クラス,6,0,0,0,4
ダート,1400,不良,2勝クラス,7,0,0,1,3
ダート,1400,不良,2勝クラス,8,0,0,0,4
ダート,1400,不良,2勝クラス,9,0,0,0,4
ダート,1400,不良,2勝クラス,10,0,0,0,4
ダート,1400,不良,2勝クラス,11,0,0,1,3
ダート,1400,不良,2勝クラス,12,0,0,0,4
ダート,1400,不良,2勝クラス,13,0,0,0,3
ダート,1400,不良,2勝クラス,14,0,0,0,3
ダート,1400,不良,2勝クラス,15,0,0,0,3
ダート,1400,不良,2勝クラス,16,0,0,0,3
ダート,1400,不良,3勝クラス,1,0,1,0,1
ダート,1400,不良,3勝クラス,2,0,0,0,2
ダート,1400,不良,3勝クラス,3,1,0,0,1
ダート,1400,不良,3勝クラス,4,1,0,0,1
ダート,1400,不良,3勝クラス,5,0,0,0,2
ダート,1400,不良,3勝クラス,6,0,0,0,2
ダート,1400,不良,3勝クラス,7,0,1,0,1
ダート,1400,不良,3勝クラス,8,0,0,0,2
ダート,1400,不良,3勝クラス,9,0,0,0,2
ダート,1400,不良,3勝クラス,10,0,0,1,1
ダート,1400,不良,3勝クラス,11,0,0,1,1
ダート,1400,不良,3勝クラス,12,0,0,0,2
ダート,1400,不良,3勝クラス,13,0,0,0,2
ダート,1400,不良,3勝クラス,14,0,0,0,2
ダート,1400,不良,3勝クラス,15,0,0,0,1
ダート,1400,不良,3勝クラス,16,0,0,0,1
ダート,1400,不良,all,1,13,10,6,13
ダート,1400,不良,all,2,6,6,7,23
ダート,1400,不良,all,3,7,1,9,25
ダート,1400,不良,all,4,9,7,0,26
ダート,1400,不良,all,5,2,5,2,33
ダート,1400,不良,all,6,3,4,3,32
ダート,1400,不良,all,7,1,1,5,35
ダート,1400,不良,all,8,0,2,1,39
ダート,1400,不良,all,9,0,0,2,40
ダート,1400,不良,all,10,1,4,3,33
ダート,1400,不良,all,11,0,0,3,37
ダート,1400,不良,all,12,0,2,0,39
ダート,1400,不良,all,13,0,0,1,37
ダート,1400,不良,all,14,0,0,0,37
ダート,1400,不良,all,15,0,0,0,32
ダート,1400,不良,all,16,0,0,0,28
ダート,1400,不良,オープン,1,1,0,0,1
ダート,1400,不良,オープン,2,0,1,0,1
ダート,1400,不良,オープン,3,0,0,0,2
ダート,1400,不良,オープン,4,1,0,0,1
ダート,1400,不良,オープン,5,0,0,0,2
ダート,1400,不良,オープン,6,0,0,0,2
ダート,1400,不良,オープン,7,0,0,1,1
ダート,1400,不良,オープン,8,0,1,0,1
ダート,1400,不良,オープン,9,0,0,0,2
ダート,1400,不良,オープン,10,0,0,0,2
ダート,1400,不良,オープン,11,0,0,0,2
ダート,1400,不良,オープン,12,0,0,0,2
ダート,1400,不良,オープン,13,0,0,1,1
ダート,1400,不良,オープン,14,0,0,0,2
ダート,1400,不良,オープン,15,0,0,0,2
ダート,1400,不良,オープン,16,0,0,0,2
ダート,1400,不良,新馬,1,2,1,0,3
ダート,1400,不良,新馬,2,0,0,0,6
ダート,1400,不良,新馬,3,0,0,2,4
ダート,1400,不良,新馬,4,2,1,0,3
ダート,1400,不良,新馬,5,0,1,1,4
ダート,1400,不良,新馬,6,1,2,0,3
ダート,1400,不良,新馬,7,0,0,1,5
ダート,1400,不良,新馬,8,0,0,1,5
ダート,1400,不良,新馬,9,0,0,1,5
ダート,1400,不良,新馬,10,1,0,0,5
ダート,1400,不良,新馬,11,0,0,0,6
ダート,1400,不良,新馬,12,0,1,0,5
ダート,1400,不良,新馬,13,0,0,0,6
ダート,1400,不良,新馬,14,0,0,0,6
ダート,1400,不良,新馬,15,0,0,0,6
ダート,1400,不良,新馬,16,0,0,0,4
ダート,1400,不良,未勝利,1,6,7,3,5
ダート,1400,不良,未勝利,2,3,2,6,10
ダート,1400,不良,未勝利,3,5,1,4,11
ダート,1400,不良,未勝利,4,3,2,0,16
ダート,1400,不良,未勝利,5,2,3,0,16
ダート,1400,不良,未勝利,6,1,1,3,16
ダート,1400,不良,未勝利,7,1,0,2,18
ダート,1400,不良,未勝利,8,0,1,0,20
ダート,1400,不良,未勝利,9,0,0,1,20
ダート,1400,不良,未勝利,10,0,3,1,17
ダート,1400,不良,未勝利,11,0,0,1,19
ダート,1400,不良,未勝利,12,0,1,0,20
ダート,1400,不良,未勝利,13,0,0,0,19
ダート,1400,不良,未勝利,14,0,0,0,18
ダート,1400,不良,未勝利,15,0,0,0,16
ダート,1400,不良,未勝利,16,0,0,0,16
ダート,1400,全,1勝クラス,1,68,27,16,68
ダート,1400,全,1勝クラス,2,30,35,21,95
ダート,1400,全,1勝クラス,3,26,23,26,106
ダート,1400,全,1勝クラス,4,18,25,15,123
ダート,1400,全,1勝クラス,5,12,15,23,131
ダート,1400,全,1勝クラス,6,9,16,18,138
ダート,1400,全,1勝クラス,7,5,12,16,147
ダート,1400,全,1勝クラス,8,5,2,11,162
