race_type,course_len,ground_state,class,馬番,1着,2着,3着,着外
ダート,1300,全,1勝クラス,10,2,2,1,29
ダート,1300,全,1勝クラス,11,2,1,4,26
ダート,1300,全,1勝クラス,12,2,3,2,24
ダート,1300,全,1勝クラス,13,4,3,1,22
ダート,1300,全,1勝クラス,14,1,4,1,24
ダート,1300,全,1勝クラス,15,1,3,1,20
ダート,1300,全,1勝クラス,16,2,0,1,21
ダート,1300,全,2勝クラス,1,2,0,2,25
ダート,1300,全,2勝クラス,2,2,1,0,26
ダート,1300,全,2勝クラス,3,0,1,2,26
ダート,1300,全,2勝クラス,4,0,3,1,23
ダート,1300,全,2勝クラス,5,5,0,4,19
ダート,1300,全,2勝クラス,6,1,2,3,23
ダート,1300,全,2勝クラス,7,2,1,1,25
ダート,1300,全,2勝クラス,8,6,2,0,21
ダート,1300,全,2勝クラス,9,2,3,2,22
ダート,1300,全,2勝クラス,10,3,5,2,19
ダート,1300,全,2勝クラス,11,0,2,4,23
ダート,1300,全,2勝クラス,12,1,3,2,22
ダート,1300,全,2勝クラス,13,3,1,2,21
ダート,1300,全,2勝クラス,14,0,3,2,21
ダート,1300,全,2勝クラス,15,1,1,0,23
ダート,1300,全,2勝クラス,16,1,1,2,20
ダート,1300,全,3勝クラス,1,0,0,0,6
ダート,1300,全,3勝クラス,2,0,0,0,6
ダート,1300,全,3勝クラス,3,0,1,1,4
ダート,1300,全,3勝クラス,4,0,0,0,6
ダート,1300,全,3勝クラス,5,0,0,1,5
ダート,1300,全,3勝クラス,6,0,1,0,5
ダート,1300,全,3勝クラス,7,1,0,0,5
ダート,1300,全,3勝クラス,8,0,0,0,6
ダート,1300,全,3勝クラス,9,1,1,0,4
ダート,1300,全,3勝クラス,10,0,0,1,5
ダート,1300,全,3勝クラス,11,2,0,0,4
ダート,1300,全,3勝クラス,12,1,0,1,4
ダート,1300,全,3勝クラス,13,0,2,1,2
ダート,1300,全,3勝クラス,14,1,1,0,3
ダート,1300,全,3勝クラス,15,0,0,0,5
ダート,1300,全,3勝クラス,16,0,0,1,3
ダート,1300,全,all,1,8,5,16,150
ダート,1300,全,all,2,15,21,8,137
ダート,1300,全,all,3,14,13,13,142
ダート,1300,全,all,4,9,15,14,141
ダート,1300,全,all,5,16,4,11,148
ダート,1300,全,all,6,9,9,10,150
ダート,1300,全,all,7,14,8,10,150
ダート,1300,全,all,8,15,15,14,135
ダート,1300,全,all,9,7,15,10,148
ダート,1300,全,all,10,13,13,11,144
ダート,1300,全,all,11,7,12,19,141
ダート,1300,全,all,12,13,10,11,142
ダート,1300,全,all,13,11,12,10,139
ダート,1300,全,all,14,9,16,7,136
ダート,1300,全,all,15,9,8,6,136
ダート,1300,全,all,16,13,6,12,117
ダート,1300,全,新馬,1,0,0,1,11
ダート,1300,全,新馬,2,1,1,0,11
ダート,1300,全,新馬,3,2,1,0,10
ダート,1300,全,新馬,4,2,1,1,9
ダート,1300,全,新馬,5,0,0,0,12
ダート,1300,全,新馬,6,0,0,1,11
ダート,1300,全,新馬,7,1,0,0,12
ダート,1300,全,新馬,8,0,1,1,11
ダート,1300,全,新馬,9,0,4,0,9
ダート,1300,全,新馬,10,2,0,3,8
ダート,1300,全,新馬,11,1,0,0,12
ダート,1300,全,新馬,12,2,1,1,8
ダート,1300,全,新馬,13,0,2,2,9
ダート,1300,全,新馬,14,0,1,1,9
ダート,1300,全,新馬,15,1,1,0,8
ダート,1300,全,新馬,16,1,0,2,6
ダート,1300,全,未勝利,1,5,5,9,75
ダート,1300,全,未勝利,2,9,11,5,69
ダート,1300,全,未勝利,3,7,8,8,72
ダート,1300,全,未勝利,4,5,9,7,73
ダート,1300,全,未勝利,5,8,4,5,78
ダート,1300,全,未勝利,6,4,2,4,82
ダート,1300,全,未勝利,7,6,5,5,79
ダート,1300,全,未勝利,8,7,9,9,68
ダート,1300,全,未勝利,9,4,6,5,78
ダート,1300,全,未勝利,10,6,5,4,80
ダート,1300,全,未勝利,11,2,9,11,72
ダート,1300,全,未勝利,12,6,3,5,81
ダート,1300,全,未勝利,13,4,4,4,81
ダート,1300,全,未勝利,14,7,7,3,75
ダート,1300,全,未勝利,15,6,3,5,76
ダート,1300,全,未勝利,16,9,5,6,63
ダート,1300,稍重,1勝クラス,1,0,0,1,2
ダート,1300,稍重,1勝クラス,2,0,1,0,2
ダート,1300,稍重,1勝クラス,3,1,0,0,2
ダート,1300,稍重,1勝クラス,4,0,0,0,3
ダート,1300,稍重,1勝クラス,5,0,0,0,3
ダート,1300,稍重,1勝クラス,6,0,0,1,2
ダート,1300,稍重,1勝クラス,7,1,0,0,2
ダート,1300,稍重,1勝クラス,8,1,0,0,2
ダート,1300,稍重,1勝クラス,9,0,0,0,3
ダート,1300,稍重,1勝クラス,10,0,0,0,3
ダート,1300,稍重,1勝クラス,11,0,0,1,2
ダート,1300,稍重,1勝クラス,12,0,1,0,2
ダート,1300,稍重,1勝クラス,13,0,0,0,3
ダート,1300,稍重,1勝クラス,14,0,0,0,3
ダート,1300,稍重,1勝クラス,15,0,1,0,0
ダート,1300,稍重,1勝クラス,16,0,0,0,1
ダート,1300,稍重,2勝クラス,1,0,0,0,6
ダート,1300,稍重,2勝クラス,2,0,0,0,6
ダート,1300,稍重,2勝クラス,3,0,0,0,6
ダート,1300,稍重,2勝クラス,4,0,1,0,5
ダート,1300,稍重,2勝クラス,5,2,0,1,3
ダート,1300,稍重,2勝クラス,6,1,0,2,3
ダート,1300,稍重,2勝クラス,7,1,0,0,5
ダート,1300,稍重,2勝クラス,8,1,1,0,4
ダート,1300,稍重,2勝クラス,9,0,1,0,5
ダート,1300,稍重,2勝クラス,10,1,1,0,4
ダート,1300,稍重,2勝クラス,11,0,1,2,3
ダート,1300,稍重,2勝クラス,12,0,0,0,6
ダート,1300,稍重,2勝クラス,13,0,0,1,5
ダート,1300,稍重,2勝クラス,14,0,1,0,4
ダート,1300,稍重,2勝クラス,15,0,0,0,5
ダート,1300,稍重,2勝クラス,16,0,0,0,5
ダート,1300,稍重,3勝クラス,1,0,0,0,1
ダート,1300,稍重,3勝クラス,2,0,0,0,1
ダート,1300,稍重,3勝クラス,3,0,0,0,1
ダート,1300,稍重,3勝クラス,4,0,0,0,1
ダート,1300,稍重,3勝クラス,5,0,0,0,1
ダート,1300,稍重,3勝クラス,6,0,0,0,1
ダート,1300,稍重,3勝クラス,7,1,0,0,0
ダート,1300,稍重,3勝クラス,8,0,0,0,1
ダート,1300,稍重,3勝クラス,9,0,0,0,1
ダート,1300,稍重,3勝クラス,10,0,0,0,1
ダート,1300,稍重,3勝クラス,11,0,0,0,1
ダート,1300,稍重,3勝クラス,12,0,0,0,1
ダート,1300,稍重,3勝クラス,13,0,0,0,1
ダート,1300,稍重,3勝クラス,14,0,1,0,0
ダート,1300,稍重,3勝クラス,15,0,0,0,1
ダート,1300,稍重,3勝クラス,16,0,0,1,0
ダート,1300,稍重,all,1,1,1,2,26
ダート,1300,稍重,all,2,2,3,2,23
ダート,1300,稍重,all,3,2,2,0,26
ダート,1300,稍重,all,4,2,5,1,22
ダート,1300,稍重,all,5,2,1,1,26
ダート,1300,稍重,all,6,1,2,3,24
ダート,1300,稍重,all,7,5,1,2,22
ダート,1300,稍重,all,8,4,3,0,23
ダート,1300,稍重,all,9,0,1,1,28
ダート,1300,稍重,all,10,3,1,1,25
ダート,1300,稍重,all,11,0,3,8,19
ダート,1300,稍重,all,12,2,1,2,25
ダート,1300,稍重,all,13,0,0,2,27
ダート,1300,稍重,all,14,3,3,1,22
ダート,1300,稍重,all,15,2,3,2,20
ダート,1300,稍重,all,16,1,0,2,20
ダート,1300,稍重,新馬,1,0,0,0,1
ダート,1300,稍重,新馬,2,0,0,0,1
ダート,1300,稍重,新馬,3,0,0,0,1
ダート,1300,稍重,新馬,4,0,1,0,0
ダート,1300,稍重,新馬,5,0,0,0,1
ダート,1300,稍重,新馬,6,0,0,0,1
ダート,1300,稍重,新馬,7,0,0,0,1
ダート,1300,稍重,新馬,8,0,0,0,1
ダート,1300,稍重,新馬,9,0,0,0,1
ダート,1300,稍重,新馬,10,0,0,1,0
ダート,1300,稍重,新馬,11,0,0,0,1
ダート,1300,稍重,新馬,12,1,0,0,0
ダート,1300,稍重,新馬,13,0,0,0,1
ダート,1300,稍重,新馬,14,0,0,0,1
ダート,1300,稍重,新馬,15,0,0,0,1
ダート,1300,稍重,未勝利,1,1,1,1,15
ダート,1300,稍重,未勝利,2,1,2,2,13
ダート,1300,稍重,未勝利,3,1,2,0,15
ダート,1300,稍重,未勝利,4,2,3,1,12
ダート,1300,稍重,未勝利,5,0,1,0,17
ダート,1300,稍重,未勝利,6,0,1,0,17
ダート,1300,稍重,未勝利,7,2,1,1,14
ダート,1300,稍重,未勝利,8,2,2,0,14
ダート,1300,稍重,未勝利,9,0,0,1,17
ダート,1300,稍重,未勝利,10,2,0,0,16
ダート,1300,稍重,未勝利,11,0,2,5,11
ダート,1300,稍重,未勝利,12,1,0,2,15
ダート,1300,稍重,未勝利,13,0,0,1,16
ダート,1300,稍重,未勝利,14,3,1,1,13
ダート,1300,稍重,未勝利,15,2,2,2,12
ダート,1300,稍重,未勝利,16,1,0,1,13
ダート,1300,良,1勝クラス,1,0,0,2,21
ダート,1300,良,1勝クラス,2,2,5,2,14
ダート,1300,良,1勝クラス,3,2,1,2,18
ダート,1300,良,1勝クラス,4,2,0,2,19
ダート,1300,良,1勝クラス,5,0,0,1,21
ダート,1300,良,1勝クラス,6,2,3,0,18
ダート,1300,良,1勝クラス,7,2,1,2,18
ダート,1300,良,1勝クラス,8,0,2,2,18
ダート,1300,良,1勝クラス,9,0,1,2,20
ダート,1300,良,1勝クラス,10,2,1,1,18
ダート,1300,良,1勝クラス,11,2,1,3,16
ダート,1300,良,1勝クラス,12,1,1,1,18
ダート,1300,良,1勝クラス,13,4,2,1,14
ダート,1300,良,1勝クラス,14,1,3,1,16
ダート,1300,良,1勝クラス,15,1,2,0,16
ダート,1300,良,1勝クラス,16,2,0,1,15
ダート,1300,良,2勝クラス,1,2,0,2,16
ダート,1300,良,2勝クラス,2,2,1,0,17
ダート,1300,良,2勝クラス,3,0,1,1,18
ダート,1300,良,2勝クラス,4,0,2,1,16
ダート,1300,良,2勝クラス,5,2,0,3,14
ダート,1300,良,2勝クラス,6,0,1,1,18
ダート,1300,良,2勝クラス,7,1,1,0,18
ダート,1300,良,2勝クラス,8,4,1,0,15
ダート,1300,良,2勝クラス,9,1,2,1,16
ダート,1300,良,2勝クラス,10,2,4,2,12
ダート,1300,良,2勝クラス,11,0,0,2,18
ダート,1300,良,2勝クラス,12,1,2,2,14
ダート,1300,良,2勝クラス,13,3,1,1,14
ダート,1300,良,2勝クラス,14,0,2,2,15
ダート,1300,良,2勝クラス,15,1,1,0,16
ダート,1300,良,2勝クラス,16,1,1,2,13
ダート,1300,良,3勝クラス,1,0,0,0,4
ダート,1300,良,3勝クラス,2,0,0,0,4
ダート,1300,良,3勝クラス,3,0,1,1,2
ダート,1300,良,3勝クラス,4,0,0,0,4
ダート,1300,良,3勝クラス,5,0,0,0,4
ダート,1300,良,3勝クラス,6,0,0,0,4
ダート,1300,良,3勝クラス,7,0,0,0,4
ダート,1300,良,3勝クラス,8,0,0,0,4
ダート,1300,良,3勝クラス,9,1,1,0,2
ダート,1300,良,3勝クラス,10,0,0,1,3
ダート,1300,良,3勝クラス,11,1,0,0,3
ダート,1300,良,3勝クラス,12,1,0,1,2
ダート,1300,良,3勝クラス,13,0,2,1,1
ダート,1300,良,3勝クラス,14,1,0,0,3
ダート,1300,良,3勝クラス,15,0,0,0,4
ダート,1300,良,3勝クラス,16,0,0,0,3
ダート,1300,良,all,1,7,4,11,93
ダート,1300,良,all,2,10,11,5,91
ダート,1300,良,all,3,8,10,10,89
ダート,1300,良,all,4,5,7,10,93
ダート,1300,良,all,5,7,3,9,95
ダート,1300,良,all,6,6,5,3,100
ダート,1300,良,all,7,8,6,5,98
ダート,1300,良,all,8,8,11,11,85
ダート,1300,良,all,9,4,13,7,92
ダート,1300,良,all,10,8,8,10,90
ダート,1300,良,all,11,5,6,9,95
ダート,1300,良,all,12,7,7,7,92
ダート,1300,良,all,13,11,9,7,87
ダート,1300,良,all,14,5,8,4,93
ダート,1300,良,all,15,7,5,1,93
ダート,1300,良,all,16,11,4,8,78
ダート,1300,良,新馬,1,0,0,1,8
ダート,1300,良,新馬,2,1,1,0,8
ダート,1300,良,新馬,3,1,1,0,8
ダート,1300,良,新馬,4,2,0,1,7
ダート,1300,良,新馬,5,0,0,0,9
ダート,1300,良,新馬,6,0,0,1,8
ダート,1300,良,新馬,7,1,0,0,9
ダート,1300,良,新馬,8,0,1,1,8
ダート,1300,良,新馬,9,0,3,0,7
ダート,1300,良,新馬,10,2,0,2,6
ダート,1300,良,新馬,11,1,0,0,9
ダート,1300,良,新馬,12,0,1,1,7
ダート,1300,良,新馬,13,0,2,2,6
ダート,1300,良,新馬,14,0,0,0,8
ダート,1300,良,新馬,15,1,1,0,5
ダート,1300,良,新馬,16,1,0,1,5
ダート,1300,良,未勝利,1,4,4,6,42
ダート,1300,良,未勝利,2,5,4,3,45
ダート,1300,良,未勝利,3,5,5,6,41
ダート,1300,良,未勝利,4,1,5,5,45
ダート,1300,良,未勝利,5,5,3,5,44
ダート,1300,良,未勝利,6,4,1,1,49
ダート,1300,良,未勝利,7,3,3,3,48
ダート,1300,良,未勝利,8,4,7,7,38
ダート,1300,良,未勝利,9,2,6,3,45
ダート,1300,良,未勝利,10,2,2,4,49
ダート,1300,良,未勝利,11,1,5,4,46
ダート,1300,良,未勝利,12,3,3,2,49
ダート,1300,良,未勝利,13,4,2,2,49
ダート,1300,良,未勝利,14,3,3,1,48
ダート,1300,良,未勝利,15,4,1,1,49
ダート,1300,良,未勝利,16,7,3,4,39
ダート,1300,重,1勝クラス,1,0,0,0,4
ダート,1300,重,1勝クラス,2,0,1,1,3
ダート,1300,重,1勝クラス,3,2,0,0,3
ダート,1300,重,1勝クラス,4,0,2,1,2
ダート,1300,重,1勝クラス,5,1,0,0,4
ダート,1300,重,1勝クラス,6,1,0,1,3
ダート,1300,重,1勝クラス,7,0,0,0,5
ダート,1300,重,1勝クラス,8,1,0,1,3
ダート,1300,重,1勝クラス,9,0,0,0,5
ダート,1300,重,1勝クラス,10,0,0,0,5
ダート,1300,重,1勝クラス,11,0,0,0,4
ダート,1300,重,1勝クラス,12,0,1,0,3
ダート,1300,重,1勝クラス,13,0,1,0,3
ダート,1300,重,1勝クラス,14,0,0,0,4
ダート,1300,重,1勝クラス,15,0,0,1,2
ダート,1300,重,1勝クラス,16,0,0,0,3
ダート,1300,重,2勝クラス,1,0,0,0,1
ダート,1300,重,2勝クラス,2,0,0,0,1
ダート,1300,重,2勝クラス,3,0,0,0,1
ダート,1300,重,2勝クラス,5,1,0,0,0
ダート,1300,重,2勝クラス,6,0,0,0,1
ダート,1300,重,2勝クラス,7,0,0,0,1
ダート,1300,重,2勝クラス,8,0,0,0,1
ダート,1300,重,2勝クラス,9,0,0,1,0
ダート,1300,重,2勝クラス,10,0,0,0,1
ダート,1300,重,2勝クラス,11,0,0,0,1
ダート,1300,重,2勝クラス,12,0,1,0,0
ダート,1300,重,3勝クラス,1,0,0,0,1
ダート,1300,重,3勝クラス,2,0,0,0,1
ダート,1300,重,3勝クラス,3,0,0,0,1
ダート,1300,重,3勝クラス,4,0,0,0,1
ダート,1300,重,3勝クラス,5,0,0,1,0
ダート,1300,重,3勝クラス,6,0,1,0,0
ダート,1300,重,3勝クラス,7,0,0,0,1
ダート,1300,重,3勝クラス,8,0,0,0,1
ダート,1300,重,3勝クラス,9,0,0,0,1
ダート,1300,重,3勝クラス,10,0,0,0,1
ダート,1300,重,3勝クラス,11,1,0,0,0
ダート,1300,重,3勝クラス,12,0,0,0,1
ダート,1300,重,all,1,0,0,1,19
ダート,1300,重,all,2,2,5,1,12
ダート,1300,重,all,3,4,1,2,14
ダート,1300,重,all,4,1,3,1,15
ダート,1300,重,all,5,4,0,1,16
ダート,1300,重,all,6,1,1,4,14
ダート,1300,重,all,7,0,1,0,20
ダート,1300,重,all,8,2,0,1,17
ダート,1300,重,all,9,1,1,2,17
ダート,1300,重,all,10,2,0,0,19
ダート,1300,重,all,11,1,2,1,16
ダート,1300,重,all,12,2,2,1,15
ダート,1300,重,all,13,0,2,0,15
ダート,1300,重,all,14,0,2,2,13
ダート,1300,重,all,15,0,0,3,12
ダート,1300,重,all,16,1,1,1,11
ダート,1300,重,新馬,1,0,0,0,2
ダート,1300,重,新馬,2,0,0,0,2
ダート,1300,重,新馬,3,1,0,0,1
ダート,1300,重,新馬,4,0,0,0,2
ダート,1300,重,新馬,5,0,0,0,2
ダート,1300,重,新馬,6,0,0,0,2
ダート,1300,重,新馬,7,0,0,0,2
ダート,1300,重,新馬,8,0,0,0,2
ダート,1300,重,新馬,9,0,1,0,1
ダート,1300,重,新馬,10,0,0,0,2
ダート,1300,重,新馬,11,0,0,0,2
ダート,1300,重,新馬,12,1,0,0,1
ダート,1300,重,新馬,13,0,0,0,2
ダート,1300,重,新馬,14,0,1,1,0
ダート,1300,重,新馬,15,0,0,0,2
ダート,1300,重,新馬,16,0,0,1,1
ダート,1300,重,未勝利,1,0,0,1,11
ダート,1300,重,未勝利,2,2,4,0,5
ダート,1300,重,未勝利,3,1,1,2,8
ダート,1300,重,未勝利,4,1,1,0,10
ダート,1300,重,未勝利,5,2,0,0,10
ダート,1300,重,未勝利,6,0,0,3,8
ダート,1300,重,未勝利,7,0,1,0,11
ダート,1300,重,未勝利,8,1,0,0,10
ダート,1300,重,未勝利,9,1,0,1,10
ダート,1300,重,未勝利,10,2,0,0,10
ダート,1300,重,未勝利,11,0,2,1,9
ダート,1300,重,未勝利,12,1,0,1,10
ダート,1300,重,未勝利,13,0,1,0,10
ダート,1300,重,未勝利,14,0,1,1,9
ダート,1300,重,未勝利,15,0,0,2,8
ダート,1300,重,未勝利,16,1,1,0,7
ダート,1400,不良,1勝クラス,1,0,1,0,6
ダート,1400,不良,1勝クラス,2,1,1,0,4
ダート,1400,不良,1勝クラス,3,1,0,0,6
ダート,1400,不良,1勝クラス,4,0,0,1,6
ダート,1400,不良,1勝クラス,5,0,0,2,5
ダート,1400,不良,1勝クラス,6,1,0,0,6
ダート,1400,不良,1勝クラス,7,0,0,1,6
ダート,1400,不良,1勝クラス,8,1,0,0,6
ダート,1400,不良,1勝クラス,9,1,0,1,5
ダート,1400,不良,1勝クラス,10,0,0,1,5
ダート,1400,不良,1勝クラス,11,1,1,0,3
ダート,1400,不良,1勝クラス,12,0,1,0,4
ダート,1400,不良,1勝クラス,13,1,2,0,3
ダート,1400,不良,1勝クラス,14,0,0,0,5
ダート,1400,不良,1勝クラス,15,0,1,1,3
ダート,1400,不良,1勝クラス,16,0,0,0,5
ダート,1400,不良,2勝クラス,1,1,0,1,2
ダート,1400,不良,2勝クラス,2,1,0,0,3
ダート,1400,不良,2勝クラス,3,0,0,0,4
ダート,1400,不良,2勝クラス,4,0,2,1,1
ダート,1400,不良,2勝クラス,5,0,1,0,3
ダート,1400,不良,2勝クラス,6,1,0,0,3
ダート,1400,不良,2勝クラス,7,0,0,0,4
ダート,1400,不良,2勝クラス,8,0,0,0,4
ダート,1400,不良,2勝クラス,9,1,1,0,2
ダート,1400,不良,2勝クラス,10,0,0,0,4
ダート,1400,不良,2勝クラス,11,0,0,0,4
ダート,1400,不良,2勝クラス,12,0,0,0,4
ダート,1400,不良,2勝クラス,13,0,0,1,2
ダート,1400,不良,2勝クラス,14,0,0,0,3
ダート,1400,不良,2勝クラス,15,0,0,0,3
ダート,1400,不良,2勝クラス,16,0,0,1,2
ダート,1400,不良,3勝クラス,1,0,1,0,1
ダート,1400,不良,3勝クラス,2,1,0,0,1
ダート,1400,不良,3勝クラス,3,0,0,0,2
ダート,1400,不良,3勝クラス,4,0,0,0,2
ダート,1400,不良,3勝クラス,5,0,0,0,2
ダート,1400,不良,3勝クラス,6,0,1,1,0
ダート,1400,不良,3勝クラス,7,0,0,1,1
ダート,1400,不良,3勝クラス,8,0,0,0,2
ダート,1400,不良,3勝クラス,9,0,0,0,2
ダート,1400,不良,3勝クラス,10,0,0,0,2
ダート,1400,不良,3勝クラス,11,1,0,0,1
ダート,1400,不良,3勝クラス,12,0,0,0,2
ダート,1400,不良,3勝クラス,13,0,0,0,2
ダート,1400,不良,3勝クラス,14,0,0,0,2
ダート,1400,不良,3勝クラス,15,0,0,0,1
ダート,1400,不良,3勝クラス,16,0,0,0,1
ダート,1400,不良,all,1,3,4,1,34
ダート,1400,不良,all,2,7,4,2,27
ダート,1400,不良,all,3,5,4,2,31
ダート,1400,不良,all,4,2,5,2,33
ダート,1400,不良,all,5,4,2,6,30
ダート,1400,不良,all,6,2,1,2,36
ダート,1400,不良,all,7,2,4,4,32
ダート,1400,不良,all,8,1,1,3,36
ダート,1400,不良,all,9,2,4,3,32
ダート,1400,不良,all,10,1,1,4,34
ダート,1400,不良,all,11,7,2,1,30
ダート,1400,不良,all,12,1,3,4,32
ダート,1400,不良,all,13,4,4,2,30
ダート,1400,不良,all,14,1,0,1,35
ダート,1400,不良,all,15,0,1,3,29
ダート,1400,不良,all,16,0,2,2,28
ダート,1400,不良,オープン,1,1,0,0,1
ダート,1400,不良,オープン,2,0,0,1,1
ダート,1400,不良,オープン,3,0,1,0,1
ダート,1400,不良,オープン,4,0,1,0,1
ダート,1400,不良,オープン,5,0,0,0,2
ダート,1400,不良,オープン,6,0,0,0,2
ダート,1400,不良,オープン,7,0,0,0,2
ダート,1400,不良,オープン,8,0,0,0,2
ダート,1400,不良,オープン,9,0,0,0,2
ダート,1400,不良,オープン,10,0,0,1,1
ダート,1400,不良,オープン,11,0,0,0,2
ダート,1400,不良,オープン,12,0,0,0,2
ダート,1400,不良,オープン,13,1,0,0,1
ダート,1400,不良,オープン,14,0,0,0,2
ダート,1400,不良,オープン,15,0,0,0,2
ダート,1400,不良,オープン,16,0,0,0,2
ダート,1400,不良,新馬,1,0,0,0,6
ダート,1400,不良,新馬,2,0,0,0,6
ダート,1400,不良,新馬,3,1,1,1,3
ダート,1400,不良,新馬,4,0,0,0,6
ダート,1400,不良,新馬,5,1,0,0,5
ダート,1400,不良,新馬,6,0,0,1,5
ダート,1400,不良,新馬,7,1,1,0,4
ダート,1400,不良,新馬,8,0,0,0,6
ダート,1400,不良,新馬,9,0,1,1,4
ダート,1400,不良,新馬,10,0,1,0,4
ダート,1400,不良,新馬,11,2,1,0,3
ダート,1400,不良,新馬,12,0,0,0,6
ダート,1400,不良,新馬,13,1,0,1,4
ダート,1400,不良,新馬,14,0,0,0,6
ダート,1400,不良,新馬,15,0,0,1,5
ダート,1400,不良,新馬,16,0,1,1,3
ダート,1400,不良,未勝利,1,1,2,0,18
ダート,1400,不良,未勝利,2,4,3,1,12
ダート,1400,不良,未勝利,3,3,2,1,15
ダート,1400,不良,未勝利,4,2,2,0,17
ダート,1400,不良,未勝利,5,3,1,4,13
ダート,1400,不良,未勝利,6,0,0,0,20
ダート,1400,不良,未勝利,7,1,3,2,15
ダート,1400,不良,未勝利,8,0,1,3,16
ダート,1400,不良,未勝利,9,0,2,1,17
ダート,1400,不良,未勝利,10,1,0,2,18
ダート,1400,不良,未勝利,11,3,0,1,17
ダート,1400,不良,未勝利,12,1,2,4,14
ダート,1400,不良,未勝利,13,1,2,0,18
ダート,1400,不良,未勝利,14,1,0,1,17
ダート,1400,不良,未勝利,15,0,0,1,15
ダート,1400,不良,未勝利,16,0,1,0,15
ダート,1400,全,1勝クラス,1,11,10,12,148
ダート,1400,全,1勝クラス,2,8,8,9,155
ダート,1400,全,1勝クラス,3,16,15,5,144
ダート,1400,全,1勝クラス,4,10,13,8,149
ダート,1400,全,1勝クラス,5,12,4,11,152
ダート,1400,全,1勝クラス,6,15,14,11,140
ダート,1400,全,1勝クラス,7,10,12,9,150
ダート,1400,全,1勝クラス,8,11,17,15,137
