race_type,course_len,ground_state,class,馬番,1着,2着,3着,着外
ダート,1200,全,2勝クラス,15,2,3,1,30
ダート,1200,全,3勝クラス,1,3,0,1,12
ダート,1200,全,3勝クラス,2,1,0,1,14
ダート,1200,全,3勝クラス,3,1,1,0,14
ダート,1200,全,3勝クラス,4,0,3,2,11
ダート,1200,全,3勝クラス,5,2,1,0,13
ダート,1200,全,3勝クラス,6,1,1,0,14
ダート,1200,全,3勝クラス,7,1,1,3,11
ダート,1200,全,3勝クラス,8,1,0,0,14
ダート,1200,全,3勝クラス,9,0,1,0,15
ダート,1200,全,3勝クラス,10,1,1,2,12
ダート,1200,全,3勝クラス,11,0,1,2,13
ダート,1200,全,3勝クラス,12,0,2,1,13
ダート,1200,全,3勝クラス,13,1,1,0,14
ダート,1200,全,3勝クラス,14,1,1,1,13
ダート,1200,全,3勝クラス,15,3,2,4,6
ダート,1200,全,all,1,27,24,22,377
ダート,1200,全,all,2,26,23,29,371
ダート,1200,全,all,3,21,35,31,358
ダート,1200,全,all,4,31,32,42,343
ダート,1200,全,all,5,29,21,25,373
ダート,1200,全,all,6,33,23,34,360
ダート,1200,全,all,7,36,42,30,342
ダート,1200,全,all,8,36,31,28,351
ダート,1200,全,all,9,29,30,31,355
ダート,1200,全,all,10,39,40,33,332
ダート,1200,全,all,11,30,36,31,342
ダート,1200,全,all,12,34,36,40,315
ダート,1200,全,all,13,28,20,29,329
ダート,1200,全,all,14,33,23,25,304
ダート,1200,全,all,15,20,35,24,267
ダート,1200,全,オープン,1,0,0,1,10
ダート,1200,全,オープン,2,1,0,0,9
ダート,1200,全,オープン,3,0,0,2,9
ダート,1200,全,オープン,4,1,1,1,8
ダート,1200,全,オープン,5,0,1,0,10
ダート,1200,全,オープン,6,0,2,0,9
ダート,1200,全,オープン,7,2,0,1,8
ダート,1200,全,オープン,8,0,0,2,9
ダート,1200,全,オープン,9,0,1,2,7
ダート,1200,全,オープン,10,2,1,1,7
ダート,1200,全,オープン,11,1,2,0,8
ダート,1200,全,オープン,12,2,2,2,5
ダート,1200,全,オープン,13,1,0,0,9
ダート,1200,全,オープン,14,0,0,0,10
ダート,1200,全,オープン,15,1,1,0,6
ダート,1200,全,新馬,1,2,1,1,17
ダート,1200,全,新馬,2,0,0,2,19
ダート,1200,全,新馬,3,2,4,1,14
ダート,1200,全,新馬,4,1,0,6,14
ダート,1200,全,新馬,5,1,2,0,18
ダート,1200,全,新馬,6,3,2,0,16
ダート,1200,全,新馬,7,0,3,2,16
ダート,1200,全,新馬,8,3,0,0,17
ダート,1200,全,新馬,9,3,1,0,16
ダート,1200,全,新馬,10,0,1,1,19
ダート,1200,全,新馬,11,2,3,1,14
ダート,1200,全,新馬,12,3,1,0,17
ダート,1200,全,新馬,13,1,3,2,14
ダート,1200,全,新馬,14,0,0,3,17
ダート,1200,全,新馬,15,0,0,2,15
ダート,1200,全,未勝利,1,11,8,8,158
ダート,1200,全,未勝利,2,11,9,10,155
ダート,1200,全,未勝利,3,4,17,16,146
ダート,1200,全,未勝利,4,14,13,13,143
ダート,1200,全,未勝利,5,16,8,8,151
ダート,1200,全,未勝利,6,12,9,14,149
ダート,1200,全,未勝利,7,17,15,4,149
ダート,1200,全,未勝利,8,12,19,15,137
ダート,1200,全,未勝利,9,13,11,16,143
ダート,1200,全,未勝利,10,15,15,13,138
ダート,1200,全,未勝利,11,9,17,12,142
ダート,1200,全,未勝利,12,12,10,15,141
ダート,1200,全,未勝利,13,14,9,16,134
ダート,1200,全,未勝利,14,18,11,14,127
ダート,1200,全,未勝利,15,7,14,11,128
ダート,1200,稍重,1勝クラス,1,3,2,2,34
ダート,1200,稍重,1勝クラス,2,4,1,5,31
ダート,1200,稍重,1勝クラス,3,3,4,3,31
ダート,1200,稍重,1勝クラス,4,0,3,3,35
ダート,1200,稍重,1勝クラス,5,2,3,1,35
ダート,1200,稍重,1勝クラス,6,4,0,1,36
ダート,1200,稍重,1勝クラス,7,5,5,4,27
ダート,1200,稍重,1勝クラス,8,0,2,0,39
ダート,1200,稍重,1勝クラス,9,1,4,6,30
ダート,1200,稍重,1勝クラス,10,6,4,3,28
ダート,1200,稍重,1勝クラス,11,5,0,6,28
ダート,1200,稍重,1勝クラス,12,4,4,3,25
ダート,1200,稍重,1勝クラス,13,3,2,3,24
ダート,1200,稍重,1勝クラス,14,1,1,1,24
ダート,1200,稍重,1勝クラス,15,0,6,0,16
ダート,1200,稍重,2勝クラス,1,0,0,0,6
ダート,1200,稍重,2勝クラス,2,0,0,0,6
ダート,1200,稍重,2勝クラス,3,0,0,0,6
ダート,1200,稍重,2勝クラス,4,2,0,0,4
ダート,1200,稍重,2勝クラス,5,0,0,2,4
ダート,1200,稍重,2勝クラス,6,0,1,1,4
ダート,1200,稍重,2勝クラス,7,0,0,1,5
ダート,1200,稍重,2勝クラス,8,1,1,0,4
ダート,1200,稍重,2勝クラス,9,0,0,0,6
ダート,1200,稍重,2勝クラス,10,0,1,1,4
ダート,1200,稍重,2勝クラス,11,1,2,0,3
ダート,1200,稍重,2勝クラス,12,1,0,0,5
ダート,1200,稍重,2勝クラス,13,1,1,0,4
ダート,1200,稍重,2勝クラス,14,0,0,1,5
ダート,1200,稍重,2勝クラス,15,0,0,0,6
ダート,1200,稍重,3勝クラス,1,0,0,0,2
ダート,1200,稍重,3勝クラス,2,0,0,1,1
ダート,1200,稍重,3勝クラス,3,1,0,0,1
ダート,1200,稍重,3勝クラス,4,0,0,0,2
ダート,1200,稍重,3勝クラス,5,0,1,0,1
ダート,1200,稍重,3勝クラス,6,0,1,0,1
ダート,1200,稍重,3勝クラス,7,0,0,1,1
ダート,1200,稍重,3勝クラス,8,0,0,0,1
ダート,1200,稍重,3勝クラス,9,0,0,0,2
ダート,1200,稍重,3勝クラス,10,0,0,0,2
ダート,1200,稍重,3勝クラス,11,0,0,0,2
ダート,1200,稍重,3勝クラス,12,0,0,0,2
ダート,1200,稍重,3勝クラス,13,0,0,0,2
ダート,1200,稍重,3勝クラス,14,0,0,0,2
ダート,1200,稍重,3勝クラス,15,1,0,0,1
ダート,1200,稍重,all,1,7,4,2,80
ダート,1200,稍重,all,2,8,1,7,76
ダート,1200,稍重,all,3,5,11,9,68
ダート,1200,稍重,all,4,7,5,5,75
ダート,1200,稍重,all,5,5,6,4,76
ダート,1200,稍重,all,6,7,3,6,76
ダート,1200,稍重,all,7,9,7,6,71
ダート,1200,稍重,all,8,3,5,3,81
ダート,1200,稍重,all,9,3,9,10,69
ダート,1200,稍重,all,10,7,11,8,67
ダート,1200,稍重,all,11,8,5,12,66
ダート,1200,稍重,all,12,10,6,7,65
ダート,1200,稍重,all,13,7,7,6,62
ダート,1200,稍重,all,14,3,4,3,67
ダート,1200,稍重,all,15,4,9,6,50
ダート,1200,稍重,オープン,1,0,0,0,5
ダート,1200,稍重,オープン,2,1,0,0,3
ダート,1200,稍重,オープン,3,0,0,2,3
ダート,1200,稍重,オープン,4,1,0,1,3
ダート,1200,稍重,オープン,5,0,0,0,5
ダート,1200,稍重,オープン,6,0,1,0,4
ダート,1200,稍重,オープン,7,1,0,0,4
ダート,1200,稍重,オープン,8,0,0,1,4
ダート,1200,稍重,オープン,9,0,1,0,3
ダート,1200,稍重,オープン,10,1,1,1,2
ダート,1200,稍重,オープン,11,0,2,0,3
ダート,1200,稍重,オープン,12,1,0,1,3
ダート,1200,稍重,オープン,13,0,0,0,4
ダート,1200,稍重,オープン,14,0,0,0,4
ダート,1200,稍重,オープン,15,0,0,0,4
ダート,1200,稍重,新馬,1,1,0,0,3
ダート,1200,稍重,新馬,2,0,0,1,3
ダート,1200,稍重,新馬,3,0,3,0,1
ダート,1200,稍重,新馬,4,0,0,0,4
ダート,1200,稍重,新馬,5,1,0,0,3
ダート,1200,稍重,新馬,6,0,0,0,4
ダート,1200,稍重,新馬,7,0,0,0,4
ダート,1200,稍重,新馬,8,0,0,0,4
ダート,1200,稍重,新馬,9,1,0,0,3
ダート,1200,稍重,新馬,10,0,1,0,3
ダート,1200,稍重,新馬,11,0,0,1,3
ダート,1200,稍重,新馬,12,1,0,0,3
ダート,1200,稍重,新馬,13,0,0,0,4
ダート,1200,稍重,新馬,14,0,0,0,4
ダート,1200,稍重,新馬,15,0,0,2,2
ダート,1200,稍重,未勝利,1,3,2,0,28
ダート,1200,稍重,未勝利,2,3,0,0,30
ダート,1200,稍重,未勝利,3,1,4,4,24
ダート,1200,稍重,未勝利,4,3,2,1,26
ダート,1200,稍重,未勝利,5,2,1,1,27
ダート,1200,稍重,未勝利,6,3,0,4,25
ダート,1200,稍重,未勝利,7,3,2,0,28
ダート,1200,稍重,未勝利,8,2,2,1,28
ダート,1200,稍重,未勝利,9,1,3,4,24
ダート,1200,稍重,未勝利,10,0,4,3,26
ダート,1200,稍重,未勝利,11,2,1,5,25
ダート,1200,稍重,未勝利,12,2,2,3,26
ダート,1200,稍重,未勝利,13,3,4,3,22
ダート,1200,稍重,未勝利,14,2,3,1,26
ダート,1200,稍重,未勝利,15,3,3,3,20
ダート,1200,良,1勝クラス,1,3,6,6,82
ダート,1200,良,1勝クラス,2,3,9,9,77
ダート,1200,良,1勝クラス,3,8,5,3,81
ダート,1200,良,1勝クラス,4,6,7,10,74
ダート,1200,良,1勝クラス,5,7,2,9,80
ダート,1200,良,1勝クラス,6,8,4,14,72
ダート,1200,良,1勝クラス,7,4,10,7,76
ダート,1200,良,1勝クラス,8,11,8,4,74
ダート,1200,良,1勝クラス,9,7,6,2,81
ダート,1200,良,1勝クラス,10,10,10,6,70
ダート,1200,良,1勝クラス,11,7,6,6,76
ダート,1200,良,1勝クラス,12,6,12,11,61
ダート,1200,良,1勝クラス,13,3,2,6,76
ダート,1200,良,1勝クラス,14,9,7,2,58
ダート,1200,良,1勝クラス,15,6,4,4,51
ダート,1200,良,2勝クラス,1,5,1,0,18
ダート,1200,良,2勝クラス,2,1,1,1,21
ダート,1200,良,2勝クラス,3,0,2,3,18
ダート,1200,良,2勝クラス,4,3,0,0,21
ダート,1200,良,2勝クラス,5,1,1,3,19
ダート,1200,良,2勝クラス,6,2,1,1,20
ダート,1200,良,2勝クラス,7,2,4,1,17
ダート,1200,良,2勝クラス,8,2,0,2,20
ダート,1200,良,2勝クラス,9,1,1,2,20
ダート,1200,良,2勝クラス,10,1,3,4,16
ダート,1200,良,2勝クラス,11,1,0,1,22
ダート,1200,良,2勝クラス,12,2,3,4,15
ダート,1200,良,2勝クラス,13,2,2,0,20
ダート,1200,良,2勝クラス,14,1,1,1,21
ダート,1200,良,2勝クラス,15,1,3,1,19
ダート,1200,良,3勝クラス,1,2,0,1,8
ダート,1200,良,3勝クラス,2,1,0,0,10
ダート,1200,良,3勝クラス,3,0,1,0,10
ダート,1200,良,3勝クラス,4,0,2,1,8
ダート,1200,良,3勝クラス,5,1,0,0,10
ダート,1200,良,3勝クラス,6,1,0,0,10
ダート,1200,良,3勝クラス,7,0,1,1,9
ダート,1200,良,3勝クラス,8,1,0,0,10
ダート,1200,良,3勝クラス,9,0,1,0,10
ダート,1200,良,3勝クラス,10,1,1,2,7
ダート,1200,良,3勝クラス,11,0,1,2,8
ダート,1200,良,3勝クラス,12,0,1,1,9
ダート,1200,良,3勝クラス,13,1,1,0,9
ダート,1200,良,3勝クラス,14,1,1,1,8
ダート,1200,良,3勝クラス,15,2,1,3,4
ダート,1200,良,all,1,17,14,15,233
ダート,1200,良,all,2,12,17,19,232
ダート,1200,良,all,3,12,20,15,229
ダート,1200,良,all,4,18,18,26,217
ダート,1200,良,all,5,20,13,18,229
ダート,1200,良,all,6,22,15,23,220
ダート,1200,良,all,7,17,26,18,218
ダート,1200,良,all,8,26,21,17,212
ダート,1200,良,all,9,20,18,15,223
ダート,1200,良,all,10,28,24,18,206
ダート,1200,良,all,11,16,21,13,223
ダート,1200,良,all,12,17,25,30,195
ダート,1200,良,all,13,18,10,20,211
ダート,1200,良,all,14,24,17,20,184
ダート,1200,良,all,15,14,20,15,177
ダート,1200,良,オープン,1,0,0,1,5
ダート,1200,良,オープン,2,0,0,0,6
ダート,1200,良,オープン,3,0,0,0,6
ダート,1200,良,オープン,4,0,1,0,5
ダート,1200,良,オープン,5,0,1,0,5
ダート,1200,良,オープン,6,0,1,0,5
ダート,1200,良,オープン,7,1,0,1,4
ダート,1200,良,オープン,8,0,0,1,5
ダート,1200,良,オープン,9,0,0,2,4
ダート,1200,良,オープン,10,1,0,0,5
ダート,1200,良,オープン,11,1,0,0,5
ダート,1200,良,オープン,12,1,2,1,2
ダート,1200,良,オープン,13,1,0,0,5
ダート,1200,良,オープン,14,0,0,0,6
ダート,1200,良,オープン,15,1,1,0,2
ダート,1200,良,新馬,1,1,1,0,13
ダート,1200,良,新馬,2,0,0,1,14
ダート,1200,良,新馬,3,2,1,1,11
ダート,1200,良,新馬,4,1,0,5,9
ダート,1200,良,新馬,5,0,2,0,13
ダート,1200,良,新馬,6,3,2,0,10
ダート,1200,良,新馬,7,0,2,2,11
ダート,1200,良,新馬,8,2,0,0,12
ダート,1200,良,新馬,9,2,1,0,11
ダート,1200,良,新馬,10,0,0,1,14
ダート,1200,良,新馬,11,2,3,0,9
ダート,1200,良,新馬,12,1,1,0,13
ダート,1200,良,新馬,13,1,2,2,9
ダート,1200,良,新馬,14,0,0,3,11
ダート,1200,良,新馬,15,0,0,0,11
ダート,1200,良,未勝利,1,6,5,7,101
ダート,1200,良,未勝利,2,6,7,8,98
ダート,1200,良,未勝利,3,2,11,8,96
ダート,1200,良,未勝利,4,8,8,9,94
ダート,1200,良,未勝利,5,11,7,5,96
ダート,1200,良,未勝利,6,7,6,8,98
ダート,1200,良,未勝利,7,9,9,4,97
ダート,1200,良,未勝利,8,7,13,10,87
ダート,1200,良,未勝利,9,10,8,9,91
ダート,1200,良,未勝利,10,14,10,5,88
ダート,1200,良,未勝利,11,5,10,4,97
ダート,1200,良,未勝利,12,7,6,11,90
ダート,1200,良,未勝利,13,10,3,12,85
ダート,1200,良,未勝利,14,13,7,12,75
ダート,1200,良,未勝利,15,4,9,7,86
ダート,1200,重,1勝クラス,1,0,2,2,19
ダート,1200,重,1勝クラス,2,3,1,0,19
ダート,1200,重,1勝クラス,3,2,2,2,17
ダート,1200,重,1勝クラス,4,1,4,3,15
ダート,1200,重,1勝クラス,5,0,2,1,20
ダート,1200,重,1勝クラス,6,1,2,2,18
ダート,1200,重,1勝クラス,7,2,2,1,18
ダート,1200,重,1勝クラス,8,3,0,2,18
ダート,1200,重,1勝クラス,9,2,2,2,17
ダート,1200,重,1勝クラス,10,2,2,2,16
ダート,1200,重,1勝クラス,11,2,0,2,18
ダート,1200,重,1勝クラス,12,2,1,1,15
ダート,1200,重,1勝クラス,13,1,0,2,12
ダート,1200,重,1勝クラス,14,2,0,1,10
ダート,1200,重,1勝クラス,15,0,3,1,6
ダート,1200,重,2勝クラス,1,0,3,0,1
ダート,1200,重,2勝クラス,2,0,0,0,4
ダート,1200,重,2勝クラス,3,1,0,0,2
ダート,1200,重,2勝クラス,4,0,0,0,4
ダート,1200,重,2勝クラス,5,0,0,0,3
ダート,1200,重,2勝クラス,6,0,0,0,4
ダート,1200,重,2勝クラス,7,0,1,1,2
ダート,1200,重,2勝クラス,8,0,0,0,4
ダート,1200,重,2勝クラス,9,0,0,1,3
ダート,1200,重,2勝クラス,10,0,1,0,3
ダート,1200,重,2勝クラス,11,1,0,0,3
ダート,1200,重,2勝クラス,12,1,0,1,2
ダート,1200,重,2勝クラス,13,0,0,0,4
ダート,1200,重,2勝クラス,14,0,0,0,4
ダート,1200,重,2勝クラス,15,1,0,0,3
ダート,1200,重,3勝クラス,1,1,0,0,2
ダート,1200,重,3勝クラス,2,0,0,0,3
ダート,1200,重,3勝クラス,3,0,0,0,3
ダート,1200,重,3勝クラス,4,0,1,1,1
ダート,1200,重,3勝クラス,5,1,0,0,2
ダート,1200,重,3勝クラス,6,0,0,0,3
ダート,1200,重,3勝クラス,7,1,0,1,1
ダート,1200,重,3勝クラス,8,0,0,0,3
ダート,1200,重,3勝クラス,9,0,0,0,3
ダート,1200,重,3勝クラス,10,0,0,0,3
ダート,1200,重,3勝クラス,11,0,0,0,3
ダート,1200,重,3勝クラス,12,0,1,0,2
ダート,1200,重,3勝クラス,13,0,0,0,3
ダート,1200,重,3勝クラス,14,0,0,0,3
ダート,1200,重,3勝クラス,15,0,1,1,1
ダート,1200,重,all,1,2,6,3,40
ダート,1200,重,all,2,4,3,2,42
ダート,1200,重,all,3,3,4,3,40
ダート,1200,重,all,4,1,7,7,35
ダート,1200,重,all,5,3,2,3,42
ダート,1200,重,all,6,3,4,2,42
ダート,1200,重,all,7,7,4,3,37
ダート,1200,重,all,8,5,3,4,39
ダート,1200,重,all,9,4,2,4,41
ダート,1200,重,all,10,3,4,6,36
ダート,1200,重,all,11,5,2,5,37
ダート,1200,重,all,12,4,4,2,36
ダート,1200,重,all,13,1,2,3,36
ダート,1200,重,all,14,5,0,2,33
ダート,1200,重,all,15,1,5,2,27
ダート,1200,重,未勝利,1,1,1,1,18
ダート,1200,重,未勝利,2,1,2,2,16
ダート,1200,重,未勝利,3,0,2,1,18
ダート,1200,重,未勝利,4,0,2,3,15
ダート,1200,重,未勝利,5,2,0,2,17
ダート,1200,重,未勝利,6,2,2,0,17
ダート,1200,重,未勝利,7,4,1,0,16
ダート,1200,重,未勝利,8,2,3,2,14
ダート,1200,重,未勝利,9,2,0,1,18
ダート,1200,重,未勝利,10,1,1,4,14
ダート,1200,重,未勝利,11,2,2,3,13
ダート,1200,重,未勝利,12,1,2,0,17
ダート,1200,重,未勝利,13,0,2,1,17
ダート,1200,重,未勝利,14,3,0,1,16
ダート,1200,重,未勝利,15,0,1,0,17
ダート,1800,不良,1勝クラス,1,2,1,0,8
ダート,1800,不良,1勝クラス,2,2,0,2,7
ダート,1800,不良,1勝クラス,3,0,1,1,9
ダート,1800,不良,1勝クラス,4,1,2,0,8
ダート,1800,不良,1勝クラス,5,0,1,1,9
ダート,1800,不良,1勝クラス,6,2,1,1,6
ダート,1800,不良,1勝クラス,7,0,3,2,6
ダート,1800,不良,1勝クラス,8,0,2,1,8
ダート,1800,不良,1勝クラス,9,3,0,1,7
ダート,1800,不良,1勝クラス,10,0,0,0,9
ダート,1800,不良,1勝クラス,11,0,0,1,7
ダート,1800,不良,1勝クラス,12,0,0,0,7
ダート,1800,不良,1勝クラス,13,1,0,1,4
ダート,1800,不良,1勝クラス,14,0,0,0,5
ダート,1800,不良,1勝クラス,15,0,0,0,4
ダート,1800,不良,2勝クラス,1,0,0,0,2
ダート,1800,不良,2勝クラス,2,0,0,0,2
ダート,1800,不良,2勝クラス,3,0,1,0,1
ダート,1800,不良,2勝クラス,4,0,0,0,2
ダート,1800,不良,2勝クラス,5,0,0,0,2
ダート,1800,不良,2勝クラス,6,1,0,0,1
ダート,1800,不良,2勝クラス,7,1,0,0,1
ダート,1800,不良,2勝クラス,8,0,1,0,1
ダート,1800,不良,2勝クラス,9,0,0,0,2
ダート,1800,不良,2勝クラス,10,0,0,0,2
ダート,1800,不良,2勝クラス,11,0,0,0,2
ダート,1800,不良,2勝クラス,12,0,0,0,2
ダート,1800,不良,2勝クラス,13,0,0,2,0
ダート,1800,不良,2勝クラス,14,0,0,0,2
ダート,1800,不良,2勝クラス,15,0,0,0,2
ダート,1800,不良,all,1,4,2,0,28
ダート,1800,不良,all,2,3,2,7,22
ダート,1800,不良,all,3,1,2,3,28
ダート,1800,不良,all,4,2,4,2,26
ダート,1800,不良,all,5,1,3,1,29
ダート,1800,不良,all,6,7,1,4,21
ダート,1800,不良,all,7,2,4,3,25
ダート,1800,不良,all,8,3,3,2,26
ダート,1800,不良,all,9,5,3,1,25
ダート,1800,不良,all,10,3,5,1,23
ダート,1800,不良,all,11,1,1,4,23
ダート,1800,不良,all,12,0,1,2,25
ダート,1800,不良,all,13,2,0,4,18
ダート,1800,不良,all,14,0,2,0,21
ダート,1800,不良,all,15,0,1,0,20
ダート,1800,不良,オープン,1,2,0,0,1
ダート,1800,不良,オープン,2,0,1,1,1
ダート,1800,不良,オープン,3,0,0,0,3
ダート,1800,不良,オープン,4,0,0,0,3
ダート,1800,不良,オープン,5,0,0,0,3
ダート,1800,不良,オープン,6,0,0,0,3
ダート,1800,不良,オープン,7,0,1,0,2
ダート,1800,不良,オープン,8,1,0,0,2
ダート,1800,不良,オープン,9,0,0,0,3
ダート,1800,不良,オープン,10,0,0,1,2
ダート,1800,不良,オープン,11,0,0,1,2
ダート,1800,不良,オープン,12,0,0,0,3
ダート,1800,不良,オープン,13,0,0,0,3
ダート,1800,不良,オープン,14,0,1,0,2
ダート,1800,不良,オープン,15,0,0,0,3
ダート,1800,不良,未勝利,1,0,1,0,15
ダート,1800,不良,未勝利,2,1,0,3,12
ダート,1800,不良,未勝利,3,1,0,2,13
ダート,1800,不良,未勝利,4,1,2,2,11
ダート,1800,不良,未勝利,5,1,2,0,13
ダート,1800,不良,未勝利,6,4,0,2,10
ダート,1800,不良,未勝利,7,1,0,1,14
ダート,1800,不良,未勝利,8,1,0,1,14
ダート,1800,不良,未勝利,9,2,3,0,11
ダート,1800,不良,未勝利,10,2,4,0,10
ダート,1800,不良,未勝利,11,1,1,2,11
ダート,1800,不良,未勝利,12,0,1,2,12
ダート,1800,不良,未勝利,13,1,0,1,11
ダート,1800,不良,未勝利,14,0,1,0,12
ダート,1800,不良,未勝利,15,0,1,0,11
ダート,1800,全,1勝クラス,1,18,13,10,148
ダート,1800,全,1勝クラス,2,18,8,19,143
ダート,1800,全,1勝クラス,3,10,15,16,144
ダート,1800,全,1勝クラス,4,14,21,13,141
ダート,1800,全,1勝クラス,5,17,16,17,137
ダート,1800,全,1勝クラス,6,17,11,16,140
ダート,1800,全,1勝クラス,7,18,19,17,133
ダート,1800,全,1勝クラス,8,13,16,13,145
ダート,1800,全,1勝クラス,9,20,12,15,136
ダート,1800,全,1勝クラス,10,17,19,9,125
ダート,1800,全,1勝クラス,11,9,15,11,110
ダート,1800,全,1勝クラス,12,5,9,10,100
ダート,1800,全,1勝クラス,13,4,11,8,86
ダート,1800,全,1勝クラス,14,2,2,9,71
ダート,1800,全,1勝クラス,15,7,2,6,53
ダート,1800,全,2勝クラス,1,4,0,2,58
ダート,1800,全,2勝クラス,2,4,4,4,53
ダート,1800,全,2勝クラス,3,5,7,1,53
ダート,1800,全,2勝クラス,4,4,2,9,51
ダート,1800,全,2勝クラス,5,2,3,7,52
