race_type,course_len,ground_state,class,人気,1着,2着,3着,着外
ダート,1000,全,新馬,8,0,0,0,9
ダート,1000,全,新馬,9,1,0,0,5
ダート,1000,全,新馬,10,0,0,0,4
ダート,1000,全,新馬,11,0,0,0,4
ダート,1000,全,新馬,12,0,0,0,2
ダート,1000,全,未勝利,1,26,15,8,23
ダート,1000,全,未勝利,2,14,13,16,29
ダート,1000,全,未勝利,3,7,19,7,39
ダート,1000,全,未勝利,4,6,7,8,50
ダート,1000,全,未勝利,5,8,7,8,48
ダート,1000,全,未勝利,6,4,3,8,57
ダート,1000,全,未勝利,7,4,2,8,57
ダート,1000,全,未勝利,8,1,1,3,67
ダート,1000,全,未勝利,9,0,1,2,68
ダート,1000,全,未勝利,10,1,2,2,62
ダート,1000,全,未勝利,11,1,2,2,58
ダート,1000,全,未勝利,12,0,0,0,57
ダート,1000,稍重,1勝クラス,1,3,1,2,5
ダート,1000,稍重,1勝クラス,2,3,3,0,5
ダート,1000,稍重,1勝クラス,3,2,0,1,8
ダート,1000,稍重,1勝クラス,4,0,4,3,4
ダート,1000,稍重,1勝クラス,5,0,1,4,6
ダート,1000,稍重,1勝クラス,6,1,0,1,9
ダート,1000,稍重,1勝クラス,7,2,0,0,9
ダート,1000,稍重,1勝クラス,8,0,0,0,11
ダート,1000,稍重,1勝クラス,9,0,0,0,11
ダート,1000,稍重,1勝クラス,10,0,1,0,10
ダート,1000,稍重,1勝クラス,11,0,1,0,10
ダート,1000,稍重,1勝クラス,12,0,0,0,7
ダート,1000,稍重,2勝クラス,1,1,0,0,0
ダート,1000,稍重,2勝クラス,2,0,0,0,1
ダート,1000,稍重,2勝クラス,3,0,0,0,1
ダート,1000,稍重,2勝クラス,4,0,0,0,1
ダート,1000,稍重,2勝クラス,5,0,0,0,1
ダート,1000,稍重,2勝クラス,6,0,1,0,0
ダート,1000,稍重,2勝クラス,7,0,0,0,1
ダート,1000,稍重,2勝クラス,8,0,0,1,0
ダート,1000,稍重,2勝クラス,9,0,0,0,1
ダート,1000,稍重,2勝クラス,10,0,0,0,1
ダート,1000,稍重,2勝クラス,11,0,0,0,1
ダート,1000,稍重,2勝クラス,12,0,0,0,1
ダート,1000,稍重,all,1,5,5,3,9
ダート,1000,稍重,all,2,6,6,3,7
ダート,1000,稍重,all,3,3,2,2,15
ダート,1000,稍重,all,4,2,4,5,11
ダート,1000,稍重,all,5,0,1,4,17
ダート,1000,稍重,all,6,2,1,2,17
ダート,1000,稍重,all,7,3,0,1,18
ダート,1000,稍重,all,8,0,0,2,20
ダート,1000,稍重,all,9,0,0,0,22
ダート,1000,稍重,all,10,1,2,0,19
ダート,1000,稍重,all,11,0,1,0,20
ダート,1000,稍重,all,12,0,0,0,17
ダート,1000,稍重,新馬,1,0,1,0,0
ダート,1000,稍重,新馬,2,1,0,0,0
ダート,1000,稍重,新馬,3,0,0,0,1
ダート,1000,稍重,新馬,4,0,0,1,0
ダート,1000,稍重,新馬,5,0,0,0,1
ダート,1000,稍重,新馬,6,0,0,0,1
ダート,1000,稍重,新馬,7,0,0,0,1
ダート,1000,稍重,新馬,8,0,0,0,1
ダート,1000,稍重,新馬,9,0,0,0,1
ダート,1000,稍重,新馬,10,0,0,0,1
ダート,1000,稍重,新馬,11,0,0,0,1
ダート,1000,稍重,新馬,12,0,0,0,1
ダート,1000,稍重,未勝利,1,1,3,1,4
ダート,1000,稍重,未勝利,2,2,3,3,1
ダート,1000,稍重,未勝利,3,1,2,1,5
ダート,1000,稍重,未勝利,4,2,0,1,6
ダート,1000,稍重,未勝利,5,0,0,0,9
ダート,1000,稍重,未勝利,6,1,0,1,7
ダート,1000,稍重,未勝利,7,1,0,1,7
ダート,1000,稍重,未勝利,8,0,0,1,8
ダート,1000,稍重,未勝利,9,0,0,0,9
ダート,1000,稍重,未勝利,10,1,1,0,7
ダート,1000,稍重,未勝利,11,0,0,0,8
ダート,1000,稍重,未勝利,12,0,0,0,8
ダート,1000,良,1勝クラス,1,13,5,7,7
ダート,1000,良,1勝クラス,2,6,8,2,15
ダート,1000,良,1勝クラス,3,6,3,5,18
ダート,1000,良,1勝クラス,4,4,4,6,18
ダート,1000,良,1勝クラス,5,2,1,4,25
ダート,1000,良,1勝クラス,6,0,4,3,24
ダート,1000,良,1勝クラス,7,1,2,1,28
ダート,1000,良,1勝クラス,8,0,1,2,29
ダート,1000,良,1勝クラス,9,0,1,0,30
ダート,1000,良,1勝クラス,10,0,0,1,29
ダート,1000,良,1勝クラス,11,0,0,1,26
ダート,1000,良,1勝クラス,12,0,3,0,20
ダート,1000,良,2勝クラス,1,3,1,0,2
ダート,1000,良,2勝クラス,2,1,1,0,4
ダート,1000,良,2勝クラス,3,0,2,1,3
ダート,1000,良,2勝クラス,4,0,1,2,3
ダート,1000,良,2勝クラス,5,0,1,0,5
ダート,1000,良,2勝クラス,6,2,0,0,4
ダート,1000,良,2勝クラス,7,0,0,0,6
ダート,1000,良,2勝クラス,8,0,0,1,5
ダート,1000,良,2勝クラス,9,0,0,1,4
ダート,1000,良,2勝クラス,10,0,0,0,5
ダート,1000,良,2勝クラス,11,0,0,1,4
ダート,1000,良,2勝クラス,12,0,0,0,4
ダート,1000,良,all,1,40,17,16,25
ダート,1000,良,all,2,15,21,15,46
ダート,1000,良,all,3,13,19,13,53
ダート,1000,良,all,4,10,12,17,59
ダート,1000,良,all,5,9,10,10,68
ダート,1000,良,all,6,4,6,8,78
ダート,1000,良,all,7,4,4,7,82
ダート,1000,良,all,8,1,2,4,89
ダート,1000,良,all,9,1,2,3,86
ダート,1000,良,all,10,0,1,2,82
ダート,1000,良,all,11,1,1,3,75
ダート,1000,良,all,12,0,3,0,65
ダート,1000,良,新馬,1,3,2,3,1
ダート,1000,良,新馬,2,2,2,1,4
ダート,1000,良,新馬,3,1,2,2,4
ダート,1000,良,新馬,4,2,1,2,4
ダート,1000,良,新馬,5,0,2,0,7
ダート,1000,良,新馬,6,0,0,0,8
ダート,1000,良,新馬,7,0,0,1,7
ダート,1000,良,新馬,8,0,0,0,7
ダート,1000,良,新馬,9,1,0,0,4
ダート,1000,良,新馬,10,0,0,0,3
ダート,1000,良,新馬,11,0,0,0,3
ダート,1000,良,新馬,12,0,0,0,1
ダート,1000,良,未勝利,1,21,9,6,15
ダート,1000,良,未勝利,2,6,10,12,23
ダート,1000,良,未勝利,3,6,12,5,28
ダート,1000,良,未勝利,4,4,6,7,34
ダート,1000,良,未勝利,5,7,6,6,31
ダート,1000,良,未勝利,6,2,2,5,42
ダート,1000,良,未勝利,7,3,2,5,41
ダート,1000,良,未勝利,8,1,1,1,48
ダート,1000,良,未勝利,9,0,1,2,48
ダート,1000,良,未勝利,10,0,1,1,45
ダート,1000,良,未勝利,11,1,1,1,42
ダート,1000,良,未勝利,12,0,0,0,40
ダート,1000,重,1勝クラス,1,3,1,2,0
ダート,1000,重,1勝クラス,2,0,1,1,4
ダート,1000,重,1勝クラス,3,0,1,2,3
ダート,1000,重,1勝クラス,4,1,1,0,4
ダート,1000,重,1勝クラス,5,2,0,0,4
ダート,1000,重,1勝クラス,6,0,0,0,6
ダート,1000,重,1勝クラス,7,0,1,1,4
ダート,1000,重,1勝クラス,8,0,1,0,5
ダート,1000,重,1勝クラス,9,0,0,0,5
ダート,1000,重,1勝クラス,10,0,0,0,5
ダート,1000,重,1勝クラス,11,0,0,0,5
ダート,1000,重,1勝クラス,12,0,0,0,4
ダート,1000,重,2勝クラス,1,0,0,0,1
ダート,1000,重,2勝クラス,2,1,0,0,0
ダート,1000,重,2勝クラス,3,0,0,1,0
ダート,1000,重,2勝クラス,4,0,0,0,1
ダート,1000,重,2勝クラス,5,0,0,0,1
ダート,1000,重,2勝クラス,6,0,0,0,1
ダート,1000,重,2勝クラス,7,0,0,0,1
ダート,1000,重,2勝クラス,8,0,1,0,0
ダート,1000,重,2勝クラス,9,0,0,0,1
ダート,1000,重,2勝クラス,10,0,0,0,1
ダート,1000,重,2勝クラス,11,0,0,0,1
ダート,1000,重,all,1,9,3,3,5
ダート,1000,重,all,2,5,2,4,9
ダート,1000,重,all,3,1,7,5,7
ダート,1000,重,all,4,1,2,0,16
ダート,1000,重,all,5,3,1,1,15
ダート,1000,重,all,6,1,1,1,17
ダート,1000,重,all,7,0,1,3,14
ダート,1000,重,all,8,0,2,1,14
ダート,1000,重,all,9,0,0,0,15
ダート,1000,重,all,10,0,0,1,14
ダート,1000,重,all,11,0,1,1,12
ダート,1000,重,all,12,0,0,0,11
ダート,1000,重,新馬,1,2,1,0,0
ダート,1000,重,新馬,2,0,1,2,0
ダート,1000,重,新馬,3,1,1,1,0
ダート,1000,重,新馬,4,0,0,0,3
ダート,1000,重,新馬,5,0,0,0,3
ダート,1000,重,新馬,6,0,0,0,3
ダート,1000,重,新馬,7,0,0,0,2
ダート,1000,重,未勝利,1,4,1,1,4
ダート,1000,重,未勝利,2,4,0,1,5
ダート,1000,重,未勝利,3,0,5,1,4
ダート,1000,重,未勝利,4,0,1,0,8
ダート,1000,重,未勝利,5,1,1,1,7
ダート,1000,重,未勝利,6,1,1,1,7
ダート,1000,重,未勝利,7,0,0,2,7
ダート,1000,重,未勝利,8,0,0,1,9
ダート,1000,重,未勝利,9,0,0,0,9
ダート,1000,重,未勝利,10,0,0,1,8
ダート,1000,重,未勝利,11,0,1,1,6
ダート,1000,重,未勝利,12,0,0,0,7
ダート,1700,不良,1勝クラス,1,2,0,0,1
ダート,1700,不良,1勝クラス,2,0,2,0,1
ダート,1700,不良,1勝クラス,3,0,0,3,0
ダート,1700,不良,1勝クラス,4,1,0,0,2
ダート,1700,不良,1勝クラス,5,0,0,0,3
ダート,1700,不良,1勝クラス,6,0,1,0,2
ダート,1700,不良,1勝クラス,7,0,0,0,2
ダート,1700,不良,1勝クラス,8,0,0,0,2
ダート,1700,不良,1勝クラス,9,0,0,0,2
ダート,1700,不良,1勝クラス,10,0,0,0,2
ダート,1700,不良,1勝クラス,11,0,0,0,1
ダート,1700,不良,1勝クラス,12,0,0,0,1
ダート,1700,不良,1勝クラス,13,0,0,0,1
ダート,1700,不良,1勝クラス,14,0,0,0,1
ダート,1700,不良,2勝クラス,1,1,0,0,0
ダート,1700,不良,2勝クラス,2,0,0,0,1
ダート,1700,不良,2勝クラス,3,0,0,0,1
ダート,1700,不良,2勝クラス,4,0,0,0,1
ダート,1700,不良,2勝クラス,5,0,0,1,0
ダート,1700,不良,2勝クラス,6,0,0,0,1
ダート,1700,不良,2勝クラス,7,0,1,0,0
ダート,1700,不良,2勝クラス,8,0,0,0,1
ダート,1700,不良,2勝クラス,9,0,0,0,1
ダート,1700,不良,2勝クラス,10,0,0,0,1
ダート,1700,不良,2勝クラス,11,0,0,0,1
ダート,1700,不良,2勝クラス,12,0,0,0,1
ダート,1700,不良,2勝クラス,13,0,0,0,1
ダート,1700,不良,2勝クラス,14,0,0,0,1
ダート,1700,不良,all,1,5,1,3,3
ダート,1700,不良,all,2,2,2,0,8
ダート,1700,不良,all,3,1,1,3,7
ダート,1700,不良,all,4,2,3,1,6
ダート,1700,不良,all,5,1,0,3,8
ダート,1700,不良,all,6,0,2,0,10
ダート,1700,不良,all,7,0,2,0,9
ダート,1700,不良,all,8,0,0,0,11
ダート,1700,不良,all,9,0,1,2,8
ダート,1700,不良,all,10,1,0,0,9
ダート,1700,不良,all,11,0,0,0,9
ダート,1700,不良,all,12,0,0,0,8
ダート,1700,不良,all,13,0,0,0,7
ダート,1700,不良,all,14,0,0,0,6
ダート,1700,不良,オープン,1,0,0,0,1
ダート,1700,不良,オープン,2,1,0,0,0
ダート,1700,不良,オープン,3,0,1,0,0
ダート,1700,不良,オープン,4,0,0,0,1
ダート,1700,不良,オープン,5,0,0,1,0
ダート,1700,不良,オープン,6,0,0,0,1
ダート,1700,不良,オープン,7,0,0,0,1
ダート,1700,不良,オープン,8,0,0,0,1
ダート,1700,不良,オープン,9,0,0,0,1
ダート,1700,不良,オープン,10,0,0,0,1
ダート,1700,不良,オープン,11,0,0,0,1
ダート,1700,不良,オープン,12,0,0,0,1
ダート,1700,不良,オープン,13,0,0,0,1
ダート,1700,不良,オープン,14,0,0,0,1
ダート,1700,不良,未勝利,1,2,1,3,1
ダート,1700,不良,未勝利,2,1,0,0,6
ダート,1700,不良,未勝利,3,1,0,0,6
ダート,1700,不良,未勝利,4,1,3,1,2
ダート,1700,不良,未勝利,5,1,0,1,5
ダート,1700,不良,未勝利,6,0,1,0,6
ダート,1700,不良,未勝利,7,0,1,0,6
ダート,1700,不良,未勝利,8,0,0,0,7
ダート,1700,不良,未勝利,9,0,1,2,4
ダート,1700,不良,未勝利,10,1,0,0,5
ダート,1700,不良,未勝利,11,0,0,0,6
ダート,1700,不良,未勝利,12,0,0,0,5
ダート,1700,不良,未勝利,13,0,0,0,4
ダート,1700,不良,未勝利,14,0,0,0,3
ダート,1700,全,1勝クラス,1,31,13,11,34
ダート,1700,全,1勝クラス,2,10,19,14,46
ダート,1700,全,1勝クラス,3,7,15,16,50
ダート,1700,全,1勝クラス,4,9,10,14,55
ダート,1700,全,1勝クラス,5,12,6,8,63
ダート,1700,全,1勝クラス,6,4,8,4,72
ダート,1700,全,1勝クラス,7,2,7,7,72
ダート,1700,全,1勝クラス,8,8,5,3,71
ダート,1700,全,1勝クラス,9,5,1,6,72
ダート,1700,全,1勝クラス,10,0,3,0,75
ダート,1700,全,1勝クラス,11,1,1,2,64
ダート,1700,全,1勝クラス,12,0,1,2,53
ダート,1700,全,1勝クラス,13,0,0,1,35
ダート,1700,全,1勝クラス,14,0,0,1,24
ダート,1700,全,2勝クラス,1,18,4,3,11
ダート,1700,全,2勝クラス,2,3,9,7,17
ダート,1700,全,2勝クラス,3,3,2,5,26
ダート,1700,全,2勝クラス,4,3,8,3,22
ダート,1700,全,2勝クラス,5,3,1,3,29
ダート,1700,全,2勝クラス,6,0,2,4,30
ダート,1700,全,2勝クラス,7,4,5,2,25
ダート,1700,全,2勝クラス,8,2,1,2,31
ダート,1700,全,2勝クラス,9,0,2,1,33
ダート,1700,全,2勝クラス,10,0,2,2,27
ダート,1700,全,2勝クラス,11,0,0,1,27
ダート,1700,全,2勝クラス,12,0,0,1,23
ダート,1700,全,2勝クラス,13,0,0,1,19
ダート,1700,全,2勝クラス,14,0,0,1,14
ダート,1700,全,3勝クラス,1,0,0,0,1
ダート,1700,全,3勝クラス,2,0,0,0,1
ダート,1700,全,3勝クラス,3,0,0,0,1
ダート,1700,全,3勝クラス,4,0,0,0,1
ダート,1700,全,3勝クラス,5,0,0,0,1
ダート,1700,全,3勝クラス,6,0,0,0,1
ダート,1700,全,3勝クラス,7,0,1,0,0
ダート,1700,全,3勝クラス,8,0,0,1,0
ダート,1700,全,3勝クラス,9,0,0,0,1
ダート,1700,全,3勝クラス,10,0,0,0,1
ダート,1700,全,3勝クラス,11,0,0,0,1
ダート,1700,全,3勝クラス,12,1,0,0,0
ダート,1700,全,3勝クラス,13,0,0,0,1
ダート,1700,全,3勝クラス,14,0,0,0,1
ダート,1700,全,all,1,93,43,37,100
ダート,1700,全,all,2,40,53,41,140
ダート,1700,全,all,3,37,47,35,154
ダート,1700,全,all,4,25,34,34,180
ダート,1700,全,all,5,24,27,26,195
ダート,1700,全,all,6,14,17,26,215
ダート,1700,全,all,7,13,22,18,218
ダート,1700,全,all,8,13,13,18,227
ダート,1700,全,all,9,7,5,14,241
ダート,1700,全,all,10,4,8,5,234
ダート,1700,全,all,11,1,2,10,215
ダート,1700,全,all,12,2,2,6,187
ダート,1700,全,all,13,0,1,2,153
ダート,1700,全,all,14,1,0,2,116
ダート,1700,全,オープン,1,2,2,2,8
ダート,1700,全,オープン,2,3,1,4,6
ダート,1700,全,オープン,3,3,3,1,7
ダート,1700,全,オープン,4,1,0,2,11
ダート,1700,全,オープン,5,2,2,1,9
ダート,1700,全,オープン,6,1,0,0,13
ダート,1700,全,オープン,7,2,2,1,9
ダート,1700,全,オープン,8,0,3,0,11
ダート,1700,全,オープン,9,0,0,0,14
ダート,1700,全,オープン,10,0,0,1,13
ダート,1700,全,オープン,11,0,1,1,10
ダート,1700,全,オープン,12,0,0,1,11
ダート,1700,全,オープン,13,0,0,0,12
ダート,1700,全,オープン,14,0,0,0,10
ダート,1700,全,新馬,1,0,0,0,1
ダート,1700,全,新馬,2,0,0,0,1
ダート,1700,全,新馬,3,1,0,0,0
ダート,1700,全,新馬,4,0,0,0,1
ダート,1700,全,新馬,5,0,0,0,1
ダート,1700,全,新馬,6,0,1,0,0
ダート,1700,全,新馬,7,0,0,0,1
ダート,1700,全,新馬,8,0,0,1,0
ダート,1700,全,新馬,9,0,0,0,1
ダート,1700,全,新馬,10,0,0,0,1
ダート,1700,全,新馬,11,0,0,0,1
ダート,1700,全,新馬,12,0,0,0,1
ダート,1700,全,未勝利,1,42,24,21,45
ダート,1700,全,未勝利,2,24,24,16,69
ダート,1700,全,未勝利,3,23,27,13,70
ダート,1700,全,未勝利,4,12,16,15,90
ダート,1700,全,未勝利,5,7,18,14,92
ダート,1700,全,未勝利,6,9,6,18,99
ダート,1700,全,未勝利,7,5,7,8,111
ダート,1700,全,未勝利,8,3,4,11,114
ダート,1700,全,未勝利,9,2,2,7,120
ダート,1700,全,未勝利,10,4,3,2,117
ダート,1700,全,未勝利,11,0,0,6,112
ダート,1700,全,未勝利,12,1,1,2,99
ダート,1700,全,未勝利,13,0,1,0,86
ダート,1700,全,未勝利,14,1,0,0,67
ダート,1700,稍重,1勝クラス,1,5,2,3,7
ダート,1700,稍重,1勝クラス,2,1,4,3,9
ダート,1700,稍重,1勝クラス,3,3,4,2,8
ダート,1700,稍重,1勝クラス,4,1,2,2,12
ダート,1700,稍重,1勝クラス,5,1,1,1,14
ダート,1700,稍重,1勝クラス,6,0,2,2,13
ダート,1700,稍重,1勝クラス,7,1,1,2,13
ダート,1700,稍重,1勝クラス,8,1,0,0,15
ダート,1700,稍重,1勝クラス,9,4,0,1,11
ダート,1700,稍重,1勝クラス,10,0,0,0,16
ダート,1700,稍重,1勝クラス,11,0,0,0,14
ダート,1700,稍重,1勝クラス,12,0,1,1,11
ダート,1700,稍重,1勝クラス,13,0,0,0,6
ダート,1700,稍重,1勝クラス,14,0,0,0,5
ダート,1700,稍重,2勝クラス,1,4,1,0,1
ダート,1700,稍重,2勝クラス,2,0,1,1,4
ダート,1700,稍重,2勝クラス,3,1,0,1,4
ダート,1700,稍重,2勝クラス,4,0,2,1,3
ダート,1700,稍重,2勝クラス,5,1,0,0,5
ダート,1700,稍重,2勝クラス,6,0,0,0,6
ダート,1700,稍重,2勝クラス,7,0,1,0,5
ダート,1700,稍重,2勝クラス,8,0,0,1,5
ダート,1700,稍重,2勝クラス,9,0,0,1,5
ダート,1700,稍重,2勝クラス,10,0,1,0,5
ダート,1700,稍重,2勝クラス,11,0,0,0,5
ダート,1700,稍重,2勝クラス,12,0,0,1,3
ダート,1700,稍重,2勝クラス,13,0,0,0,3
ダート,1700,稍重,2勝クラス,14,0,0,0,2
ダート,1700,稍重,all,1,16,7,9,17
ダート,1700,稍重,all,2,5,11,8,26
ダート,1700,稍重,all,3,11,7,5,27
ダート,1700,稍重,all,4,4,7,7,32
ダート,1700,稍重,all,5,5,6,2,37
ダート,1700,稍重,all,6,1,3,7,39
ダート,1700,稍重,all,7,3,3,2,42
ダート,1700,稍重,all,8,1,3,3,42
ダート,1700,稍重,all,9,4,0,3,42
ダート,1700,稍重,all,10,0,2,0,45
ダート,1700,稍重,all,11,0,0,1,41
ダート,1700,稍重,all,12,0,1,3,32
ダート,1700,稍重,all,13,0,0,0,23
ダート,1700,稍重,all,14,0,0,0,17
ダート,1700,稍重,オープン,1,0,2,1,3
ダート,1700,稍重,オープン,2,1,0,3,2
ダート,1700,稍重,オープン,3,2,1,0,3
ダート,1700,稍重,オープン,4,0,0,1,5
ダート,1700,稍重,オープン,5,2,1,0,3
ダート,1700,稍重,オープン,6,0,0,0,6
ダート,1700,稍重,オープン,7,1,0,0,5
ダート,1700,稍重,オープン,8,0,2,0,4
ダート,1700,稍重,オープン,9,0,0,0,6
ダート,1700,稍重,オープン,10,0,0,0,6
ダート,1700,稍重,オープン,11,0,0,0,4
ダート,1700,稍重,オープン,12,0,0,1,3
ダート,1700,稍重,オープン,13,0,0,0,4
ダート,1700,稍重,オープン,14,0,0,0,2
ダート,1700,稍重,未勝利,1,7,2,5,6
ダート,1700,稍重,未勝利,2,3,6,1,11
ダート,1700,稍重,未勝利,3,5,2,2,12
ダート,1700,稍重,未勝利,4,3,3,3,12
ダート,1700,稍重,未勝利,5,1,4,1,15
ダート,1700,稍重,未勝利,6,1,1,5,14
ダート,1700,稍重,未勝利,7,1,1,0,19
ダート,1700,稍重,未勝利,8,0,1,2,18
ダート,1700,稍重,未勝利,9,0,0,1,20
ダート,1700,稍重,未勝利,10,0,1,0,18
ダート,1700,稍重,未勝利,11,0,0,1,18
ダート,1700,稍重,未勝利,12,0,0,0,15
ダート,1700,稍重,未勝利,13,0,0,0,10
ダート,1700,稍重,未勝利,14,0,0,0,8
ダート,1700,良,1勝クラス,1,19,8,8,21
ダート,1700,良,1勝クラス,2,6,10,9,31
ダート,1700,良,1勝クラス,3,4,10,8,33
ダート,1700,良,1勝クラス,4,6,7,10,32
ダート,1700,良,1勝クラス,5,10,5,4,37
ダート,1700,良,1勝クラス,6,3,5,2,46
ダート,1700,良,1勝クラス,7,1,3,5,47
ダート,1700,良,1勝クラス,8,5,5,2,44
ダート,1700,良,1勝クラス,9,1,1,3,48
ダート,1700,良,1勝クラス,10,0,2,0,47
ダート,1700,良,1勝クラス,11,1,0,2,39
ダート,1700,良,1勝クラス,12,0,0,1,31
ダート,1700,良,1勝クラス,13,0,0,1,21
ダート,1700,良,1勝クラス,14,0,0,1,15
ダート,1700,良,2勝クラス,1,10,2,2,8
ダート,1700,良,2勝クラス,2,3,7,3,9
ダート,1700,良,2勝クラス,3,1,2,4,15
ダート,1700,良,2勝クラス,4,1,4,2,15
ダート,1700,良,2勝クラス,5,2,1,1,18
ダート,1700,良,2勝クラス,6,0,1,4,17
ダート,1700,良,2勝クラス,7,4,3,2,13
ダート,1700,良,2勝クラス,8,1,0,1,20
ダート,1700,良,2勝クラス,9,0,1,0,21
ダート,1700,良,2勝クラス,10,0,1,2,15
ダート,1700,良,2勝クラス,11,0,0,0,17
ダート,1700,良,2勝クラス,12,0,0,0,14
ダート,1700,良,2勝クラス,13,0,0,0,11
ダート,1700,良,2勝クラス,14,0,0,1,8
ダート,1700,良,3勝クラス,1,0,0,0,1
ダート,1700,良,3勝クラス,2,0,0,0,1
ダート,1700,良,3勝クラス,3,0,0,0,1
ダート,1700,良,3勝クラス,4,0,0,0,1
ダート,1700,良,3勝クラス,5,0,0,0,1
ダート,1700,良,3勝クラス,6,0,0,0,1
ダート,1700,良,3勝クラス,7,0,1,0,0
ダート,1700,良,3勝クラス,8,0,0,1,0
ダート,1700,良,3勝クラス,9,0,0,0,1
ダート,1700,良,3勝クラス,10,0,0,0,1
ダート,1700,良,3勝クラス,11,0,0,0,1
ダート,1700,良,3勝クラス,12,1,0,0,0
ダート,1700,良,3勝クラス,13,0,0,0,1
ダート,1700,良,3勝クラス,14,0,0,0,1
ダート,1700,良,all,1,58,28,23,64
ダート,1700,良,all,2,27,31,26,89
ダート,1700,良,all,3,19,33,24,96
ダート,1700,良,all,4,14,21,21,116
ダート,1700,良,all,5,17,16,12,127
ダート,1700,良,all,6,11,11,15,135
