race_type,course_len,ground_state,class,枠番,1着,2着,3着,着外
ダート,1200,稍重,未勝利,8,16,16,11,145
ダート,1200,良,1勝クラス,1,21,14,22,199
ダート,1200,良,1勝クラス,2,14,24,11,220
ダート,1200,良,1勝クラス,3,12,22,22,219
ダート,1200,良,1勝クラス,4,16,20,20,226
ダート,1200,良,1勝クラス,5,22,20,17,228
ダート,1200,良,1勝クラス,6,25,14,20,231
ダート,1200,良,1勝クラス,7,20,12,19,239
ダート,1200,良,1勝クラス,8,17,22,15,235
ダート,1200,良,2勝クラス,1,6,8,6,136
ダート,1200,良,2勝クラス,2,10,6,9,136
ダート,1200,良,2勝クラス,3,11,13,10,130
ダート,1200,良,2勝クラス,4,10,9,11,139
ダート,1200,良,2勝クラス,5,9,17,10,134
ダート,1200,良,2勝クラス,6,18,11,9,132
ダート,1200,良,2勝クラス,7,9,9,14,137
ダート,1200,良,2勝クラス,8,12,13,15,130
ダート,1200,良,3勝クラス,1,3,5,6,55
ダート,1200,良,3勝クラス,2,3,4,4,63
ダート,1200,良,3勝クラス,3,3,3,4,64
ダート,1200,良,3勝クラス,4,5,4,6,59
ダート,1200,良,3勝クラス,5,8,3,4,60
ダート,1200,良,3勝クラス,6,4,5,8,58
ダート,1200,良,3勝クラス,7,5,3,3,64
ダート,1200,良,3勝クラス,8,7,11,3,55
ダート,1200,良,all,1,65,53,72,920
ダート,1200,良,all,2,57,69,70,963
ダート,1200,良,all,3,71,88,77,942
ダート,1200,良,all,4,72,68,83,973
ダート,1200,良,all,5,82,78,75,969
ダート,1200,良,all,6,95,79,73,964
ダート,1200,良,all,7,81,78,90,958
ダート,1200,良,all,8,87,100,69,956
ダート,1200,良,オープン,1,1,2,2,39
ダート,1200,良,オープン,2,5,1,5,35
ダート,1200,良,オープン,3,4,2,2,39
ダート,1200,良,オープン,4,2,5,3,39
ダート,1200,良,オープン,5,3,3,4,39
ダート,1200,良,オープン,6,2,6,3,39
ダート,1200,良,オープン,7,5,3,4,38
ダート,1200,良,オープン,8,3,3,4,39
ダート,1200,良,新馬,1,5,4,4,83
ダート,1200,良,新馬,2,4,3,7,86
ダート,1200,良,新馬,3,5,8,9,78
ダート,1200,良,新馬,4,5,6,4,84
ダート,1200,良,新馬,5,6,5,10,80
ダート,1200,良,新馬,6,10,9,6,76
ダート,1200,良,新馬,7,6,9,7,78
ダート,1200,良,新馬,8,10,7,4,81
ダート,1200,良,未勝利,1,27,17,28,364
ダート,1200,良,未勝利,2,18,24,32,380
ダート,1200,良,未勝利,3,31,37,27,367
ダート,1200,良,未勝利,4,31,22,38,376
ダート,1200,良,未勝利,5,30,25,25,387
ダート,1200,良,未勝利,6,34,31,24,380
ダート,1200,良,未勝利,7,32,41,38,356
ダート,1200,良,未勝利,8,33,40,23,375
ダート,1200,重,1勝クラス,1,2,2,2,44
ダート,1200,重,1勝クラス,2,3,6,3,43
ダート,1200,重,1勝クラス,3,1,3,4,48
ダート,1200,重,1勝クラス,4,3,3,1,51
ダート,1200,重,1勝クラス,5,5,4,5,41
ダート,1200,重,1勝クラス,6,8,4,8,38
ダート,1200,重,1勝クラス,7,5,3,3,46
ダート,1200,重,1勝クラス,8,2,4,3,48
ダート,1200,重,2勝クラス,1,0,1,1,7
ダート,1200,重,2勝クラス,2,0,0,0,9
ダート,1200,重,2勝クラス,3,0,1,0,9
ダート,1200,重,2勝クラス,4,1,0,1,8
ダート,1200,重,2勝クラス,5,2,0,1,7
ダート,1200,重,2勝クラス,6,2,0,0,7
ダート,1200,重,2勝クラス,7,0,1,2,6
ダート,1200,重,2勝クラス,8,0,2,0,8
ダート,1200,重,3勝クラス,1,1,0,1,3
ダート,1200,重,3勝クラス,2,0,0,0,5
ダート,1200,重,3勝クラス,3,0,0,0,5
ダート,1200,重,3勝クラス,4,1,1,0,3
ダート,1200,重,3勝クラス,5,0,0,0,5
ダート,1200,重,3勝クラス,6,0,1,0,4
ダート,1200,重,3勝クラス,7,0,1,0,5
ダート,1200,重,3勝クラス,8,1,0,2,3
ダート,1200,重,all,1,9,6,7,136
ダート,1200,重,all,2,8,11,8,143
ダート,1200,重,all,3,6,9,15,142
ダート,1200,重,all,4,12,15,7,141
ダート,1200,重,all,5,16,12,7,135
ダート,1200,重,all,6,15,13,17,131
ダート,1200,重,all,7,14,10,14,137
ダート,1200,重,all,8,9,13,14,141
ダート,1200,重,オープン,1,0,1,0,9
ダート,1200,重,オープン,2,1,0,1,9
ダート,1200,重,オープン,3,1,0,0,11
ダート,1200,重,オープン,4,1,0,3,8
ダート,1200,重,オープン,5,1,2,0,10
ダート,1200,重,オープン,6,0,2,0,12
ダート,1200,重,オープン,7,1,1,1,11
ダート,1200,重,オープン,8,2,1,2,9
ダート,1200,重,新馬,1,1,0,1,7
ダート,1200,重,新馬,2,0,1,0,9
ダート,1200,重,新馬,3,0,1,0,9
ダート,1200,重,新馬,4,0,2,0,8
ダート,1200,重,新馬,5,0,0,1,9
ダート,1200,重,新馬,6,1,0,3,6
ダート,1200,重,新馬,7,2,0,0,7
ダート,1200,重,新馬,8,1,1,0,8
ダート,1200,重,未勝利,1,5,2,2,64
ダート,1200,重,未勝利,2,4,4,4,66
ダート,1200,重,未勝利,3,4,4,11,58
ダート,1200,重,未勝利,4,6,9,1,62
ダート,1200,重,未勝利,5,7,6,0,62
ダート,1200,重,未勝利,6,4,6,6,62
ダート,1200,重,未勝利,7,6,4,8,60
ダート,1200,重,未勝利,8,3,4,7,64
ダート,1800,不良,1勝クラス,1,1,1,2,4
ダート,1800,不良,1勝クラス,2,0,0,0,9
ダート,1800,不良,1勝クラス,3,3,0,1,7
ダート,1800,不良,1勝クラス,4,2,1,2,7
ダート,1800,不良,1勝クラス,5,0,3,1,11
ダート,1800,不良,1勝クラス,6,1,1,1,13
ダート,1800,不良,1勝クラス,7,0,1,0,15
ダート,1800,不良,1勝クラス,8,1,1,1,13
ダート,1800,不良,2勝クラス,1,0,0,0,7
ダート,1800,不良,2勝クラス,2,1,0,1,6
ダート,1800,不良,2勝クラス,3,1,0,0,7
ダート,1800,不良,2勝クラス,4,1,2,1,4
ダート,1800,不良,2勝クラス,5,0,0,0,8
ダート,1800,不良,2勝クラス,6,0,1,2,5
ダート,1800,不良,2勝クラス,7,1,0,0,7
ダート,1800,不良,2勝クラス,8,0,1,0,7
ダート,1800,不良,3勝クラス,1,0,0,0,7
ダート,1800,不良,3勝クラス,2,1,1,0,6
ダート,1800,不良,3勝クラス,3,0,1,0,7
ダート,1800,不良,3勝クラス,4,1,0,0,7
ダート,1800,不良,3勝クラス,5,1,0,2,5
ダート,1800,不良,3勝クラス,6,1,0,1,7
ダート,1800,不良,3勝クラス,7,0,2,1,6
ダート,1800,不良,3勝クラス,8,1,1,1,7
ダート,1800,不良,all,1,5,6,5,69
ダート,1800,不良,all,2,10,10,3,71
ダート,1800,不良,all,3,6,5,9,80
ダート,1800,不良,all,4,9,6,12,77
ダート,1800,不良,all,5,5,8,8,88
ダート,1800,不良,all,6,8,6,8,87
ダート,1800,不良,all,7,5,5,6,97
ダート,1800,不良,all,8,9,11,6,87
ダート,1800,不良,オープン,1,1,0,1,3
ダート,1800,不良,オープン,2,0,2,0,3
ダート,1800,不良,オープン,3,0,0,1,5
ダート,1800,不良,オープン,4,0,1,0,5
ダート,1800,不良,オープン,5,1,0,0,5
ダート,1800,不良,オープン,6,1,0,0,5
ダート,1800,不良,オープン,7,0,0,1,5
ダート,1800,不良,オープン,8,0,0,0,6
ダート,1800,不良,新馬,1,0,2,0,3
ダート,1800,不良,新馬,2,1,0,0,4
ダート,1800,不良,新馬,3,0,0,0,5
ダート,1800,不良,新馬,4,0,0,0,6
ダート,1800,不良,新馬,5,0,0,1,5
ダート,1800,不良,新馬,6,1,0,1,2
ダート,1800,不良,新馬,7,1,0,0,5
ダート,1800,不良,新馬,8,0,1,1,4
ダート,1800,不良,未勝利,1,3,3,2,45
ダート,1800,不良,未勝利,2,7,7,2,43
ダート,1800,不良,未勝利,3,2,4,7,49
ダート,1800,不良,未勝利,4,5,2,9,48
ダート,1800,不良,未勝利,5,3,5,4,54
ダート,1800,不良,未勝利,6,4,4,3,55
ダート,1800,不良,未勝利,7,3,2,4,59
ダート,1800,不良,未勝利,8,7,7,3,50
ダート,1800,全,1勝クラス,1,25,23,25,277
ダート,1800,全,1勝クラス,2,29,23,23,306
ダート,1800,全,1勝クラス,3,18,23,32,327
ダート,1800,全,1勝クラス,4,36,24,31,341
ダート,1800,全,1勝クラス,5,28,41,39,350
ダート,1800,全,1勝クラス,6,37,41,31,369
ダート,1800,全,1勝クラス,7,41,47,39,361
ダート,1800,全,1勝クラス,8,42,33,34,382
ダート,1800,全,2勝クラス,1,10,8,9,147
ダート,1800,全,2勝クラス,2,13,11,9,155
ダート,1800,全,2勝クラス,3,8,10,12,162
ダート,1800,全,2勝クラス,4,19,17,17,152
ダート,1800,全,2勝クラス,5,11,13,18,168
ダート,1800,全,2勝クラス,6,11,12,16,175
ダート,1800,全,2勝クラス,7,20,18,11,166
ダート,1800,全,2勝クラス,8,16,19,16,165
ダート,1800,全,3勝クラス,1,5,5,7,77
ダート,1800,全,3勝クラス,2,11,3,4,77
ダート,1800,全,3勝クラス,3,3,8,8,84
ダート,1800,全,3勝クラス,4,7,8,8,83
ダート,1800,全,3勝クラス,5,5,9,8,91
ダート,1800,全,3勝クラス,6,10,9,8,88
ダート,1800,全,3勝クラス,7,7,9,6,94
ダート,1800,全,3勝クラス,8,11,8,10,88
ダート,1800,全,all,1,95,96,92,1337
ダート,1800,全,all,2,127,98,101,1413
ダート,1800,全,all,3,85,126,127,1488
ダート,1800,全,all,4,145,124,137,1525
ダート,1800,全,all,5,123,146,150,1589
ダート,1800,全,all,6,148,149,151,1606
ダート,1800,全,all,7,163,168,153,1593
ダート,1800,全,all,8,175,155,147,1611
ダート,1800,全,オープン,1,2,8,4,58
ダート,1800,全,オープン,2,4,6,11,57
ダート,1800,全,オープン,3,5,3,6,71
ダート,1800,全,オープン,4,6,5,3,74
ダート,1800,全,オープン,5,7,4,5,72
ダート,1800,全,オープン,6,9,8,4,70
ダート,1800,全,オープン,7,7,4,8,73
ダート,1800,全,オープン,8,7,9,7,68
ダート,1800,全,新馬,1,10,9,7,116
ダート,1800,全,新馬,2,11,9,8,125
ダート,1800,全,新馬,3,5,8,12,130
ダート,1800,全,新馬,4,11,11,10,136
ダート,1800,全,新馬,5,11,13,12,135
ダート,1800,全,新馬,6,13,7,11,144
ダート,1800,全,新馬,7,12,20,14,132
ダート,1800,全,新馬,8,19,15,18,129
ダート,1800,全,未勝利,1,41,42,37,624
ダート,1800,全,未勝利,2,56,43,45,650
ダート,1800,全,未勝利,3,43,70,50,672
ダート,1800,全,未勝利,4,65,51,67,692
ダート,1800,全,未勝利,5,59,59,65,726
ダート,1800,全,未勝利,6,57,71,77,714
ダート,1800,全,未勝利,7,72,63,66,722
ダート,1800,全,未勝利,8,73,68,58,727
ダート,1800,稍重,1勝クラス,1,2,10,6,51
ダート,1800,稍重,1勝クラス,2,5,4,4,63
ダート,1800,稍重,1勝クラス,3,1,6,4,68
ダート,1800,稍重,1勝クラス,4,7,4,2,68
ダート,1800,稍重,1勝クラス,5,4,5,12,68
ダート,1800,稍重,1勝クラス,6,9,11,6,69
ダート,1800,稍重,1勝クラス,7,13,5,7,72
ダート,1800,稍重,1勝クラス,8,9,6,8,70
ダート,1800,稍重,2勝クラス,1,2,1,1,27
ダート,1800,稍重,2勝クラス,2,3,3,3,25
ダート,1800,稍重,2勝クラス,3,1,2,2,30
ダート,1800,稍重,2勝クラス,4,4,2,4,27
ダート,1800,稍重,2勝クラス,5,6,1,2,30
ダート,1800,稍重,2勝クラス,6,0,2,5,33
ダート,1800,稍重,2勝クラス,7,3,6,1,30
ダート,1800,稍重,2勝クラス,8,1,3,2,34
ダート,1800,稍重,3勝クラス,1,2,0,3,18
ダート,1800,稍重,3勝クラス,2,3,1,0,18
ダート,1800,稍重,3勝クラス,3,1,3,2,18
ダート,1800,稍重,3勝クラス,4,3,2,1,20
ダート,1800,稍重,3勝クラス,5,2,1,1,23
ダート,1800,稍重,3勝クラス,6,1,4,2,21
ダート,1800,稍重,3勝クラス,7,1,2,1,24
ダート,1800,稍重,3勝クラス,8,1,1,4,22
ダート,1800,稍重,all,1,22,22,26,292
ダート,1800,稍重,all,2,25,24,27,316
ダート,1800,稍重,all,3,18,33,24,337
ダート,1800,稍重,all,4,36,27,25,344
ダート,1800,稍重,all,5,32,22,38,358
ダート,1800,稍重,all,6,32,42,33,357
ダート,1800,稍重,all,7,38,34,29,365
ダート,1800,稍重,all,8,36,36,36,357
ダート,1800,稍重,オープン,1,0,3,3,12
ダート,1800,稍重,オープン,2,1,0,4,17
ダート,1800,稍重,オープン,3,0,0,0,22
ダート,1800,稍重,オープン,4,3,2,0,17
ダート,1800,稍重,オープン,5,1,0,2,19
ダート,1800,稍重,オープン,6,2,1,1,19
ダート,1800,稍重,オープン,7,2,1,2,18
ダート,1800,稍重,オープン,8,3,5,0,14
ダート,1800,稍重,新馬,1,4,0,2,21
ダート,1800,稍重,新馬,2,1,4,3,21
ダート,1800,稍重,新馬,3,1,2,2,24
ダート,1800,稍重,新馬,4,1,1,1,28
ダート,1800,稍重,新馬,5,2,2,1,25
ダート,1800,稍重,新馬,6,1,2,2,25
ダート,1800,稍重,新馬,7,4,4,2,21
ダート,1800,稍重,新馬,8,3,2,4,22
ダート,1800,稍重,未勝利,1,12,7,11,156
ダート,1800,稍重,未勝利,2,12,12,13,163
ダート,1800,稍重,未勝利,3,13,19,13,168
ダート,1800,稍重,未勝利,4,17,15,17,176
ダート,1800,稍重,未勝利,5,16,12,20,185
ダート,1800,稍重,未勝利,6,15,22,16,184
ダート,1800,稍重,未勝利,7,15,14,12,192
ダート,1800,稍重,未勝利,8,19,18,17,183
ダート,1800,良,1勝クラス,1,21,12,12,191
ダート,1800,良,1勝クラス,2,19,15,17,206
ダート,1800,良,1勝クラス,3,11,16,23,218
ダート,1800,良,1勝クラス,4,21,15,26,232
ダート,1800,良,1勝クラス,5,21,30,24,233
ダート,1800,良,1勝クラス,6,25,22,19,249
ダート,1800,良,1勝クラス,7,24,34,28,237
ダート,1800,良,1勝クラス,8,28,24,20,256
ダート,1800,良,2勝クラス,1,8,7,8,96
ダート,1800,良,2勝クラス,2,6,6,5,108
ダート,1800,良,2勝クラス,3,5,8,6,110
ダート,1800,良,2勝クラス,4,13,10,10,104
ダート,1800,良,2勝クラス,5,4,10,16,109
ダート,1800,良,2勝クラス,6,11,7,7,117
ダート,1800,良,2勝クラス,7,13,11,8,111
ダート,1800,良,2勝クラス,8,12,13,12,107
ダート,1800,良,3勝クラス,1,3,5,3,48
ダート,1800,良,3勝クラス,2,7,1,3,49
ダート,1800,良,3勝クラス,3,2,4,6,51
ダート,1800,良,3勝クラス,4,3,5,6,50
ダート,1800,良,3勝クラス,5,2,7,4,57
ダート,1800,良,3勝クラス,6,8,5,5,52
ダート,1800,良,3勝クラス,7,5,5,4,57
ダート,1800,良,3勝クラス,8,6,4,5,56
ダート,1800,良,all,1,60,65,53,860
ダート,1800,良,all,2,79,54,66,906
ダート,1800,良,all,3,56,81,79,937
ダート,1800,良,all,4,87,78,89,967
ダート,1800,良,all,5,75,100,96,998
ダート,1800,良,all,6,97,85,91,1022
ダート,1800,良,all,7,99,112,99,997
ダート,1800,良,all,8,114,92,91,1019
ダート,1800,良,オープン,1,1,4,0,35
ダート,1800,良,オープン,2,3,4,7,27
ダート,1800,良,オープン,3,5,2,4,35
ダート,1800,良,オープン,4,2,2,3,42
ダート,1800,良,オープン,5,4,3,1,41
ダート,1800,良,オープン,6,3,5,1,42
ダート,1800,良,オープン,7,5,2,4,40
ダート,1800,良,オープン,8,3,4,6,38
ダート,1800,良,新馬,1,6,7,5,87
ダート,1800,良,新馬,2,9,3,5,98
ダート,1800,良,新馬,3,4,6,10,95
ダート,1800,良,新馬,4,9,10,9,97
ダート,1800,良,新馬,5,9,11,10,99
ダート,1800,良,新馬,6,10,5,7,113
ダート,1800,良,新馬,7,6,16,11,102
ダート,1800,良,新馬,8,16,11,12,99
ダート,1800,良,未勝利,1,19,30,22,372
ダート,1800,良,未勝利,2,32,22,28,384
ダート,1800,良,未勝利,3,27,42,24,393
ダート,1800,良,未勝利,4,39,29,34,403
ダート,1800,良,未勝利,5,34,33,38,420
ダート,1800,良,未勝利,6,33,40,49,409
ダート,1800,良,未勝利,7,42,39,39,413
ダート,1800,良,未勝利,8,42,34,33,423
ダート,1800,重,1勝クラス,1,1,0,5,31
ダート,1800,重,1勝クラス,2,5,4,2,28
ダート,1800,重,1勝クラス,3,3,1,4,34
ダート,1800,重,1勝クラス,4,6,4,1,34
ダート,1800,重,1勝クラス,5,3,3,2,38
ダート,1800,重,1勝クラス,6,2,7,5,38
ダート,1800,重,1勝クラス,7,4,7,4,37
ダート,1800,重,1勝クラス,8,4,2,5,43
ダート,1800,重,2勝クラス,1,0,0,0,17
ダート,1800,重,2勝クラス,2,3,2,0,16
ダート,1800,重,2勝クラス,3,1,0,4,15
ダート,1800,重,2勝クラス,4,1,3,2,17
ダート,1800,重,2勝クラス,5,1,2,0,21
ダート,1800,重,2勝クラス,6,0,2,2,20
ダート,1800,重,2勝クラス,7,3,1,2,18
ダート,1800,重,2勝クラス,8,3,2,2,17
ダート,1800,重,3勝クラス,1,0,0,1,4
ダート,1800,重,3勝クラス,2,0,0,1,4
ダート,1800,重,3勝クラス,3,0,0,0,8
ダート,1800,重,3勝クラス,4,0,1,1,6
ダート,1800,重,3勝クラス,5,0,1,1,6
ダート,1800,重,3勝クラス,6,0,0,0,8
ダート,1800,重,3勝クラス,7,1,0,0,7
ダート,1800,重,3勝クラス,8,3,2,0,3
ダート,1800,重,all,1,8,3,8,116
ダート,1800,重,all,2,13,10,5,120
ダート,1800,重,all,3,5,7,15,134
ダート,1800,重,all,4,13,13,11,137
ダート,1800,重,all,5,11,16,8,145
ダート,1800,重,all,6,11,16,19,140
ダート,1800,重,all,7,21,17,19,134
ダート,1800,重,all,8,16,16,14,148
ダート,1800,重,オープン,1,0,1,0,8
ダート,1800,重,オープン,2,0,0,0,10
ダート,1800,重,オープン,3,0,1,1,9
ダート,1800,重,オープン,4,1,0,0,10
ダート,1800,重,オープン,5,1,1,2,7
ダート,1800,重,オープン,6,3,2,2,4
ダート,1800,重,オープン,7,0,1,1,10
ダート,1800,重,オープン,8,1,0,1,10
ダート,1800,重,新馬,1,0,0,0,5
ダート,1800,重,新馬,2,0,2,0,2
ダート,1800,重,新馬,3,0,0,0,6
ダート,1800,重,新馬,4,1,0,0,5
ダート,1800,重,新馬,5,0,0,0,6
ダート,1800,重,新馬,6,1,0,1,4
ダート,1800,重,新馬,7,1,0,1,4
ダート,1800,重,新馬,8,0,1,1,4
ダート,1800,重,未勝利,1,7,2,2,51
ダート,1800,重,未勝利,2,5,2,2,60
ダート,1800,重,未勝利,3,1,5,6,62
ダート,1800,重,未勝利,4,4,5,7,65
ダート,1800,重,未勝利,5,6,9,3,67
ダート,1800,重,未勝利,6,5,5,9,66
ダート,1800,重,未勝利,7,12,8,11,58
ダート,1800,重,未勝利,8,5,9,5,71
ダート,2400,不良,1勝クラス,1,2,0,0,2
ダート,2400,不良,1勝クラス,2,0,0,0,3
ダート,2400,不良,1勝クラス,3,0,0,0,3
ダート,2400,不良,1勝クラス,4,1,1,0,2
ダート,2400,不良,1勝クラス,5,0,0,0,4
ダート,2400,不良,1勝クラス,6,0,1,1,3
ダート,2400,不良,1勝クラス,7,0,0,2,3
ダート,2400,不良,1勝クラス,8,0,1,0,5
ダート,2400,不良,2勝クラス,1,1,0,0,3
