race_type,course_len,ground_state,class,馬番,1着,2着,3着,着外
ダート,1200,不良,all,5,2,4,1,39
ダート,1200,不良,all,6,4,0,1,41
ダート,1200,不良,all,7,2,6,3,35
ダート,1200,不良,all,8,1,3,2,39
ダート,1200,不良,all,9,3,3,5,35
ダート,1200,不良,all,10,4,0,3,39
ダート,1200,不良,all,11,6,6,2,32
ダート,1200,不良,all,12,4,2,7,32
ダート,1200,不良,all,13,2,3,3,35
ダート,1200,不良,all,14,3,3,2,34
ダート,1200,不良,all,15,5,3,2,28
ダート,1200,不良,all,16,1,1,6,27
ダート,1200,不良,オープン,1,0,0,0,1
ダート,1200,不良,オープン,2,0,0,1,0
ダート,1200,不良,オープン,3,0,0,0,1
ダート,1200,不良,オープン,4,0,0,0,1
ダート,1200,不良,オープン,5,0,0,0,1
ダート,1200,不良,オープン,6,0,0,0,1
ダート,1200,不良,オープン,7,0,0,0,1
ダート,1200,不良,オープン,8,0,0,0,1
ダート,1200,不良,オープン,9,0,0,0,1
ダート,1200,不良,オープン,10,0,0,0,1
ダート,1200,不良,オープン,11,0,0,0,1
ダート,1200,不良,オープン,12,0,0,0,1
ダート,1200,不良,オープン,13,0,1,0,0
ダート,1200,不良,オープン,14,0,0,0,1
ダート,1200,不良,オープン,15,1,0,0,0
ダート,1200,不良,オープン,16,0,0,0,1
ダート,1200,不良,未勝利,1,1,2,1,19
ダート,1200,不良,未勝利,2,0,3,1,19
ダート,1200,不良,未勝利,3,1,1,1,21
ダート,1200,不良,未勝利,4,2,2,1,19
ダート,1200,不良,未勝利,5,0,1,0,23
ダート,1200,不良,未勝利,6,3,0,1,20
ダート,1200,不良,未勝利,7,1,4,2,17
ダート,1200,不良,未勝利,8,0,2,1,21
ダート,1200,不良,未勝利,9,3,2,4,15
ダート,1200,不良,未勝利,10,3,0,0,21
ダート,1200,不良,未勝利,11,3,2,1,18
ダート,1200,不良,未勝利,12,2,1,4,16
ダート,1200,不良,未勝利,13,0,0,3,20
ダート,1200,不良,未勝利,14,2,3,0,18
ダート,1200,不良,未勝利,15,2,1,2,17
ダート,1200,不良,未勝利,16,1,0,2,16
ダート,1200,全,1勝クラス,1,16,13,24,185
ダート,1200,全,1勝クラス,2,15,15,9,201
ダート,1200,全,1勝クラス,3,9,20,16,194
ダート,1200,全,1勝クラス,4,19,19,11,189
ダート,1200,全,1勝クラス,5,15,13,16,195
ダート,1200,全,1勝クラス,6,6,25,10,199
ダート,1200,全,1勝クラス,7,15,9,14,200
ダート,1200,全,1勝クラス,8,17,21,16,183
ダート,1200,全,1勝クラス,9,19,20,21,175
ダート,1200,全,1勝クラス,10,17,14,17,189
ダート,1200,全,1勝クラス,11,15,14,9,198
ダート,1200,全,1勝クラス,12,25,11,27,168
ダート,1200,全,1勝クラス,13,12,11,16,189
ダート,1200,全,1勝クラス,14,15,9,18,173
ダート,1200,全,1勝クラス,15,13,19,3,171
ダート,1200,全,1勝クラス,16,12,8,12,150
ダート,1200,全,2勝クラス,1,3,7,9,101
ダート,1200,全,2勝クラス,2,9,4,5,102
ダート,1200,全,2勝クラス,3,4,5,6,104
ダート,1200,全,2勝クラス,4,6,7,9,96
ダート,1200,全,2勝クラス,5,1,10,11,96
ダート,1200,全,2勝クラス,6,16,9,4,91
ダート,1200,全,2勝クラス,7,7,5,6,102
ダート,1200,全,2勝クラス,8,2,9,2,105
ダート,1200,全,2勝クラス,9,9,7,4,100
ダート,1200,全,2勝クラス,10,5,10,10,95
ダート,1200,全,2勝クラス,11,12,7,7,92
ダート,1200,全,2勝クラス,12,15,13,6,86
ダート,1200,全,2勝クラス,13,11,5,5,95
ダート,1200,全,2勝クラス,14,6,5,17,87
ダート,1200,全,2勝クラス,15,9,7,10,83
ダート,1200,全,2勝クラス,16,5,11,8,76
ダート,1200,全,3勝クラス,1,1,4,4,44
ダート,1200,全,3勝クラス,2,4,4,8,37
ダート,1200,全,3勝クラス,3,0,1,2,50
ダート,1200,全,3勝クラス,4,5,2,1,45
ダート,1200,全,3勝クラス,5,3,2,5,43
ダート,1200,全,3勝クラス,6,2,3,3,45
ダート,1200,全,3勝クラス,7,4,3,1,45
ダート,1200,全,3勝クラス,8,4,4,4,41
ダート,1200,全,3勝クラス,9,3,2,2,46
ダート,1200,全,3勝クラス,10,6,3,5,38
ダート,1200,全,3勝クラス,11,2,4,5,40
ダート,1200,全,3勝クラス,12,5,3,3,40
ダート,1200,全,3勝クラス,13,3,3,2,41
ダート,1200,全,3勝クラス,14,3,3,3,40
ダート,1200,全,3勝クラス,15,4,6,4,35
ダート,1200,全,3勝クラス,16,4,6,1,33
ダート,1200,全,all,1,53,46,62,782
ダート,1200,全,all,2,53,52,60,782
ダート,1200,全,all,3,41,56,58,796
ダート,1200,全,all,4,58,61,57,774
ダート,1200,全,all,5,49,63,66,768
ダート,1200,全,all,6,62,73,54,762
ダート,1200,全,all,7,52,47,55,794
ダート,1200,全,all,8,59,72,57,760
ダート,1200,全,all,9,71,57,60,758
ダート,1200,全,all,10,64,58,58,763
ダート,1200,全,all,11,63,61,55,762
ダート,1200,全,all,12,88,65,72,711
ダート,1200,全,all,13,59,62,68,727
ダート,1200,全,all,14,62,58,77,700
ダート,1200,全,all,15,71,70,43,684
ダート,1200,全,all,16,49,56,52,640
ダート,1200,全,オープン,1,1,4,1,32
ダート,1200,全,オープン,2,1,1,3,33
ダート,1200,全,オープン,3,5,1,3,28
ダート,1200,全,オープン,4,4,0,5,29
ダート,1200,全,オープン,5,0,3,1,33
ダート,1200,全,オープン,6,3,3,1,31
ダート,1200,全,オープン,7,1,3,3,31
ダート,1200,全,オープン,8,6,1,3,28
ダート,1200,全,オープン,9,2,3,4,29
ダート,1200,全,オープン,10,1,2,0,35
ダート,1200,全,オープン,11,1,5,3,29
ダート,1200,全,オープン,12,3,3,3,27
ダート,1200,全,オープン,13,3,4,4,24
ダート,1200,全,オープン,14,1,0,3,30
ダート,1200,全,オープン,15,6,0,2,23
ダート,1200,全,オープン,16,0,5,1,22
ダート,1200,全,新馬,1,3,1,6,66
ダート,1200,全,新馬,2,5,5,3,63
ダート,1200,全,新馬,3,4,2,6,65
ダート,1200,全,新馬,4,1,7,4,65
ダート,1200,全,新馬,5,5,4,6,59
ダート,1200,全,新馬,6,4,8,4,60
ダート,1200,全,新馬,7,5,4,7,59
ダート,1200,全,新馬,8,2,4,1,70
ダート,1200,全,新馬,9,5,4,9,57
ダート,1200,全,新馬,10,3,1,5,67
ダート,1200,全,新馬,11,5,6,7,58
ダート,1200,全,新馬,12,11,7,2,56
ダート,1200,全,新馬,13,7,11,4,51
ダート,1200,全,新馬,14,3,5,5,60
ダート,1200,全,新馬,15,11,5,2,54
ダート,1200,全,新馬,16,3,3,7,55
ダート,1200,全,未勝利,1,27,15,16,328
ダート,1200,全,未勝利,2,19,21,30,319
ダート,1200,全,未勝利,3,16,25,23,330
ダート,1200,全,未勝利,4,22,20,26,326
ダート,1200,全,未勝利,5,21,29,27,316
ダート,1200,全,未勝利,6,29,23,29,312
ダート,1200,全,未勝利,7,19,22,24,327
ダート,1200,全,未勝利,8,26,31,29,307
ダート,1200,全,未勝利,9,31,20,19,323
ダート,1200,全,未勝利,10,29,25,17,318
ダート,1200,全,未勝利,11,27,25,20,318
ダート,1200,全,未勝利,12,28,25,29,308
ダート,1200,全,未勝利,13,19,27,35,302
ダート,1200,全,未勝利,14,32,36,29,282
ダート,1200,全,未勝利,15,26,30,20,294
ダート,1200,全,未勝利,16,23,21,20,283
ダート,1200,稍重,1勝クラス,1,3,2,5,42
ダート,1200,稍重,1勝クラス,2,2,5,4,41
ダート,1200,稍重,1勝クラス,3,3,2,3,43
ダート,1200,稍重,1勝クラス,4,3,5,2,42
ダート,1200,稍重,1勝クラス,5,5,0,1,46
ダート,1200,稍重,1勝クラス,6,1,5,2,44
ダート,1200,稍重,1勝クラス,7,4,2,4,42
ダート,1200,稍重,1勝クラス,8,3,8,5,35
ダート,1200,稍重,1勝クラス,9,3,3,5,41
ダート,1200,稍重,1勝クラス,10,3,4,4,41
ダート,1200,稍重,1勝クラス,11,4,3,3,42
ダート,1200,稍重,1勝クラス,12,3,5,2,41
ダート,1200,稍重,1勝クラス,13,1,3,6,41
ダート,1200,稍重,1勝クラス,14,3,2,5,39
ダート,1200,稍重,1勝クラス,15,7,1,0,40
ダート,1200,稍重,1勝クラス,16,4,2,1,38
ダート,1200,稍重,2勝クラス,1,0,1,3,19
ダート,1200,稍重,2勝クラス,2,3,0,3,17
ダート,1200,稍重,2勝クラス,3,1,1,1,19
ダート,1200,稍重,2勝クラス,4,0,2,1,20
ダート,1200,稍重,2勝クラス,5,0,2,0,21
ダート,1200,稍重,2勝クラス,6,3,2,0,18
ダート,1200,稍重,2勝クラス,7,1,0,0,22
ダート,1200,稍重,2勝クラス,8,0,1,0,21
ダート,1200,稍重,2勝クラス,9,1,1,1,20
ダート,1200,稍重,2勝クラス,10,1,2,2,18
ダート,1200,稍重,2勝クラス,11,2,1,1,18
ダート,1200,稍重,2勝クラス,12,3,4,2,14
ダート,1200,稍重,2勝クラス,13,2,0,3,18
ダート,1200,稍重,2勝クラス,14,2,2,3,16
ダート,1200,稍重,2勝クラス,15,2,1,1,19
ダート,1200,稍重,2勝クラス,16,2,3,2,13
ダート,1200,稍重,3勝クラス,1,0,1,0,9
ダート,1200,稍重,3勝クラス,2,0,1,4,5
ダート,1200,稍重,3勝クラス,3,0,0,0,10
ダート,1200,稍重,3勝クラス,4,1,0,0,9
ダート,1200,稍重,3勝クラス,5,1,0,1,8
ダート,1200,稍重,3勝クラス,6,0,1,1,8
ダート,1200,稍重,3勝クラス,7,2,0,0,8
ダート,1200,稍重,3勝クラス,8,0,0,0,10
ダート,1200,稍重,3勝クラス,9,0,1,0,9
ダート,1200,稍重,3勝クラス,10,1,2,1,5
ダート,1200,稍重,3勝クラス,11,0,0,0,10
ダート,1200,稍重,3勝クラス,12,1,0,0,9
ダート,1200,稍重,3勝クラス,13,1,1,1,7
ダート,1200,稍重,3勝クラス,14,2,1,1,5
ダート,1200,稍重,3勝クラス,15,0,1,1,7
ダート,1200,稍重,3勝クラス,16,1,1,0,7
ダート,1200,稍重,all,1,12,7,14,173
ダート,1200,稍重,all,2,10,16,20,163
ダート,1200,稍重,all,3,15,14,13,165
ダート,1200,稍重,all,4,9,15,10,175
ダート,1200,稍重,all,5,13,12,12,170
ダート,1200,稍重,all,6,8,15,10,174
ダート,1200,稍重,all,7,11,6,12,178
ダート,1200,稍重,all,8,12,17,9,169
ダート,1200,稍重,all,9,15,9,11,172
ダート,1200,稍重,all,10,14,17,13,163
ダート,1200,稍重,all,11,14,9,15,169
ダート,1200,稍重,all,12,13,20,11,164
ダート,1200,稍重,all,13,10,17,24,153
ダート,1200,稍重,all,14,17,12,15,156
ダート,1200,稍重,all,15,16,10,9,162
ダート,1200,稍重,all,16,20,13,12,139
ダート,1200,稍重,オープン,1,0,1,0,4
ダート,1200,稍重,オープン,2,0,0,1,4
ダート,1200,稍重,オープン,3,1,1,0,3
ダート,1200,稍重,オープン,4,1,0,1,3
ダート,1200,稍重,オープン,5,0,1,0,4
ダート,1200,稍重,オープン,6,0,0,0,5
ダート,1200,稍重,オープン,7,0,0,0,5
ダート,1200,稍重,オープン,8,1,0,0,4
ダート,1200,稍重,オープン,9,0,0,0,5
ダート,1200,稍重,オープン,10,0,0,0,5
ダート,1200,稍重,オープン,11,0,0,1,4
ダート,1200,稍重,オープン,12,0,0,0,5
ダート,1200,稍重,オープン,13,1,1,2,1
ダート,1200,稍重,オープン,14,0,0,0,5
ダート,1200,稍重,オープン,15,1,0,0,4
ダート,1200,稍重,オープン,16,0,1,0,4
ダート,1200,稍重,新馬,1,0,0,3,18
ダート,1200,稍重,新馬,2,2,1,0,18
ダート,1200,稍重,新馬,3,1,2,3,15
ダート,1200,稍重,新馬,4,0,3,1,17
ダート,1200,稍重,新馬,5,3,2,1,13
ダート,1200,稍重,新馬,6,1,0,0,19
ダート,1200,稍重,新馬,7,1,1,3,16
ダート,1200,稍重,新馬,8,0,1,0,20
ダート,1200,稍重,新馬,9,2,0,1,16
ダート,1200,稍重,新馬,10,1,0,1,18
ダート,1200,稍重,新馬,11,2,2,1,16
ダート,1200,稍重,新馬,12,1,2,0,18
ダート,1200,稍重,新馬,13,2,5,2,11
ダート,1200,稍重,新馬,14,1,1,1,16
ダート,1200,稍重,新馬,15,3,0,1,14
ダート,1200,稍重,新馬,16,1,1,4,11
ダート,1200,稍重,未勝利,1,9,2,3,78
ダート,1200,稍重,未勝利,2,3,8,8,76
ダート,1200,稍重,未勝利,3,9,8,5,73
ダート,1200,稍重,未勝利,4,3,4,5,83
ダート,1200,稍重,未勝利,5,3,6,9,77
ダート,1200,稍重,未勝利,6,3,7,7,78
ダート,1200,稍重,未勝利,7,3,3,5,82
ダート,1200,稍重,未勝利,8,8,7,4,76
ダート,1200,稍重,未勝利,9,9,4,4,78
ダート,1200,稍重,未勝利,10,8,9,5,73
ダート,1200,稍重,未勝利,11,6,3,7,78
ダート,1200,稍重,未勝利,12,5,9,7,74
ダート,1200,稍重,未勝利,13,2,7,10,73
ダート,1200,稍重,未勝利,14,9,6,5,72
ダート,1200,稍重,未勝利,15,3,7,6,75
ダート,1200,稍重,未勝利,16,12,5,5,64
ダート,1200,良,1勝クラス,1,11,8,18,109
ダート,1200,良,1勝クラス,2,11,10,4,122
ダート,1200,良,1勝クラス,3,6,14,11,116
ダート,1200,良,1勝クラス,4,12,10,8,117
ダート,1200,良,1勝クラス,5,8,11,11,117
ダート,1200,良,1勝クラス,6,4,17,7,119
ダート,1200,良,1勝クラス,7,7,5,9,124
ダート,1200,良,1勝クラス,8,11,11,10,113
ダート,1200,良,1勝クラス,9,14,14,11,106
ダート,1200,良,1勝クラス,10,10,8,10,116
ダート,1200,良,1勝クラス,11,6,8,2,127
ダート,1200,良,1勝クラス,12,18,3,18,101
ダート,1200,良,1勝クラス,13,9,5,7,116
ダート,1200,良,1勝クラス,14,9,6,10,103
ダート,1200,良,1勝クラス,15,4,12,2,103
ダート,1200,良,1勝クラス,16,7,6,8,88
ダート,1200,良,2勝クラス,1,2,5,4,74
ダート,1200,良,2勝クラス,2,6,3,2,74
ダート,1200,良,2勝クラス,3,3,3,4,75
ダート,1200,良,2勝クラス,4,6,4,6,68
ダート,1200,良,2勝クラス,5,1,7,10,65
ダート,1200,良,2勝クラス,6,12,7,4,62
ダート,1200,良,2勝クラス,7,6,3,5,71
ダート,1200,良,2勝クラス,8,2,8,2,73
ダート,1200,良,2勝クラス,9,6,6,3,70
ダート,1200,良,2勝クラス,10,4,8,7,66
ダート,1200,良,2勝クラス,11,8,4,6,67
ダート,1200,良,2勝クラス,12,10,9,4,62
ダート,1200,良,2勝クラス,13,7,4,2,70
ダート,1200,良,2勝クラス,14,3,3,12,63
ダート,1200,良,2勝クラス,15,6,4,9,58
ダート,1200,良,2勝クラス,16,3,8,4,56
ダート,1200,良,3勝クラス,1,1,3,3,31
ダート,1200,良,3勝クラス,2,3,3,4,28
ダート,1200,良,3勝クラス,3,0,1,2,35
ダート,1200,良,3勝クラス,4,2,2,1,33
ダート,1200,良,3勝クラス,5,1,2,4,31
ダート,1200,良,3勝クラス,6,2,1,2,33
ダート,1200,良,3勝クラス,7,2,2,1,33
ダート,1200,良,3勝クラス,8,4,4,4,26
ダート,1200,良,3勝クラス,9,3,1,1,33
ダート,1200,良,3勝クラス,10,5,1,3,29
ダート,1200,良,3勝クラス,11,2,4,5,26
ダート,1200,良,3勝クラス,12,4,2,2,29
ダート,1200,良,3勝クラス,13,2,1,1,31
ダート,1200,良,3勝クラス,14,1,2,2,31
ダート,1200,良,3勝クラス,15,4,5,2,25
ダート,1200,良,3勝クラス,16,2,4,1,24
ダート,1200,良,all,1,36,30,41,498
ダート,1200,良,all,2,34,32,36,502
ダート,1200,良,all,3,25,33,39,512
ダート,1200,良,all,4,36,37,38,498
ダート,1200,良,all,5,31,41,43,491
ダート,1200,良,all,6,47,53,38,471
ダート,1200,良,all,7,32,27,37,510
ダート,1200,良,all,8,39,44,44,480
ダート,1200,良,all,9,43,40,37,487
ダート,1200,良,all,10,41,36,39,488
ダート,1200,良,all,11,35,41,32,493
ダート,1200,良,all,12,64,36,43,454
ダート,1200,良,all,13,42,37,34,472
ダート,1200,良,all,14,35,40,53,442
ダート,1200,良,all,15,45,46,24,434
ダート,1200,良,all,16,25,40,31,413
ダート,1200,良,オープン,1,1,2,1,21
ダート,1200,良,オープン,2,1,1,1,22
ダート,1200,良,オープン,3,4,0,2,18
ダート,1200,良,オープン,4,1,0,3,21
ダート,1200,良,オープン,5,0,1,1,22
ダート,1200,良,オープン,6,3,2,1,19
ダート,1200,良,オープン,7,1,3,2,19
ダート,1200,良,オープン,8,2,1,2,20
ダート,1200,良,オープン,9,2,2,3,18
ダート,1200,良,オープン,10,1,2,0,22
ダート,1200,良,オープン,11,0,4,2,19
ダート,1200,良,オープン,12,3,2,3,16
ダート,1200,良,オープン,13,2,2,2,18
ダート,1200,良,オープン,14,1,0,2,20
ダート,1200,良,オープン,15,3,0,1,17
ダート,1200,良,オープン,16,0,3,1,15
ダート,1200,良,新馬,1,3,1,3,43
ダート,1200,良,新馬,2,2,4,2,42
ダート,1200,良,新馬,3,3,0,3,45
ダート,1200,良,新馬,4,1,3,3,44
ダート,1200,良,新馬,5,2,1,5,42
ダート,1200,良,新馬,6,3,8,4,36
ダート,1200,良,新馬,7,4,2,4,39
ダート,1200,良,新馬,8,2,2,1,46
ダート,1200,良,新馬,9,3,4,7,37
ダート,1200,良,新馬,10,2,1,3,45
ダート,1200,良,新馬,11,2,4,5,39
ダート,1200,良,新馬,12,9,5,1,35
ダート,1200,良,新馬,13,4,6,2,37
ダート,1200,良,新馬,14,2,4,4,39
ダート,1200,良,新馬,15,7,4,1,37
ダート,1200,良,新馬,16,2,2,3,40
ダート,1200,良,未勝利,1,16,9,10,198
ダート,1200,良,未勝利,2,11,10,21,190
ダート,1200,良,未勝利,3,6,13,16,201
ダート,1200,良,未勝利,4,14,13,16,193
ダート,1200,良,未勝利,5,16,18,12,190
ダート,1200,良,未勝利,6,21,16,17,181
ダート,1200,良,未勝利,7,11,11,16,198
ダート,1200,良,未勝利,8,16,16,24,179
ダート,1200,良,未勝利,9,14,12,11,198
ダート,1200,良,未勝利,10,16,13,12,193
ダート,1200,良,未勝利,11,16,17,10,190
ダート,1200,良,未勝利,12,19,12,13,189
ダート,1200,良,未勝利,13,15,18,18,178
ダート,1200,良,未勝利,14,17,25,21,162
ダート,1200,良,未勝利,15,19,19,7,173
ダート,1200,良,未勝利,16,9,15,11,172
ダート,1200,重,1勝クラス,1,1,2,1,25
ダート,1200,重,1勝クラス,2,2,0,1,26
ダート,1200,重,1勝クラス,3,0,3,2,24
ダート,1200,重,1勝クラス,4,2,4,1,20
ダート,1200,重,1勝クラス,5,1,0,4,23
ダート,1200,重,1勝クラス,6,0,3,1,25
ダート,1200,重,1勝クラス,7,3,2,0,24
ダート,1200,重,1勝クラス,8,2,1,0,26
ダート,1200,重,1勝クラス,9,2,2,4,18
ダート,1200,重,1勝クラス,10,3,2,1,23
ダート,1200,重,1勝クラス,11,3,1,3,22
ダート,1200,重,1勝クラス,12,3,3,5,17
ダート,1200,重,1勝クラス,13,2,1,3,23
ダート,1200,重,1勝クラス,14,3,1,1,23
ダート,1200,重,1勝クラス,15,1,4,1,22
ダート,1200,重,1勝クラス,16,1,0,1,18
ダート,1200,重,2勝クラス,1,0,1,1,3
ダート,1200,重,2勝クラス,2,0,0,0,5
ダート,1200,重,2勝クラス,3,0,0,0,5
ダート,1200,重,2勝クラス,4,0,1,0,3
ダート,1200,重,2勝クラス,5,0,0,0,5
ダート,1200,重,2勝クラス,6,1,0,0,4
ダート,1200,重,2勝クラス,7,0,0,1,4
ダート,1200,重,2勝クラス,8,0,0,0,5
ダート,1200,重,2勝クラス,9,2,0,0,3
ダート,1200,重,2勝クラス,10,0,0,1,4
ダート,1200,重,2勝クラス,11,1,0,0,3
ダート,1200,重,2勝クラス,12,1,0,0,4
ダート,1200,重,2勝クラス,13,0,1,0,3
ダート,1200,重,2勝クラス,14,0,0,2,3
ダート,1200,重,2勝クラス,15,0,2,0,3
ダート,1200,重,2勝クラス,16,0,0,0,4
ダート,1200,重,3勝クラス,1,0,0,1,2
ダート,1200,重,3勝クラス,2,1,0,0,2
ダート,1200,重,3勝クラス,3,0,0,0,3
ダート,1200,重,3勝クラス,4,1,0,0,2
ダート,1200,重,3勝クラス,5,0,0,0,3
ダート,1200,重,3勝クラス,6,0,1,0,2
ダート,1200,重,3勝クラス,7,0,1,0,2
ダート,1200,重,3勝クラス,8,0,0,0,3
ダート,1200,重,3勝クラス,9,0,0,1,2
ダート,1200,重,3勝クラス,10,0,0,0,3
ダート,1200,重,3勝クラス,11,0,0,0,2
ダート,1200,重,3勝クラス,12,0,0,0,2
ダート,1200,重,3勝クラス,13,0,1,0,1
ダート,1200,重,3勝クラス,14,0,0,0,2
ダート,1200,重,3勝クラス,15,0,0,1,1
ダート,1200,重,3勝クラス,16,1,0,0,1
ダート,1200,重,all,1,2,6,5,75
ダート,1200,重,all,2,9,0,2,78
ダート,1200,重,all,3,0,6,4,79
ダート,1200,重,all,4,8,7,6,65
ダート,1200,重,all,5,3,6,10,68
ダート,1200,重,all,6,3,5,5,76
ダート,1200,重,all,7,7,8,3,71
ダート,1200,重,all,8,7,8,2,72
ダート,1200,重,all,9,10,5,7,64
ダート,1200,重,all,10,5,5,3,73
ダート,1200,重,all,11,8,5,6,68
ダート,1200,重,all,12,7,7,11,61
ダート,1200,重,all,13,5,5,7,67
ダート,1200,重,all,14,7,3,7,68
ダート,1200,重,all,15,5,11,8,60
ダート,1200,重,all,16,3,2,3,61
ダート,1200,重,オープン,1,0,1,0,6
ダート,1200,重,オープン,2,0,0,0,7
ダート,1200,重,オープン,3,0,0,1,6
ダート,1200,重,オープン,4,2,0,1,4
ダート,1200,重,オープン,5,0,1,0,6
ダート,1200,重,オープン,6,0,1,0,6
ダート,1200,重,オープン,7,0,0,1,6
ダート,1200,重,オープン,8,3,0,1,3
ダート,1200,重,オープン,9,0,1,1,5
ダート,1200,重,オープン,10,0,0,0,7
ダート,1200,重,オープン,11,1,1,0,5
ダート,1200,重,オープン,12,0,1,0,5
ダート,1200,重,オープン,13,0,0,0,5
ダート,1200,重,オープン,14,0,0,1,4
ダート,1200,重,オープン,15,1,0,1,2
ダート,1200,重,オープン,16,0,1,0,2
ダート,1200,重,新馬,1,0,0,0,5
ダート,1200,重,新馬,2,1,0,1,3
ダート,1200,重,新馬,3,0,0,0,5
ダート,1200,重,新馬,4,0,1,0,4
ダート,1200,重,新馬,5,0,1,0,4
ダート,1200,重,新馬,6,0,0,0,5
ダート,1200,重,新馬,7,0,1,0,4
ダート,1200,重,新馬,8,0,1,0,4
ダート,1200,重,新馬,9,0,0,1,4
ダート,1200,重,新馬,10,0,0,1,4
ダート,1200,重,新馬,11,1,0,1,3
ダート,1200,重,新馬,12,1,0,1,3
ダート,1200,重,新馬,13,1,0,0,3
ダート,1200,重,新馬,14,0,0,0,5
ダート,1200,重,新馬,15,1,1,0,3
ダート,1200,重,新馬,16,0,0,0,4
ダート,1200,重,未勝利,1,1,2,2,33
ダート,1200,重,未勝利,2,5,0,0,34
ダート,1200,重,未勝利,3,0,3,1,35
ダート,1200,重,未勝利,4,3,1,4,31
ダート,1200,重,未勝利,5,2,4,6,26
ダート,1200,重,未勝利,6,2,0,4,33
ダート,1200,重,未勝利,7,4,4,1,30
ダート,1200,重,未勝利,8,2,6,0,31
ダート,1200,重,未勝利,9,5,2,0,32
ダート,1200,重,未勝利,10,2,3,0,31
ダート,1200,重,未勝利,11,2,3,2,32
ダート,1200,重,未勝利,12,2,3,5,29
ダート,1200,重,未勝利,13,2,2,4,31
ダート,1200,重,未勝利,14,4,2,3,30
ダート,1200,重,未勝利,15,2,3,5,29
ダート,1200,重,未勝利,16,1,1,2,31
ダート,1800,不良,1勝クラス,1,1,0,2,4
ダート,1800,不良,1勝クラス,2,0,1,0,7
ダート,1800,不良,1勝クラス,3,2,0,0,6
ダート,1800,不良,1勝クラス,4,1,0,2,5
ダート,1800,不良,1勝クラス,5,0,4,0,4
ダート,1800,不良,1勝クラス,6,2,0,1,5
ダート,1800,不良,1勝クラス,7,0,0,1,7
ダート,1800,不良,1勝クラス,8,1,0,1,6
ダート,1800,不良,1勝クラス,9,0,1,0,7
ダート,1800,不良,1勝クラス,10,0,1,0,7
ダート,1800,不良,1勝クラス,11,0,0,0,8
ダート,1800,不良,1勝クラス,12,0,0,1,6
ダート,1800,不良,1勝クラス,13,1,0,0,3
ダート,1800,不良,1勝クラス,14,0,1,0,2
ダート,1800,不良,1勝クラス,15,0,0,0,1
ダート,1800,不良,1勝クラス,16,0,0,0,1
ダート,1800,不良,2勝クラス,1,0,0,0,4
