race_type,course_len,ground_state,class,人気,1着,2着,3着,着外
ダート,1000,稍重,1勝クラス,1,3,9,0,7
ダート,1000,稍重,1勝クラス,2,7,1,3,8
ダート,1000,稍重,1勝クラス,3,2,3,4,10
ダート,1000,稍重,1勝クラス,4,2,2,6,9
ダート,1000,稍重,1勝クラス,5,0,0,1,18
ダート,1000,稍重,1勝クラス,6,1,2,1,15
ダート,1000,稍重,1勝クラス,7,1,1,2,15
ダート,1000,稍重,1勝クラス,8,1,0,1,17
ダート,1000,稍重,1勝クラス,9,1,1,1,16
ダート,1000,稍重,1勝クラス,10,1,0,0,18
ダート,1000,稍重,1勝クラス,11,0,0,0,18
ダート,1000,稍重,1勝クラス,12,0,0,0,17
ダート,1000,稍重,1勝クラス,13,0,0,0,14
ダート,1000,稍重,1勝クラス,14,0,0,0,12
ダート,1000,稍重,2勝クラス,1,0,0,1,2
ダート,1000,稍重,2勝クラス,2,1,0,0,2
ダート,1000,稍重,2勝クラス,3,1,1,0,1
ダート,1000,稍重,2勝クラス,4,0,0,1,2
ダート,1000,稍重,2勝クラス,5,0,0,0,3
ダート,1000,稍重,2勝クラス,6,1,1,0,1
ダート,1000,稍重,2勝クラス,7,0,0,1,2
ダート,1000,稍重,2勝クラス,8,0,1,0,2
ダート,1000,稍重,2勝クラス,9,0,0,0,3
ダート,1000,稍重,2勝クラス,10,0,0,0,3
ダート,1000,稍重,2勝クラス,11,0,0,0,3
ダート,1000,稍重,2勝クラス,12,0,0,0,3
ダート,1000,稍重,2勝クラス,13,0,0,0,3
ダート,1000,稍重,2勝クラス,14,0,0,0,3
ダート,1000,稍重,3勝クラス,1,0,0,0,1
ダート,1000,稍重,3勝クラス,2,0,0,0,1
ダート,1000,稍重,3勝クラス,3,0,0,0,1
ダート,1000,稍重,3勝クラス,4,0,1,0,0
ダート,1000,稍重,3勝クラス,5,0,0,0,1
ダート,1000,稍重,3勝クラス,6,0,0,0,1
ダート,1000,稍重,3勝クラス,7,0,0,0,1
ダート,1000,稍重,3勝クラス,8,0,0,0,1
ダート,1000,稍重,3勝クラス,9,0,0,0,1
ダート,1000,稍重,3勝クラス,10,0,0,1,0
ダート,1000,稍重,3勝クラス,11,0,0,0,1
ダート,1000,稍重,3勝クラス,12,0,0,0,1
ダート,1000,稍重,3勝クラス,13,1,0,0,0
ダート,1000,稍重,all,1,11,17,5,22
ダート,1000,稍重,all,2,15,9,9,22
ダート,1000,稍重,all,3,9,8,5,33
ダート,1000,稍重,all,4,8,6,14,27
ダート,1000,稍重,all,5,1,2,5,47
ダート,1000,稍重,all,6,5,5,7,38
ダート,1000,稍重,all,7,1,2,3,49
ダート,1000,稍重,all,8,2,2,1,49
ダート,1000,稍重,all,9,1,3,1,48
ダート,1000,稍重,all,10,1,0,3,47
ダート,1000,稍重,all,11,0,1,2,48
ダート,1000,稍重,all,12,0,0,0,49
ダート,1000,稍重,all,13,1,0,0,43
ダート,1000,稍重,all,14,0,0,0,37
ダート,1000,稍重,新馬,1,0,0,0,1
ダート,1000,稍重,新馬,2,0,0,1,0
ダート,1000,稍重,新馬,3,0,0,0,1
ダート,1000,稍重,新馬,4,0,1,0,0
ダート,1000,稍重,新馬,5,0,0,0,1
ダート,1000,稍重,新馬,6,1,0,0,0
ダート,1000,稍重,新馬,7,0,0,0,1
ダート,1000,稍重,新馬,8,0,0,0,1
ダート,1000,稍重,未勝利,1,8,5,4,9
ダート,1000,稍重,未勝利,2,5,8,5,8
ダート,1000,稍重,未勝利,3,4,4,0,18
ダート,1000,稍重,未勝利,4,6,2,7,11
ダート,1000,稍重,未勝利,5,0,1,3,22
ダート,1000,稍重,未勝利,6,2,1,5,18
ダート,1000,稍重,未勝利,7,0,1,0,25
ダート,1000,稍重,未勝利,8,1,1,0,23
ダート,1000,稍重,未勝利,9,0,2,0,23
ダート,1000,稍重,未勝利,10,0,0,0,23
ダート,1000,稍重,未勝利,11,0,1,2,21
ダート,1000,稍重,未勝利,12,0,0,0,23
ダート,1000,稍重,未勝利,13,0,0,0,21
ダート,1000,稍重,未勝利,14,0,0,0,17
ダート,1000,良,1勝クラス,1,12,7,2,15
ダート,1000,良,1勝クラス,2,7,7,1,21
ダート,1000,良,1勝クラス,3,7,4,3,22
ダート,1000,良,1勝クラス,4,2,6,4,24
ダート,1000,良,1勝クラス,5,3,2,8,23
ダート,1000,良,1勝クラス,6,1,0,4,31
ダート,1000,良,1勝クラス,7,1,4,3,28
ダート,1000,良,1勝クラス,8,0,2,3,30
ダート,1000,良,1勝クラス,9,1,0,3,32
ダート,1000,良,1勝クラス,10,0,2,2,31
ダート,1000,良,1勝クラス,11,0,2,0,33
ダート,1000,良,1勝クラス,12,0,0,4,31
ダート,1000,良,1勝クラス,13,1,0,0,31
ダート,1000,良,1勝クラス,14,1,0,0,24
ダート,1000,良,2勝クラス,1,3,5,1,6
ダート,1000,良,2勝クラス,2,4,1,1,9
ダート,1000,良,2勝クラス,3,0,0,3,12
ダート,1000,良,2勝クラス,4,0,4,1,10
ダート,1000,良,2勝クラス,5,3,1,1,10
ダート,1000,良,2勝クラス,6,3,1,1,10
ダート,1000,良,2勝クラス,7,0,0,3,12
ダート,1000,良,2勝クラス,8,2,0,1,12
ダート,1000,良,2勝クラス,9,0,0,3,11
ダート,1000,良,2勝クラス,10,0,2,0,12
ダート,1000,良,2勝クラス,11,0,0,0,14
ダート,1000,良,2勝クラス,12,0,0,0,14
ダート,1000,良,2勝クラス,13,0,1,0,13
ダート,1000,良,2勝クラス,14,0,0,0,13
ダート,1000,良,3勝クラス,1,1,1,1,3
ダート,1000,良,3勝クラス,2,1,2,1,2
ダート,1000,良,3勝クラス,3,2,0,0,4
ダート,1000,良,3勝クラス,4,1,0,0,5
ダート,1000,良,3勝クラス,5,0,0,0,6
ダート,1000,良,3勝クラス,6,1,0,0,5
ダート,1000,良,3勝クラス,7,0,1,1,4
ダート,1000,良,3勝クラス,8,0,0,1,5
ダート,1000,良,3勝クラス,9,0,0,1,5
ダート,1000,良,3勝クラス,10,0,1,0,5
ダート,1000,良,3勝クラス,11,0,1,1,3
ダート,1000,良,3勝クラス,12,0,0,0,4
ダート,1000,良,3勝クラス,13,0,0,0,2
ダート,1000,良,3勝クラス,14,0,0,0,2
ダート,1000,良,all,1,32,26,10,38
ダート,1000,良,all,2,23,21,11,52
ダート,1000,良,all,3,16,13,12,66
ダート,1000,良,all,4,7,16,15,69
ダート,1000,良,all,5,8,6,19,74
ダート,1000,良,all,6,9,4,6,87
ダート,1000,良,all,7,3,8,10,85
ダート,1000,良,all,8,3,2,5,95
ダート,1000,良,all,9,3,1,10,91
ダート,1000,良,all,10,0,5,4,93
ダート,1000,良,all,11,1,3,1,95
ダート,1000,良,all,12,0,0,5,92
ダート,1000,良,all,13,1,2,2,82
ダート,1000,良,all,14,1,0,0,72
ダート,1000,良,新馬,1,0,2,0,1
ダート,1000,良,新馬,2,0,1,1,1
ダート,1000,良,新馬,3,3,0,0,0
ダート,1000,良,新馬,4,0,0,1,2
ダート,1000,良,新馬,5,0,0,1,2
ダート,1000,良,新馬,6,0,0,0,2
ダート,1000,良,新馬,7,0,0,0,2
ダート,1000,良,新馬,8,0,0,0,2
ダート,1000,良,新馬,9,0,0,0,2
ダート,1000,良,新馬,10,0,0,0,1
ダート,1000,良,新馬,11,0,0,0,1
ダート,1000,良,未勝利,1,16,11,6,12
ダート,1000,良,未勝利,2,10,10,7,19
ダート,1000,良,未勝利,3,4,9,6,27
ダート,1000,良,未勝利,4,4,6,8,28
ダート,1000,良,未勝利,5,2,3,9,32
ダート,1000,良,未勝利,6,4,2,1,39
ダート,1000,良,未勝利,7,2,3,3,38
ダート,1000,良,未勝利,8,1,0,0,45
ダート,1000,良,未勝利,9,2,1,3,40
ダート,1000,良,未勝利,10,0,0,2,43
ダート,1000,良,未勝利,11,1,0,0,43
ダート,1000,良,未勝利,12,0,0,1,42
ダート,1000,良,未勝利,13,0,1,2,35
ダート,1000,良,未勝利,14,0,0,0,32
ダート,1000,重,1勝クラス,1,4,1,1,8
ダート,1000,重,1勝クラス,2,0,6,2,6
ダート,1000,重,1勝クラス,3,3,0,0,11
ダート,1000,重,1勝クラス,4,3,0,1,10
ダート,1000,重,1勝クラス,5,2,3,1,8
ダート,1000,重,1勝クラス,6,1,0,4,9
ダート,1000,重,1勝クラス,7,0,2,2,10
ダート,1000,重,1勝クラス,8,0,1,0,13
ダート,1000,重,1勝クラス,9,0,0,0,13
ダート,1000,重,1勝クラス,10,0,0,1,13
ダート,1000,重,1勝クラス,11,1,0,0,13
ダート,1000,重,1勝クラス,12,0,1,0,13
ダート,1000,重,1勝クラス,13,0,0,1,13
ダート,1000,重,1勝クラス,14,0,0,1,13
ダート,1000,重,2勝クラス,1,1,0,0,2
ダート,1000,重,2勝クラス,2,0,0,0,3
ダート,1000,重,2勝クラス,3,0,0,0,3
ダート,1000,重,2勝クラス,4,0,0,1,2
ダート,1000,重,2勝クラス,5,1,0,1,1
ダート,1000,重,2勝クラス,6,1,0,0,2
ダート,1000,重,2勝クラス,7,0,0,1,2
ダート,1000,重,2勝クラス,8,0,2,0,1
ダート,1000,重,2勝クラス,9,0,0,0,3
ダート,1000,重,2勝クラス,10,0,0,0,3
ダート,1000,重,2勝クラス,11,0,0,0,3
ダート,1000,重,2勝クラス,12,0,1,0,2
ダート,1000,重,2勝クラス,13,0,0,0,3
ダート,1000,重,2勝クラス,14,0,0,0,3
ダート,1000,重,3勝クラス,1,1,0,0,1
ダート,1000,重,3勝クラス,2,0,1,1,0
ダート,1000,重,3勝クラス,3,0,0,1,1
ダート,1000,重,3勝クラス,4,1,0,0,1
ダート,1000,重,3勝クラス,5,0,0,0,2
ダート,1000,重,3勝クラス,6,0,1,0,1
ダート,1000,重,3勝クラス,7,0,0,0,2
ダート,1000,重,3勝クラス,8,0,0,0,2
ダート,1000,重,3勝クラス,9,0,0,0,2
ダート,1000,重,3勝クラス,10,0,0,0,2
ダート,1000,重,3勝クラス,11,0,0,0,2
ダート,1000,重,3勝クラス,12,0,0,0,1
ダート,1000,重,all,1,10,5,5,18
ダート,1000,重,all,2,7,8,4,20
ダート,1000,重,all,3,3,5,4,27
ダート,1000,重,all,4,6,4,6,23
ダート,1000,重,all,5,3,4,3,29
ダート,1000,重,all,6,4,2,5,28
ダート,1000,重,all,7,2,3,3,31
ダート,1000,重,all,8,0,4,2,33
ダート,1000,重,all,9,2,1,3,31
ダート,1000,重,all,10,0,0,1,38
ダート,1000,重,all,11,1,0,1,37
ダート,1000,重,all,12,0,2,0,35
ダート,1000,重,all,13,1,0,1,33
ダート,1000,重,all,14,0,1,1,32
ダート,1000,重,未勝利,1,4,4,4,7
ダート,1000,重,未勝利,2,7,1,1,11
ダート,1000,重,未勝利,3,0,5,3,12
ダート,1000,重,未勝利,4,2,4,4,10
ダート,1000,重,未勝利,5,0,1,1,18
ダート,1000,重,未勝利,6,2,1,1,16
ダート,1000,重,未勝利,7,2,1,0,17
ダート,1000,重,未勝利,8,0,1,2,17
ダート,1000,重,未勝利,9,2,1,3,13
ダート,1000,重,未勝利,10,0,0,0,20
ダート,1000,重,未勝利,11,0,0,1,19
ダート,1000,重,未勝利,12,0,0,0,19
ダート,1000,重,未勝利,13,1,0,0,17
ダート,1000,重,未勝利,14,0,1,0,16
ダート,1700,不良,1勝クラス,1,5,1,2,4
ダート,1700,不良,1勝クラス,2,2,1,2,7
ダート,1700,不良,1勝クラス,3,3,3,0,6
ダート,1700,不良,1勝クラス,4,0,1,0,11
ダート,1700,不良,1勝クラス,5,1,1,0,10
ダート,1700,不良,1勝クラス,6,0,2,2,8
ダート,1700,不良,1勝クラス,7,0,0,0,11
ダート,1700,不良,1勝クラス,8,0,2,1,9
ダート,1700,不良,1勝クラス,9,1,0,3,8
ダート,1700,不良,1勝クラス,10,0,0,1,10
ダート,1700,不良,1勝クラス,11,0,0,0,11
ダート,1700,不良,1勝クラス,12,0,0,0,10
ダート,1700,不良,1勝クラス,13,0,0,1,9
ダート,1700,不良,1勝クラス,14,0,1,0,9
ダート,1700,不良,1勝クラス,15,0,0,0,9
ダート,1700,不良,1勝クラス,16,0,0,0,6
ダート,1700,不良,2勝クラス,1,3,0,1,3
ダート,1700,不良,2勝クラス,2,1,2,2,2
ダート,1700,不良,2勝クラス,3,0,2,1,4
ダート,1700,不良,2勝クラス,4,1,0,1,5
ダート,1700,不良,2勝クラス,5,0,1,0,6
ダート,1700,不良,2勝クラス,6,0,0,2,5
ダート,1700,不良,2勝クラス,7,0,1,0,6
ダート,1700,不良,2勝クラス,8,0,0,0,7
ダート,1700,不良,2勝クラス,9,2,0,0,5
ダート,1700,不良,2勝クラス,10,0,1,0,6
ダート,1700,不良,2勝クラス,11,0,0,0,7
ダート,1700,不良,2勝クラス,12,0,0,0,7
ダート,1700,不良,2勝クラス,13,0,0,0,7
ダート,1700,不良,2勝クラス,14,0,0,0,7
ダート,1700,不良,2勝クラス,15,0,0,0,7
ダート,1700,不良,2勝クラス,16,0,0,0,4
ダート,1700,不良,3勝クラス,1,0,0,0,3
ダート,1700,不良,3勝クラス,2,0,2,1,0
ダート,1700,不良,3勝クラス,3,0,1,0,2
ダート,1700,不良,3勝クラス,4,1,0,1,1
ダート,1700,不良,3勝クラス,5,0,0,0,3
ダート,1700,不良,3勝クラス,6,0,0,0,3
ダート,1700,不良,3勝クラス,7,1,0,0,2
ダート,1700,不良,3勝クラス,8,0,0,0,3
ダート,1700,不良,3勝クラス,9,0,0,0,3
ダート,1700,不良,3勝クラス,10,0,0,0,3
ダート,1700,不良,3勝クラス,11,0,0,0,3
ダート,1700,不良,3勝クラス,12,0,0,0,3
ダート,1700,不良,3勝クラス,13,0,0,1,2
ダート,1700,不良,3勝クラス,14,0,0,0,3
ダート,1700,不良,3勝クラス,15,1,0,0,2
ダート,1700,不良,3勝クラス,16,0,0,0,3
ダート,1700,不良,all,1,14,5,7,21
ダート,1700,不良,all,2,10,8,6,23
ダート,1700,不良,all,3,5,10,4,27
ダート,1700,不良,all,4,3,7,5,32
ダート,1700,不良,all,5,1,3,2,40
ダート,1700,不良,all,6,1,6,6,33
ダート,1700,不良,all,7,4,3,5,33
ダート,1700,不良,all,8,0,2,2,43
ダート,1700,不良,all,9,4,0,3,40
ダート,1700,不良,all,10,2,1,3,40
ダート,1700,不良,all,11,1,0,1,44
ダート,1700,不良,all,12,0,0,0,44
ダート,1700,不良,all,13,0,1,3,38
ダート,1700,不良,all,14,1,1,0,40
ダート,1700,不良,all,15,1,0,0,40
ダート,1700,不良,all,16,0,0,0,31
ダート,1700,不良,オープン,1,0,0,0,1
ダート,1700,不良,オープン,2,0,1,0,0
ダート,1700,不良,オープン,3,0,0,0,1
ダート,1700,不良,オープン,4,0,0,0,1
ダート,1700,不良,オープン,5,0,0,0,1
ダート,1700,不良,オープン,6,0,0,0,1
ダート,1700,不良,オープン,7,0,0,1,0
ダート,1700,不良,オープン,8,0,0,0,1
ダート,1700,不良,オープン,9,0,0,0,1
ダート,1700,不良,オープン,10,1,0,0,0
ダート,1700,不良,オープン,11,0,0,0,1
ダート,1700,不良,オープン,12,0,0,0,1
ダート,1700,不良,オープン,13,0,0,0,1
ダート,1700,不良,オープン,14,0,0,0,1
ダート,1700,不良,オープン,15,0,0,0,1
ダート,1700,不良,未勝利,1,6,3,4,10
ダート,1700,不良,未勝利,2,6,2,1,14
ダート,1700,不良,未勝利,3,2,4,3,13
ダート,1700,不良,未勝利,4,1,6,3,13
ダート,1700,不良,未勝利,5,0,1,2,19
ダート,1700,不良,未勝利,6,1,4,2,15
ダート,1700,不良,未勝利,7,3,2,3,14
ダート,1700,不良,未勝利,8,0,0,1,22
ダート,1700,不良,未勝利,9,1,0,0,22
ダート,1700,不良,未勝利,10,1,0,2,20
ダート,1700,不良,未勝利,11,1,0,1,21
ダート,1700,不良,未勝利,12,0,0,0,22
ダート,1700,不良,未勝利,13,0,1,1,18
ダート,1700,不良,未勝利,14,1,0,0,19
ダート,1700,不良,未勝利,15,0,0,0,20
ダート,1700,不良,未勝利,16,0,0,0,17
ダート,1700,全,1勝クラス,1,52,18,18,73
ダート,1700,全,1勝クラス,2,28,23,19,92
ダート,1700,全,1勝クラス,3,28,34,15,84
ダート,1700,全,1勝クラス,4,4,15,19,124
ダート,1700,全,1勝クラス,5,15,17,13,116
ダート,1700,全,1勝クラス,6,10,21,17,113
ダート,1700,全,1勝クラス,7,6,7,16,130
ダート,1700,全,1勝クラス,8,4,12,9,136
ダート,1700,全,1勝クラス,9,3,4,7,143
ダート,1700,全,1勝クラス,10,6,4,9,136
ダート,1700,全,1勝クラス,11,0,2,6,138
ダート,1700,全,1勝クラス,12,2,2,3,129
ダート,1700,全,1勝クラス,13,3,1,6,112
ダート,1700,全,1勝クラス,14,1,1,3,103
ダート,1700,全,1勝クラス,15,0,1,0,87
ダート,1700,全,1勝クラス,16,0,0,2,59
ダート,1700,全,2勝クラス,1,26,14,6,26
ダート,1700,全,2勝クラス,2,9,11,7,44
ダート,1700,全,2勝クラス,3,10,7,10,45
ダート,1700,全,2勝クラス,4,4,5,10,52
ダート,1700,全,2勝クラス,5,8,7,3,53
ダート,1700,全,2勝クラス,6,2,5,15,50
ダート,1700,全,2勝クラス,7,4,6,4,58
ダート,1700,全,2勝クラス,8,1,7,5,58
ダート,1700,全,2勝クラス,9,3,3,2,63
ダート,1700,全,2勝クラス,10,2,2,3,64
ダート,1700,全,2勝クラス,11,1,3,2,62
ダート,1700,全,2勝クラス,12,0,0,1,67
ダート,1700,全,2勝クラス,13,1,2,1,61
ダート,1700,全,2勝クラス,14,0,0,2,57
ダート,1700,全,2勝クラス,15,0,0,0,53
ダート,1700,全,2勝クラス,16,1,1,0,42
ダート,1700,全,3勝クラス,1,5,1,4,17
ダート,1700,全,3勝クラス,2,6,5,5,10
ダート,1700,全,3勝クラス,3,3,2,5,17
ダート,1700,全,3勝クラス,4,3,3,3,18
ダート,1700,全,3勝クラス,5,1,4,2,20
ダート,1700,全,3勝クラス,6,2,5,1,19
ダート,1700,全,3勝クラス,7,3,1,2,21
ダート,1700,全,3勝クラス,8,1,1,0,25
ダート,1700,全,3勝クラス,9,1,3,1,22
ダート,1700,全,3勝クラス,10,0,0,1,25
ダート,1700,全,3勝クラス,11,0,1,1,24
ダート,1700,全,3勝クラス,12,0,0,0,25
ダート,1700,全,3勝クラス,13,1,1,1,22
ダート,1700,全,3勝クラス,14,0,0,0,22
ダート,1700,全,3勝クラス,15,1,0,0,18
ダート,1700,全,3勝クラス,16,0,0,1,14
ダート,1700,全,all,1,154,83,49,204
ダート,1700,全,all,2,90,78,58,263
ダート,1700,全,all,3,74,69,59,285
ダート,1700,全,all,4,31,55,65,339
ダート,1700,全,all,5,32,50,46,358
ダート,1700,全,all,6,31,46,50,361
ダート,1700,全,all,7,21,27,44,394
ダート,1700,全,all,8,14,24,26,424
ダート,1700,全,all,9,12,18,14,436
ダート,1700,全,all,10,12,9,26,430
ダート,1700,全,all,11,5,12,18,425
ダート,1700,全,all,12,2,6,10,416
ダート,1700,全,all,13,7,8,9,384
ダート,1700,全,all,14,3,3,8,364
ダート,1700,全,all,15,2,3,3,325
ダート,1700,全,all,16,1,2,4,252
ダート,1700,全,オープン,1,2,3,0,10
ダート,1700,全,オープン,2,1,3,3,8
ダート,1700,全,オープン,3,2,2,1,10
ダート,1700,全,オープン,4,2,0,0,13
ダート,1700,全,オープン,5,3,1,1,10
ダート,1700,全,オープン,6,0,0,1,14
ダート,1700,全,オープン,7,0,1,3,11
ダート,1700,全,オープン,8,1,0,1,13
ダート,1700,全,オープン,9,1,1,0,13
ダート,1700,全,オープン,10,2,0,1,12
ダート,1700,全,オープン,11,0,1,0,14
ダート,1700,全,オープン,12,0,0,3,11
ダート,1700,全,オープン,13,0,1,0,12
ダート,1700,全,オープン,14,0,2,0,12
ダート,1700,全,オープン,15,1,0,0,12
ダート,1700,全,オープン,16,0,0,1,7
ダート,1700,全,新馬,1,1,1,1,2
ダート,1700,全,新馬,2,0,1,0,4
ダート,1700,全,新馬,3,0,2,1,2
ダート,1700,全,新馬,4,2,0,2,1
ダート,1700,全,新馬,5,0,1,0,4
ダート,1700,全,新馬,6,0,0,0,5
ダート,1700,全,新馬,7,0,0,1,4
ダート,1700,全,新馬,8,0,0,0,5
ダート,1700,全,新馬,9,1,0,0,4
ダート,1700,全,新馬,10,1,0,0,4
ダート,1700,全,新馬,11,0,0,0,5
ダート,1700,全,新馬,12,0,0,0,5
ダート,1700,全,新馬,13,0,0,0,5
ダート,1700,全,新馬,14,0,0,0,5
ダート,1700,全,新馬,15,0,0,0,5
ダート,1700,全,新馬,16,0,0,0,3
ダート,1700,全,未勝利,1,65,41,19,71
ダート,1700,全,未勝利,2,39,33,23,101
ダート,1700,全,未勝利,3,29,21,24,119
ダート,1700,全,未勝利,4,16,28,31,121
ダート,1700,全,未勝利,5,5,19,24,145
ダート,1700,全,未勝利,6,16,14,16,148
