race_type,course_len,ground_state,class,馬番,1着,2着,3着,着外
ダート,1000,全,1勝クラス,9,4,10,5,59
ダート,1000,全,1勝クラス,10,5,8,4,59
ダート,1000,全,1勝クラス,11,6,5,6,59
ダート,1000,全,1勝クラス,12,6,3,8,59
ダート,1000,全,1勝クラス,13,2,3,9,57
ダート,1000,全,1勝クラス,14,5,5,2,51
ダート,1000,全,2勝クラス,1,1,1,5,16
ダート,1000,全,2勝クラス,2,2,2,1,18
ダート,1000,全,2勝クラス,3,2,1,4,16
ダート,1000,全,2勝クラス,4,0,2,1,20
ダート,1000,全,2勝クラス,5,4,2,0,17
ダート,1000,全,2勝クラス,6,2,1,2,17
ダート,1000,全,2勝クラス,7,2,0,2,19
ダート,1000,全,2勝クラス,8,0,8,0,15
ダート,1000,全,2勝クラス,9,2,1,1,18
ダート,1000,全,2勝クラス,10,0,0,3,17
ダート,1000,全,2勝クラス,11,0,1,0,20
ダート,1000,全,2勝クラス,12,2,1,1,17
ダート,1000,全,2勝クラス,13,1,1,3,16
ダート,1000,全,2勝クラス,14,5,2,0,14
ダート,1000,全,3勝クラス,1,0,1,2,6
ダート,1000,全,3勝クラス,2,3,0,0,5
ダート,1000,全,3勝クラス,3,2,0,1,6
ダート,1000,全,3勝クラス,4,0,2,1,6
ダート,1000,全,3勝クラス,5,1,0,0,8
ダート,1000,全,3勝クラス,6,0,1,0,8
ダート,1000,全,3勝クラス,7,1,1,0,7
ダート,1000,全,3勝クラス,8,1,0,1,7
ダート,1000,全,3勝クラス,9,0,2,2,5
ダート,1000,全,3勝クラス,10,0,0,0,8
ダート,1000,全,3勝クラス,11,0,0,1,7
ダート,1000,全,3勝クラス,12,0,0,1,6
ダート,1000,全,3勝クラス,13,0,2,0,2
ダート,1000,全,3勝クラス,14,1,0,0,1
ダート,1000,全,all,1,13,16,25,166
ダート,1000,全,all,2,21,18,17,165
ダート,1000,全,all,3,21,15,22,162
ダート,1000,全,all,4,15,20,13,174
ダート,1000,全,all,5,22,21,11,167
ダート,1000,全,all,6,16,14,18,172
ダート,1000,全,all,7,23,11,12,175
ダート,1000,全,all,8,16,20,17,167
ダート,1000,全,all,9,11,18,17,170
ダート,1000,全,all,10,15,18,14,162
ダート,1000,全,all,11,15,14,17,161
ダート,1000,全,all,12,13,14,12,163
ダート,1000,全,all,13,7,9,19,153
ダート,1000,全,all,14,14,14,11,129
ダート,1000,全,新馬,1,1,0,1,2
ダート,1000,全,新馬,2,0,1,0,3
ダート,1000,全,新馬,3,0,1,1,2
ダート,1000,全,新馬,4,1,0,1,2
ダート,1000,全,新馬,5,0,0,1,3
ダート,1000,全,新馬,6,1,0,0,2
ダート,1000,全,新馬,7,1,1,0,1
ダート,1000,全,新馬,8,0,1,0,2
ダート,1000,全,新馬,9,0,0,0,2
ダート,1000,全,新馬,10,0,0,0,1
ダート,1000,全,新馬,11,0,0,0,1
ダート,1000,全,未勝利,1,7,8,9,76
ダート,1000,全,未勝利,2,8,9,8,75
ダート,1000,全,未勝利,3,7,6,8,77
ダート,1000,全,未勝利,4,9,8,3,80
ダート,1000,全,未勝利,5,10,13,5,72
ダート,1000,全,未勝利,6,5,4,10,81
ダート,1000,全,未勝利,7,13,5,7,75
ダート,1000,全,未勝利,8,8,8,11,72
ダート,1000,全,未勝利,9,4,5,8,81
ダート,1000,全,未勝利,10,9,10,6,72
ダート,1000,全,未勝利,11,9,8,10,67
ダート,1000,全,未勝利,12,5,9,2,75
ダート,1000,全,未勝利,13,4,2,6,73
ダート,1000,全,未勝利,14,2,5,9,59
ダート,1000,稍重,1勝クラス,1,1,2,3,12
ダート,1000,稍重,1勝クラス,2,2,0,2,15
ダート,1000,稍重,1勝クラス,3,0,2,2,15
ダート,1000,稍重,1勝クラス,4,3,0,0,16
ダート,1000,稍重,1勝クラス,5,1,1,0,17
ダート,1000,稍重,1勝クラス,6,1,0,2,16
ダート,1000,稍重,1勝クラス,7,4,1,0,14
ダート,1000,稍重,1勝クラス,8,2,1,0,16
ダート,1000,稍重,1勝クラス,9,1,4,0,13
ダート,1000,稍重,1勝クラス,10,1,3,1,14
ダート,1000,稍重,1勝クラス,11,0,3,4,11
ダート,1000,稍重,1勝クラス,12,2,2,1,12
ダート,1000,稍重,1勝クラス,13,0,0,3,12
ダート,1000,稍重,1勝クラス,14,1,0,1,11
ダート,1000,稍重,2勝クラス,1,0,1,1,1
ダート,1000,稍重,2勝クラス,2,1,0,0,2
ダート,1000,稍重,2勝クラス,3,1,0,0,2
ダート,1000,稍重,2勝クラス,4,0,0,1,2
ダート,1000,稍重,2勝クラス,5,1,0,0,2
ダート,1000,稍重,2勝クラス,6,0,0,0,3
ダート,1000,稍重,2勝クラス,7,0,0,0,3
ダート,1000,稍重,2勝クラス,8,0,1,0,2
ダート,1000,稍重,2勝クラス,9,0,0,0,3
ダート,1000,稍重,2勝クラス,10,0,0,0,3
ダート,1000,稍重,2勝クラス,11,0,1,0,2
ダート,1000,稍重,2勝クラス,12,0,0,0,3
ダート,1000,稍重,2勝クラス,13,0,0,1,2
ダート,1000,稍重,2勝クラス,14,0,0,0,3
ダート,1000,稍重,3勝クラス,1,0,0,0,1
ダート,1000,稍重,3勝クラス,2,0,0,0,1
ダート,1000,稍重,3勝クラス,3,0,0,0,1
ダート,1000,稍重,3勝クラス,4,0,1,0,0
ダート,1000,稍重,3勝クラス,5,0,0,0,1
ダート,1000,稍重,3勝クラス,6,0,0,0,1
ダート,1000,稍重,3勝クラス,7,1,0,0,0
ダート,1000,稍重,3勝クラス,8,0,0,1,0
ダート,1000,稍重,3勝クラス,9,0,0,0,1
ダート,1000,稍重,3勝クラス,10,0,0,0,1
ダート,1000,稍重,3勝クラス,11,0,0,0,1
ダート,1000,稍重,3勝クラス,12,0,0,0,1
ダート,1000,稍重,3勝クラス,13,0,0,0,1
ダート,1000,稍重,all,1,6,6,9,33
ダート,1000,稍重,all,2,5,2,4,44
ダート,1000,稍重,all,3,4,3,7,40
ダート,1000,稍重,all,4,5,4,1,45
ダート,1000,稍重,all,5,5,7,3,40
ダート,1000,稍重,all,6,2,1,4,48
ダート,1000,稍重,all,7,9,3,1,42
ダート,1000,稍重,all,8,6,2,4,42
ダート,1000,稍重,all,9,1,6,4,40
ダート,1000,稍重,all,10,4,6,2,40
ダート,1000,稍重,all,11,4,8,6,33
ダート,1000,稍重,all,12,3,4,1,41
ダート,1000,稍重,all,13,0,2,6,37
ダート,1000,稍重,all,14,1,1,3,34
ダート,1000,稍重,新馬,1,1,0,0,0
ダート,1000,稍重,新馬,2,0,0,0,1
ダート,1000,稍重,新馬,3,0,0,1,0
ダート,1000,稍重,新馬,4,0,0,0,1
ダート,1000,稍重,新馬,5,0,0,0,1
ダート,1000,稍重,新馬,6,0,0,0,1
ダート,1000,稍重,新馬,7,0,1,0,0
ダート,1000,稍重,新馬,8,0,0,0,1
ダート,1000,稍重,未勝利,1,2,3,5,16
ダート,1000,稍重,未勝利,2,2,1,2,21
ダート,1000,稍重,未勝利,3,3,1,3,18
ダート,1000,稍重,未勝利,4,2,3,0,21
ダート,1000,稍重,未勝利,5,2,5,2,17
ダート,1000,稍重,未勝利,6,1,1,2,22
ダート,1000,稍重,未勝利,7,4,1,1,20
ダート,1000,稍重,未勝利,8,3,0,2,20
ダート,1000,稍重,未勝利,9,0,2,4,18
ダート,1000,稍重,未勝利,10,2,3,0,19
ダート,1000,稍重,未勝利,11,4,4,2,14
ダート,1000,稍重,未勝利,12,1,1,0,21
ダート,1000,稍重,未勝利,13,0,1,1,19
ダート,1000,稍重,未勝利,14,0,0,2,16
ダート,1000,良,1勝クラス,1,1,3,3,28
ダート,1000,良,1勝クラス,2,3,4,3,26
ダート,1000,良,1勝クラス,3,6,1,4,25
ダート,1000,良,1勝クラス,4,2,5,3,26
ダート,1000,良,1勝クラス,5,2,3,2,29
ダート,1000,良,1勝クラス,6,5,6,2,23
ダート,1000,良,1勝クラス,7,1,3,1,31
ダート,1000,良,1勝クラス,8,2,1,2,31
ダート,1000,良,1勝クラス,9,1,4,4,27
ダート,1000,良,1勝クラス,10,2,2,2,27
ダート,1000,良,1勝クラス,11,4,0,1,29
ダート,1000,良,1勝クラス,12,2,1,5,27
ダート,1000,良,1勝クラス,13,1,2,5,25
ダート,1000,良,1勝クラス,14,4,1,0,22
ダート,1000,良,2勝クラス,1,1,0,3,11
ダート,1000,良,2勝クラス,2,1,1,1,12
ダート,1000,良,2勝クラス,3,1,1,2,11
ダート,1000,良,2勝クラス,4,0,2,0,13
ダート,1000,良,2勝クラス,5,2,1,0,12
ダート,1000,良,2勝クラス,6,1,1,1,12
ダート,1000,良,2勝クラス,7,2,0,2,11
ダート,1000,良,2勝クラス,8,0,6,0,9
ダート,1000,良,2勝クラス,9,2,0,1,11
ダート,1000,良,2勝クラス,10,0,0,3,10
ダート,1000,良,2勝クラス,11,0,0,0,14
ダート,1000,良,2勝クラス,12,1,0,0,13
ダート,1000,良,2勝クラス,13,1,1,2,10
ダート,1000,良,2勝クラス,14,3,2,0,9
ダート,1000,良,3勝クラス,1,0,0,2,4
ダート,1000,良,3勝クラス,2,2,0,0,3
ダート,1000,良,3勝クラス,3,1,0,0,5
ダート,1000,良,3勝クラス,4,0,1,1,4
ダート,1000,良,3勝クラス,5,1,0,0,5
ダート,1000,良,3勝クラス,6,0,1,0,5
ダート,1000,良,3勝クラス,7,0,1,0,5
ダート,1000,良,3勝クラス,8,1,0,0,5
ダート,1000,良,3勝クラス,9,0,1,1,4
ダート,1000,良,3勝クラス,10,0,0,0,6
ダート,1000,良,3勝クラス,11,0,0,1,4
ダート,1000,良,3勝クラス,12,0,0,1,4
ダート,1000,良,3勝クラス,13,0,2,0,0
ダート,1000,良,3勝クラス,14,1,0,0,1
ダート,1000,良,all,1,2,6,12,86
ダート,1000,良,all,2,10,9,10,77
ダート,1000,良,all,3,9,6,9,82
ダート,1000,良,all,4,10,11,6,80
ダート,1000,良,all,5,11,6,5,85
ダート,1000,良,all,6,11,10,7,78
ダート,1000,良,all,7,11,6,8,81
ダート,1000,良,all,8,6,16,9,75
ダート,1000,良,all,9,7,6,8,84
ダート,1000,良,all,10,4,7,8,80
ダート,1000,良,all,11,6,2,7,83
ダート,1000,良,all,12,5,8,8,76
ダート,1000,良,all,13,6,6,10,67
ダート,1000,良,all,14,9,8,3,57
ダート,1000,良,新馬,1,0,0,1,2
ダート,1000,良,新馬,2,0,1,0,2
ダート,1000,良,新馬,3,0,1,0,2
ダート,1000,良,新馬,4,1,0,1,1
ダート,1000,良,新馬,5,0,0,1,2
ダート,1000,良,新馬,6,1,0,0,1
ダート,1000,良,新馬,7,1,0,0,1
ダート,1000,良,新馬,8,0,1,0,1
ダート,1000,良,新馬,9,0,0,0,2
ダート,1000,良,新馬,10,0,0,0,1
ダート,1000,良,新馬,11,0,0,0,1
ダート,1000,良,未勝利,1,0,3,3,40
ダート,1000,良,未勝利,2,4,3,6,33
ダート,1000,良,未勝利,3,1,3,3,38
ダート,1000,良,未勝利,4,7,3,1,35
ダート,1000,良,未勝利,5,6,2,2,36
ダート,1000,良,未勝利,6,4,2,4,36
ダート,1000,良,未勝利,7,7,2,5,32
ダート,1000,良,未勝利,8,3,8,6,29
ダート,1000,良,未勝利,9,3,1,2,40
ダート,1000,良,未勝利,10,2,5,3,35
ダート,1000,良,未勝利,11,2,2,5,34
ダート,1000,良,未勝利,12,2,7,2,31
ダート,1000,良,未勝利,13,4,1,3,31
ダート,1000,良,未勝利,14,1,4,3,25
ダート,1000,重,1勝クラス,1,0,1,1,12
ダート,1000,重,1勝クラス,2,2,1,1,10
ダート,1000,重,1勝クラス,3,3,2,1,8
ダート,1000,重,1勝クラス,4,0,3,2,9
ダート,1000,重,1勝クラス,5,1,1,1,10
ダート,1000,重,1勝クラス,6,1,1,2,10
ダート,1000,重,1勝クラス,7,1,0,0,13
ダート,1000,重,1勝クラス,8,2,0,0,12
ダート,1000,重,1勝クラス,9,1,1,1,11
ダート,1000,重,1勝クラス,10,0,1,1,12
ダート,1000,重,1勝クラス,11,2,1,1,10
ダート,1000,重,1勝クラス,12,1,0,1,12
ダート,1000,重,1勝クラス,13,0,1,1,12
ダート,1000,重,1勝クラス,14,0,1,1,12
ダート,1000,重,2勝クラス,1,0,0,0,3
ダート,1000,重,2勝クラス,2,0,0,0,3
ダート,1000,重,2勝クラス,3,0,0,1,2
ダート,1000,重,2勝クラス,4,0,0,0,3
ダート,1000,重,2勝クラス,5,0,1,0,2
ダート,1000,重,2勝クラス,6,1,0,1,1
ダート,1000,重,2勝クラス,7,0,0,0,3
ダート,1000,重,2勝クラス,8,0,1,0,2
ダート,1000,重,2勝クラス,9,0,0,0,3
ダート,1000,重,2勝クラス,10,0,0,0,3
ダート,1000,重,2勝クラス,11,0,0,0,3
ダート,1000,重,2勝クラス,12,0,1,1,1
ダート,1000,重,2勝クラス,13,0,0,0,3
ダート,1000,重,2勝クラス,14,2,0,0,1
ダート,1000,重,3勝クラス,1,0,1,0,1
ダート,1000,重,3勝クラス,2,1,0,0,1
ダート,1000,重,3勝クラス,3,1,0,1,0
ダート,1000,重,3勝クラス,4,0,0,0,2
ダート,1000,重,3勝クラス,5,0,0,0,2
ダート,1000,重,3勝クラス,6,0,0,0,2
ダート,1000,重,3勝クラス,7,0,0,0,2
ダート,1000,重,3勝クラス,8,0,0,0,2
ダート,1000,重,3勝クラス,9,0,1,1,0
ダート,1000,重,3勝クラス,10,0,0,0,1
ダート,1000,重,3勝クラス,11,0,0,0,2
ダート,1000,重,3勝クラス,12,0,0,0,1
ダート,1000,重,3勝クラス,13,0,0,0,1
ダート,1000,重,all,1,2,4,1,32
ダート,1000,重,all,2,4,5,1,29
ダート,1000,重,all,3,7,3,5,24
ダート,1000,重,all,4,0,5,3,31
ダート,1000,重,all,5,3,7,1,27
ダート,1000,重,all,6,2,1,7,29
ダート,1000,重,all,7,3,1,1,34
ダート,1000,重,all,8,3,1,0,35
ダート,1000,重,all,9,1,3,4,31
ダート,1000,重,all,10,3,3,4,28
ダート,1000,重,all,11,5,2,4,27
ダート,1000,重,all,12,3,1,2,31
ダート,1000,重,all,13,0,1,2,32
ダート,1000,重,all,14,3,2,4,25
ダート,1000,重,未勝利,1,2,2,0,16
ダート,1000,重,未勝利,2,1,4,0,15
ダート,1000,重,未勝利,3,3,1,2,14
ダート,1000,重,未勝利,4,0,2,1,17
ダート,1000,重,未勝利,5,2,5,0,13
ダート,1000,重,未勝利,6,0,0,4,16
ダート,1000,重,未勝利,7,2,1,1,16
ダート,1000,重,未勝利,8,1,0,0,19
ダート,1000,重,未勝利,9,0,1,2,17
ダート,1000,重,未勝利,10,3,2,3,12
ダート,1000,重,未勝利,11,3,1,3,12
ダート,1000,重,未勝利,12,2,0,0,17
ダート,1000,重,未勝利,13,0,0,1,16
ダート,1000,重,未勝利,14,1,1,3,12
ダート,1700,不良,1勝クラス,1,2,1,1,8
ダート,1700,不良,1勝クラス,2,1,0,2,9
ダート,1700,不良,1勝クラス,3,0,0,1,11
ダート,1700,不良,1勝クラス,4,2,2,0,8
ダート,1700,不良,1勝クラス,5,0,1,2,9
ダート,1700,不良,1勝クラス,6,1,0,1,10
ダート,1700,不良,1勝クラス,7,0,1,1,10
ダート,1700,不良,1勝クラス,8,0,2,0,9
ダート,1700,不良,1勝クラス,9,0,0,1,11
ダート,1700,不良,1勝クラス,10,1,1,1,8
ダート,1700,不良,1勝クラス,11,2,0,0,9
ダート,1700,不良,1勝クラス,12,1,0,0,9
ダート,1700,不良,1勝クラス,13,1,1,1,7
ダート,1700,不良,1勝クラス,14,1,2,0,7
ダート,1700,不良,1勝クラス,15,0,1,1,7
ダート,1700,不良,1勝クラス,16,0,0,0,6
ダート,1700,不良,2勝クラス,1,1,1,0,5
ダート,1700,不良,2勝クラス,2,0,0,0,7
ダート,1700,不良,2勝クラス,3,0,0,0,7
ダート,1700,不良,2勝クラス,4,1,1,2,3
ダート,1700,不良,2勝クラス,5,0,0,0,7
ダート,1700,不良,2勝クラス,6,1,0,0,6
ダート,1700,不良,2勝クラス,7,0,1,1,5
ダート,1700,不良,2勝クラス,8,0,0,0,7
ダート,1700,不良,2勝クラス,9,2,0,0,5
ダート,1700,不良,2勝クラス,10,0,0,1,6
ダート,1700,不良,2勝クラス,11,0,0,0,7
ダート,1700,不良,2勝クラス,12,0,2,1,4
ダート,1700,不良,2勝クラス,13,0,0,0,7
ダート,1700,不良,2勝クラス,14,0,0,2,5
ダート,1700,不良,2勝クラス,15,0,2,0,5
ダート,1700,不良,2勝クラス,16,2,0,0,2
ダート,1700,不良,3勝クラス,1,0,1,0,2
ダート,1700,不良,3勝クラス,2,0,1,0,2
ダート,1700,不良,3勝クラス,3,0,0,1,2
ダート,1700,不良,3勝クラス,4,1,1,0,1
ダート,1700,不良,3勝クラス,5,0,0,0,3
ダート,1700,不良,3勝クラス,6,0,0,0,3
ダート,1700,不良,3勝クラス,7,0,0,1,2
ダート,1700,不良,3勝クラス,8,0,0,0,3
ダート,1700,不良,3勝クラス,9,0,0,1,2
ダート,1700,不良,3勝クラス,10,1,0,0,2
ダート,1700,不良,3勝クラス,11,0,0,0,3
ダート,1700,不良,3勝クラス,12,0,0,0,3
ダート,1700,不良,3勝クラス,13,0,0,0,3
ダート,1700,不良,3勝クラス,14,1,0,0,2
ダート,1700,不良,3勝クラス,15,0,0,0,3
ダート,1700,不良,3勝クラス,16,0,0,0,3
ダート,1700,不良,all,1,5,5,3,33
ダート,1700,不良,all,2,3,3,4,37
ダート,1700,不良,all,3,3,1,3,39
ダート,1700,不良,all,4,4,6,5,32
ダート,1700,不良,all,5,0,4,5,38
ダート,1700,不良,all,6,2,0,3,42
ダート,1700,不良,all,7,1,5,4,37
ダート,1700,不良,all,8,1,6,4,35
ダート,1700,不良,all,9,3,0,4,40
ダート,1700,不良,all,10,3,2,2,39
ダート,1700,不良,all,11,3,1,0,41
ダート,1700,不良,all,12,3,3,2,35
ダート,1700,不良,all,13,3,3,2,34
ダート,1700,不良,all,14,4,3,3,32
ダート,1700,不良,all,15,4,3,2,32
ダート,1700,不良,all,16,5,2,1,23
ダート,1700,不良,オープン,1,0,0,0,1
ダート,1700,不良,オープン,2,0,1,0,0
ダート,1700,不良,オープン,3,0,0,0,1
ダート,1700,不良,オープン,4,0,0,0,1
ダート,1700,不良,オープン,5,0,0,0,1
ダート,1700,不良,オープン,6,0,0,0,1
ダート,1700,不良,オープン,7,0,0,0,1
ダート,1700,不良,オープン,8,0,0,1,0
ダート,1700,不良,オープン,9,0,0,0,1
ダート,1700,不良,オープン,10,0,0,0,1
ダート,1700,不良,オープン,11,0,0,0,1
ダート,1700,不良,オープン,12,0,0,0,1
ダート,1700,不良,オープン,13,0,0,0,1
ダート,1700,不良,オープン,14,0,0,0,1
ダート,1700,不良,オープン,15,1,0,0,0
ダート,1700,不良,未勝利,1,2,2,2,16
ダート,1700,不良,未勝利,2,2,1,2,18
ダート,1700,不良,未勝利,3,3,1,1,17
ダート,1700,不良,未勝利,4,0,2,3,18
ダート,1700,不良,未勝利,5,0,3,3,17
ダート,1700,不良,未勝利,6,0,0,2,21
ダート,1700,不良,未勝利,7,1,3,1,18
ダート,1700,不良,未勝利,8,1,4,3,15
ダート,1700,不良,未勝利,9,1,0,2,20
ダート,1700,不良,未勝利,10,1,1,0,21
ダート,1700,不良,未勝利,11,1,1,0,20
ダート,1700,不良,未勝利,12,2,1,1,17
ダート,1700,不良,未勝利,13,1,2,1,16
ダート,1700,不良,未勝利,14,2,0,1,17
ダート,1700,不良,未勝利,15,3,0,1,16
ダート,1700,不良,未勝利,16,3,2,0,12
ダート,1700,全,1勝クラス,1,15,11,18,118
ダート,1700,全,1勝クラス,2,9,18,12,123
ダート,1700,全,1勝クラス,3,14,7,13,127
ダート,1700,全,1勝クラス,4,16,14,14,116
ダート,1700,全,1勝クラス,5,7,12,16,125
ダート,1700,全,1勝クラス,6,8,16,13,124
ダート,1700,全,1勝クラス,7,13,16,11,121
ダート,1700,全,1勝クラス,8,13,12,8,127
ダート,1700,全,1勝クラス,9,9,10,9,130
ダート,1700,全,1勝クラス,10,5,12,6,131
ダート,1700,全,1勝クラス,11,11,8,13,114
ダート,1700,全,1勝クラス,12,13,7,11,105
ダート,1700,全,1勝クラス,13,11,8,10,91
ダート,1700,全,1勝クラス,14,8,7,1,91
ダート,1700,全,1勝クラス,15,4,3,4,78
ダート,1700,全,1勝クラス,16,6,1,3,54
ダート,1700,全,2勝クラス,1,3,6,5,57
ダート,1700,全,2勝クラス,2,5,6,3,58
ダート,1700,全,2勝クラス,3,5,4,4,59
ダート,1700,全,2勝クラス,4,4,7,6,54
ダート,1700,全,2勝クラス,5,4,2,4,61
ダート,1700,全,2勝クラス,6,4,6,5,56
ダート,1700,全,2勝クラス,7,2,5,5,60
ダート,1700,全,2勝クラス,8,7,2,6,56
ダート,1700,全,2勝クラス,9,6,5,5,55
ダート,1700,全,2勝クラス,10,7,4,7,53
ダート,1700,全,2勝クラス,11,5,3,6,55
ダート,1700,全,2勝クラス,12,7,5,5,51
ダート,1700,全,2勝クラス,13,1,7,0,55
ダート,1700,全,2勝クラス,14,2,4,5,48
ダート,1700,全,2勝クラス,15,5,4,4,41
ダート,1700,全,2勝クラス,16,5,3,1,36
ダート,1700,全,3勝クラス,1,1,2,1,23
ダート,1700,全,3勝クラス,2,0,2,3,22
ダート,1700,全,3勝クラス,3,3,1,3,20
ダート,1700,全,3勝クラス,4,2,3,0,22
ダート,1700,全,3勝クラス,5,2,2,3,20
ダート,1700,全,3勝クラス,6,3,3,0,20
ダート,1700,全,3勝クラス,7,3,1,4,19
ダート,1700,全,3勝クラス,8,0,1,2,23
ダート,1700,全,3勝クラス,9,2,3,4,18
ダート,1700,全,3勝クラス,10,3,1,3,19
ダート,1700,全,3勝クラス,11,1,4,0,21
ダート,1700,全,3勝クラス,12,2,3,1,18
ダート,1700,全,3勝クラス,13,2,1,0,22
ダート,1700,全,3勝クラス,14,1,0,2,19
ダート,1700,全,3勝クラス,15,2,0,0,17
ダート,1700,全,3勝クラス,16,0,0,1,16
ダート,1700,全,all,1,33,39,39,376
ダート,1700,全,all,2,31,46,36,378
ダート,1700,全,all,3,38,25,39,387
ダート,1700,全,all,4,39,43,32,370
ダート,1700,全,all,5,31,28,39,387
ダート,1700,全,all,6,27,36,34,389
ダート,1700,全,all,7,28,36,30,393
ダート,1700,全,all,8,43,33,38,370
ダート,1700,全,all,9,33,37,33,379
ダート,1700,全,all,10,31,31,33,379
ダート,1700,全,all,11,34,28,34,357
ダート,1700,全,all,12,38,31,32,334
ダート,1700,全,all,13,21,28,25,333
ダート,1700,全,all,14,20,22,18,316
ダート,1700,全,all,15,21,16,18,279
ダート,1700,全,all,16,23,14,9,233
ダート,1700,全,オープン,1,0,2,1,12
ダート,1700,全,オープン,2,0,3,0,12
ダート,1700,全,オープン,3,1,0,2,12
ダート,1700,全,オープン,4,2,0,0,13
ダート,1700,全,オープン,5,0,1,1,13
ダート,1700,全,オープン,6,2,2,1,10
ダート,1700,全,オープン,7,0,1,1,13
ダート,1700,全,オープン,8,2,1,1,10
ダート,1700,全,オープン,9,1,1,1,12
ダート,1700,全,オープン,10,0,2,2,11
ダート,1700,全,オープン,11,2,0,1,12
ダート,1700,全,オープン,12,3,0,0,11
ダート,1700,全,オープン,13,0,1,2,11
ダート,1700,全,オープン,14,1,0,0,13
ダート,1700,全,オープン,15,1,0,1,11
ダート,1700,全,オープン,16,0,1,1,6
ダート,1700,全,新馬,1,1,0,0,4
ダート,1700,全,新馬,2,0,0,2,3
ダート,1700,全,新馬,3,0,0,0,5
ダート,1700,全,新馬,4,0,1,0,4
ダート,1700,全,新馬,5,0,0,1,4
ダート,1700,全,新馬,6,0,0,0,5
ダート,1700,全,新馬,7,0,0,0,5
ダート,1700,全,新馬,8,1,0,0,4
ダート,1700,全,新馬,9,0,0,0,5
ダート,1700,全,新馬,10,1,1,0,3
ダート,1700,全,新馬,11,1,0,0,2
ダート,1700,全,新馬,12,1,1,0,3
ダート,1700,全,新馬,13,0,0,1,4
ダート,1700,全,新馬,14,0,1,0,4
ダート,1700,全,新馬,15,0,1,0,4
ダート,1700,全,新馬,16,0,0,1,4
ダート,1700,全,未勝利,1,10,18,14,151
ダート,1700,全,未勝利,2,16,15,14,151
ダート,1700,全,未勝利,3,15,12,16,152
ダート,1700,全,未勝利,4,15,15,11,151
