race_type,course_len,ground_state,class,枠番,1着,2着,3着,着外
ダート,1400,不良,2勝クラス,6,0,0,0,2
ダート,1400,不良,2勝クラス,7,0,0,1,1
ダート,1400,不良,2勝クラス,8,0,0,0,2
ダート,1400,不良,3勝クラス,1,0,0,1,3
ダート,1400,不良,3勝クラス,2,0,0,1,3
ダート,1400,不良,3勝クラス,3,0,1,0,2
ダート,1400,不良,3勝クラス,4,1,0,0,3
ダート,1400,不良,3勝クラス,5,0,0,0,4
ダート,1400,不良,3勝クラス,6,0,0,0,4
ダート,1400,不良,3勝クラス,7,1,0,0,3
ダート,1400,不良,3勝クラス,8,0,1,0,3
ダート,1400,不良,all,1,4,0,4,44
ダート,1400,不良,all,2,2,5,4,41
ダート,1400,不良,all,3,2,5,6,39
ダート,1400,不良,all,4,4,3,3,46
ダート,1400,不良,all,5,6,3,4,45
ダート,1400,不良,all,6,2,5,4,48
ダート,1400,不良,all,7,6,3,3,48
ダート,1400,不良,all,8,4,6,3,47
ダート,1400,不良,オープン,1,0,0,0,2
ダート,1400,不良,オープン,2,0,0,0,1
ダート,1400,不良,オープン,3,0,0,1,0
ダート,1400,不良,オープン,4,1,0,0,1
ダート,1400,不良,オープン,5,0,0,0,2
ダート,1400,不良,オープン,6,0,1,0,1
ダート,1400,不良,オープン,7,0,0,0,2
ダート,1400,不良,オープン,8,0,0,0,2
ダート,1400,不良,未勝利,1,3,0,3,28
ダート,1400,不良,未勝利,2,1,4,3,27
ダート,1400,不良,未勝利,3,2,2,3,29
ダート,1400,不良,未勝利,4,1,1,3,32
ダート,1400,不良,未勝利,5,4,3,3,28
ダート,1400,不良,未勝利,6,1,3,3,31
ダート,1400,不良,未勝利,7,3,3,1,31
ダート,1400,不良,未勝利,8,4,3,1,30
ダート,1400,全,1勝クラス,1,15,5,17,178
ダート,1400,全,1勝クラス,2,19,13,18,182
ダート,1400,全,1勝クラス,3,16,13,12,202
ダート,1400,全,1勝クラス,4,13,21,16,203
ダート,1400,全,1勝クラス,5,17,23,23,198
ダート,1400,全,1勝クラス,6,17,17,18,215
ダート,1400,全,1勝クラス,7,19,27,16,211
ダート,1400,全,1勝クラス,8,24,21,20,213
ダート,1400,全,2勝クラス,1,2,4,2,111
ダート,1400,全,2勝クラス,2,1,7,7,118
ダート,1400,全,2勝クラス,3,8,12,13,111
ダート,1400,全,2勝クラス,4,13,8,9,116
ダート,1400,全,2勝クラス,5,11,7,11,122
ダート,1400,全,2勝クラス,6,14,11,11,115
ダート,1400,全,2勝クラス,7,13,14,12,113
ダート,1400,全,2勝クラス,8,15,14,12,112
ダート,1400,全,3勝クラス,1,4,1,3,56
ダート,1400,全,3勝クラス,2,4,4,3,55
ダート,1400,全,3勝クラス,3,4,2,5,56
ダート,1400,全,3勝クラス,4,6,4,8,52
ダート,1400,全,3勝クラス,5,2,6,7,55
ダート,1400,全,3勝クラス,6,3,3,2,64
ダート,1400,全,3勝クラス,7,4,12,5,51
ダート,1400,全,3勝クラス,8,9,4,3,56
ダート,1400,全,all,1,52,37,46,778
ダート,1400,全,all,2,55,61,58,806
ダート,1400,全,all,3,59,66,71,822
ダート,1400,全,all,4,80,61,80,840
ダート,1400,全,all,5,69,85,79,858
ダート,1400,全,all,6,70,79,84,870
ダート,1400,全,all,7,78,93,80,867
ダート,1400,全,all,8,106,85,72,863
ダート,1400,全,オープン,1,2,2,1,63
ダート,1400,全,オープン,2,7,7,5,52
ダート,1400,全,オープン,3,5,6,5,57
ダート,1400,全,オープン,4,7,2,6,61
ダート,1400,全,オープン,5,5,7,1,64
ダート,1400,全,オープン,6,3,8,5,64
ダート,1400,全,オープン,7,6,4,8,62
ダート,1400,全,オープン,8,6,5,10,61
ダート,1400,全,新馬,1,7,4,4,36
ダート,1400,全,新馬,2,2,3,5,43
ダート,1400,全,新馬,3,0,6,5,47
ダート,1400,全,新馬,4,8,1,5,51
ダート,1400,全,新馬,5,8,5,2,54
ダート,1400,全,新馬,6,4,5,4,57
ダート,1400,全,新馬,7,6,4,7,55
ダート,1400,全,新馬,8,3,10,6,55
ダート,1400,全,未勝利,1,21,19,19,310
ダート,1400,全,未勝利,2,22,26,19,329
ダート,1400,全,未勝利,3,23,26,31,323
ダート,1400,全,未勝利,4,31,23,33,335
ダート,1400,全,未勝利,5,26,34,31,340
ダート,1400,全,未勝利,6,26,33,41,333
ダート,1400,全,未勝利,7,27,29,29,352
ダート,1400,全,未勝利,8,45,29,19,342
ダート,1400,稍重,1勝クラス,1,2,0,1,37
ダート,1400,稍重,1勝クラス,2,5,1,5,33
ダート,1400,稍重,1勝クラス,3,1,2,2,42
ダート,1400,稍重,1勝クラス,4,1,3,4,41
ダート,1400,稍重,1勝クラス,5,5,4,5,35
ダート,1400,稍重,1勝クラス,6,5,5,3,38
ダート,1400,稍重,1勝クラス,7,4,8,1,38
ダート,1400,稍重,1勝クラス,8,4,4,6,40
ダート,1400,稍重,2勝クラス,1,1,0,1,26
ダート,1400,稍重,2勝クラス,2,0,0,1,30
ダート,1400,稍重,2勝クラス,3,4,3,2,24
ダート,1400,稍重,2勝クラス,4,1,2,2,27
ダート,1400,稍重,2勝クラス,5,2,2,4,26
ダート,1400,稍重,2勝クラス,6,1,2,0,30
ダート,1400,稍重,2勝クラス,7,4,3,3,24
ダート,1400,稍重,2勝クラス,8,4,5,4,21
ダート,1400,稍重,3勝クラス,1,1,0,0,12
ダート,1400,稍重,3勝クラス,2,0,2,1,10
ダート,1400,稍重,3勝クラス,3,0,0,1,14
ダート,1400,稍重,3勝クラス,4,2,0,4,10
ダート,1400,稍重,3勝クラス,5,1,1,1,13
ダート,1400,稍重,3勝クラス,6,3,1,1,13
ダート,1400,稍重,3勝クラス,7,0,4,0,14
ダート,1400,稍重,3勝クラス,8,2,1,1,14
ダート,1400,稍重,all,1,13,5,5,184
ダート,1400,稍重,all,2,10,14,12,184
ダート,1400,稍重,all,3,12,12,14,193
ダート,1400,稍重,all,4,16,10,17,193
ダート,1400,稍重,all,5,13,18,19,192
ダート,1400,稍重,all,6,19,19,19,189
ダート,1400,稍重,all,7,14,26,14,194
ダート,1400,稍重,all,8,29,22,26,174
ダート,1400,稍重,オープン,1,0,1,0,16
ダート,1400,稍重,オープン,2,0,1,1,16
ダート,1400,稍重,オープン,3,2,2,1,15
ダート,1400,稍重,オープン,4,3,1,2,14
ダート,1400,稍重,オープン,5,2,0,0,18
ダート,1400,稍重,オープン,6,1,2,3,14
ダート,1400,稍重,オープン,7,0,2,0,18
ダート,1400,稍重,オープン,8,2,1,3,14
ダート,1400,稍重,新馬,1,3,0,1,11
ダート,1400,稍重,新馬,2,0,3,0,12
ダート,1400,稍重,新馬,3,0,0,1,15
ダート,1400,稍重,新馬,4,2,0,0,16
ダート,1400,稍重,新馬,5,0,1,0,18
ダート,1400,稍重,新馬,6,2,2,1,15
ダート,1400,稍重,新馬,7,2,3,3,12
ダート,1400,稍重,新馬,8,1,1,4,14
ダート,1400,稍重,未勝利,1,5,3,2,67
ダート,1400,稍重,未勝利,2,5,6,3,67
ダート,1400,稍重,未勝利,3,4,5,7,65
ダート,1400,稍重,未勝利,4,5,3,4,71
ダート,1400,稍重,未勝利,5,3,8,7,66
ダート,1400,稍重,未勝利,6,6,6,9,65
ダート,1400,稍重,未勝利,7,3,3,5,74
ダート,1400,稍重,未勝利,8,12,9,6,58
ダート,1400,良,1勝クラス,1,11,5,14,115
ダート,1400,良,1勝クラス,2,10,9,13,125
ダート,1400,良,1勝クラス,3,12,10,7,136
ダート,1400,良,1勝クラス,4,10,15,11,135
ダート,1400,良,1勝クラス,5,10,16,10,141
ダート,1400,良,1勝クラス,6,8,10,14,147
ダート,1400,良,1勝クラス,7,12,17,12,142
ダート,1400,良,1勝クラス,8,20,11,12,141
ダート,1400,良,2勝クラス,1,1,3,1,71
ダート,1400,良,2勝クラス,2,1,4,4,76
ダート,1400,良,2勝クラス,3,4,7,9,74
ダート,1400,良,2勝クラス,4,8,6,6,76
ダート,1400,良,2勝クラス,5,8,4,6,81
ダート,1400,良,2勝クラス,6,10,8,10,71
ダート,1400,良,2勝クラス,7,7,11,8,73
ダート,1400,良,2勝クラス,8,11,7,6,76
ダート,1400,良,3勝クラス,1,2,1,2,30
ダート,1400,良,3勝クラス,2,2,2,1,32
ダート,1400,良,3勝クラス,3,4,0,2,31
ダート,1400,良,3勝クラス,4,3,2,3,30
ダート,1400,良,3勝クラス,5,1,3,5,29
ダート,1400,良,3勝クラス,6,0,2,1,35
ダート,1400,良,3勝クラス,7,3,7,3,25
ダート,1400,良,3勝クラス,8,4,2,2,30
ダート,1400,良,all,1,32,26,32,474
ダート,1400,良,all,2,29,33,36,509
ダート,1400,良,all,3,40,43,44,507
ダート,1400,良,all,4,51,43,51,519
ダート,1400,良,all,5,46,54,46,540
ダート,1400,良,all,6,40,51,56,542
ダート,1400,良,all,7,53,59,52,535
ダート,1400,良,all,8,64,46,39,555
ダート,1400,良,オープン,1,2,1,1,37
ダート,1400,良,オープン,2,3,4,3,32
ダート,1400,良,オープン,3,3,2,2,35
ダート,1400,良,オープン,4,3,1,4,36
ダート,1400,良,オープン,5,2,6,1,35
ダート,1400,良,オープン,6,2,5,1,38
ダート,1400,良,オープン,7,6,2,5,33
ダート,1400,良,オープン,8,3,3,7,35
ダート,1400,良,新馬,1,4,4,3,23
ダート,1400,良,新馬,2,2,0,4,30
ダート,1400,良,新馬,3,0,6,4,30
ダート,1400,良,新馬,4,6,1,5,33
ダート,1400,良,新馬,5,8,4,2,34
ダート,1400,良,新馬,6,2,3,3,40
ダート,1400,良,新馬,7,3,1,4,42
ダート,1400,良,新馬,8,2,8,2,40
ダート,1400,良,未勝利,1,12,11,11,189
ダート,1400,良,未勝利,2,11,14,11,203
ダート,1400,良,未勝利,3,15,17,20,193
ダート,1400,良,未勝利,4,21,17,20,201
ダート,1400,良,未勝利,5,17,20,20,211
ダート,1400,良,未勝利,6,16,22,26,203
ダート,1400,良,未勝利,7,20,21,19,211
ダート,1400,良,未勝利,8,24,14,10,222
ダート,1400,重,1勝クラス,1,1,0,2,17
ダート,1400,重,1勝クラス,2,3,2,0,16
ダート,1400,重,1勝クラス,3,3,0,1,17
ダート,1400,重,1勝クラス,4,1,1,1,19
ダート,1400,重,1勝クラス,5,1,3,7,12
ダート,1400,重,1勝クラス,6,3,1,0,20
ダート,1400,重,1勝クラス,7,1,2,2,20
ダート,1400,重,1勝クラス,8,0,4,0,22
ダート,1400,重,2勝クラス,1,0,1,0,12
ダート,1400,重,2勝クラス,2,0,3,2,10
ダート,1400,重,2勝クラス,3,0,1,2,12
ダート,1400,重,2勝クラス,4,4,0,1,11
ダート,1400,重,2勝クラス,5,0,1,1,14
ダート,1400,重,2勝クラス,6,3,1,1,12
ダート,1400,重,2勝クラス,7,2,0,0,15
ダート,1400,重,2勝クラス,8,0,2,2,13
ダート,1400,重,3勝クラス,1,1,0,0,11
ダート,1400,重,3勝クラス,2,2,0,0,10
ダート,1400,重,3勝クラス,3,0,1,2,9
ダート,1400,重,3勝クラス,4,0,2,1,9
ダート,1400,重,3勝クラス,5,0,2,1,9
ダート,1400,重,3勝クラス,6,0,0,0,12
ダート,1400,重,3勝クラス,7,0,1,2,9
ダート,1400,重,3勝クラス,8,3,0,0,9
ダート,1400,重,all,1,3,6,5,76
ダート,1400,重,all,2,14,9,6,72
ダート,1400,重,all,3,5,6,7,83
ダート,1400,重,all,4,9,5,9,82
ダート,1400,重,all,5,4,10,10,81
ダート,1400,重,all,6,9,4,5,91
ダート,1400,重,all,7,5,5,11,90
ダート,1400,重,all,8,9,11,4,87
ダート,1400,重,オープン,1,0,0,0,8
ダート,1400,重,オープン,2,4,2,1,3
ダート,1400,重,オープン,3,0,2,1,7
ダート,1400,重,オープン,4,0,0,0,10
ダート,1400,重,オープン,5,1,1,0,9
ダート,1400,重,オープン,6,0,0,1,11
ダート,1400,重,オープン,7,0,0,3,9
ダート,1400,重,オープン,8,1,1,0,10
ダート,1400,重,新馬,1,0,0,0,2
ダート,1400,重,新馬,2,0,0,1,1
ダート,1400,重,新馬,3,0,0,0,2
ダート,1400,重,新馬,4,0,0,0,2
ダート,1400,重,新馬,5,0,0,0,2
ダート,1400,重,新馬,6,0,0,0,2
ダート,1400,重,新馬,7,1,0,0,1
ダート,1400,重,新馬,8,0,1,0,1
ダート,1400,重,未勝利,1,1,5,3,26
ダート,1400,重,未勝利,2,5,2,2,32
ダート,1400,重,未勝利,3,2,2,1,36
ダート,1400,重,未勝利,4,4,2,6,31
ダート,1400,重,未勝利,5,2,3,1,35
ダート,1400,重,未勝利,6,3,2,3,34
ダート,1400,重,未勝利,7,1,2,4,36
ダート,1400,重,未勝利,8,5,3,2,32
ダート,1800,不良,1勝クラス,1,1,1,1,13
ダート,1800,不良,1勝クラス,2,1,3,0,14
ダート,1800,不良,1勝クラス,3,0,2,2,14
ダート,1800,不良,1勝クラス,4,2,1,1,16
ダート,1800,不良,1勝クラス,5,3,2,1,17
ダート,1800,不良,1勝クラス,6,5,2,1,19
ダート,1800,不良,1勝クラス,7,1,3,5,20
ダート,1800,不良,1勝クラス,8,2,1,4,22
ダート,1800,不良,2勝クラス,1,0,0,0,4
ダート,1800,不良,2勝クラス,2,1,0,0,3
ダート,1800,不良,2勝クラス,3,0,0,1,3
ダート,1800,不良,2勝クラス,4,0,0,0,4
ダート,1800,不良,2勝クラス,5,1,1,0,3
ダート,1800,不良,2勝クラス,6,0,1,1,3
ダート,1800,不良,2勝クラス,7,0,1,0,5
ダート,1800,不良,2勝クラス,8,1,0,1,4
ダート,1800,不良,3勝クラス,1,0,0,0,2
