race_type,course_len,ground_state,class,人気,1着,2着,3着,着外
ダート,1200,不良,3勝クラス,13,0,0,0,1
ダート,1200,不良,3勝クラス,14,0,0,0,1
ダート,1200,不良,all,1,5,5,5,6
ダート,1200,不良,all,2,4,5,3,9
ダート,1200,不良,all,3,5,2,4,10
ダート,1200,不良,all,4,1,0,1,19
ダート,1200,不良,all,5,0,2,2,17
ダート,1200,不良,all,6,2,1,0,18
ダート,1200,不良,all,7,2,0,3,16
ダート,1200,不良,all,8,0,2,0,18
ダート,1200,不良,all,9,1,4,1,15
ダート,1200,不良,all,10,1,0,0,20
ダート,1200,不良,all,11,0,0,1,19
ダート,1200,不良,all,12,0,0,1,18
ダート,1200,不良,all,13,0,0,0,18
ダート,1200,不良,all,14,0,0,0,15
ダート,1200,不良,all,15,0,0,1,12
ダート,1200,不良,all,16,0,0,0,11
ダート,1200,不良,新馬,1,1,0,0,1
ダート,1200,不良,新馬,2,0,2,0,0
ダート,1200,不良,新馬,3,1,0,0,1
ダート,1200,不良,新馬,4,0,0,0,2
ダート,1200,不良,新馬,5,0,0,0,2
ダート,1200,不良,新馬,6,0,0,0,2
ダート,1200,不良,新馬,7,0,0,0,2
ダート,1200,不良,新馬,8,0,0,0,2
ダート,1200,不良,新馬,9,0,0,1,1
ダート,1200,不良,新馬,10,0,0,0,2
ダート,1200,不良,新馬,11,0,0,0,2
ダート,1200,不良,新馬,12,0,0,0,2
ダート,1200,不良,新馬,13,0,0,0,1
ダート,1200,不良,新馬,14,0,0,0,1
ダート,1200,不良,新馬,15,0,0,1,0
ダート,1200,不良,新馬,16,0,0,0,1
ダート,1200,不良,未勝利,1,3,3,3,0
ダート,1200,不良,未勝利,2,1,3,3,2
ダート,1200,不良,未勝利,3,1,2,1,5
ダート,1200,不良,未勝利,4,1,0,0,8
ダート,1200,不良,未勝利,5,0,1,2,6
ダート,1200,不良,未勝利,6,0,0,0,9
ダート,1200,不良,未勝利,7,2,0,0,7
ダート,1200,不良,未勝利,8,0,0,0,9
ダート,1200,不良,未勝利,9,1,0,0,8
ダート,1200,不良,未勝利,10,0,0,0,9
ダート,1200,不良,未勝利,11,0,0,0,8
ダート,1200,不良,未勝利,12,0,0,0,8
ダート,1200,不良,未勝利,13,0,0,0,8
ダート,1200,不良,未勝利,14,0,0,0,7
ダート,1200,不良,未勝利,15,0,0,0,7
ダート,1200,不良,未勝利,16,0,0,0,7
ダート,1200,全,1勝クラス,1,31,24,13,49
ダート,1200,全,1勝クラス,2,30,20,13,56
ダート,1200,全,1勝クラス,3,17,17,11,73
ダート,1200,全,1勝クラス,4,9,9,11,90
ダート,1200,全,1勝クラス,5,9,10,13,86
ダート,1200,全,1勝クラス,6,7,10,10,92
ダート,1200,全,1勝クラス,7,2,6,10,101
ダート,1200,全,1勝クラス,8,4,9,5,100
ダート,1200,全,1勝クラス,9,4,5,10,99
ダート,1200,全,1勝クラス,10,1,2,6,110
ダート,1200,全,1勝クラス,11,3,2,8,104
ダート,1200,全,1勝クラス,12,1,2,3,107
ダート,1200,全,1勝クラス,13,0,0,3,103
ダート,1200,全,1勝クラス,14,1,3,2,89
ダート,1200,全,1勝クラス,15,0,1,1,85
ダート,1200,全,1勝クラス,16,0,0,0,69
ダート,1200,全,2勝クラス,1,17,6,6,13
ダート,1200,全,2勝クラス,2,7,5,8,22
ダート,1200,全,2勝クラス,3,4,9,2,27
ダート,1200,全,2勝クラス,4,2,2,1,37
ダート,1200,全,2勝クラス,5,4,4,6,27
ダート,1200,全,2勝クラス,6,1,2,4,35
ダート,1200,全,2勝クラス,7,1,0,0,41
ダート,1200,全,2勝クラス,8,1,3,3,34
ダート,1200,全,2勝クラス,9,2,3,2,35
ダート,1200,全,2勝クラス,10,1,0,3,38
ダート,1200,全,2勝クラス,11,1,2,1,37
ダート,1200,全,2勝クラス,12,1,3,2,34
ダート,1200,全,2勝クラス,13,0,2,1,37
ダート,1200,全,2勝クラス,14,1,0,1,36
ダート,1200,全,2勝クラス,15,0,0,0,35
ダート,1200,全,2勝クラス,16,0,0,2,26
ダート,1200,全,3勝クラス,1,0,2,1,7
ダート,1200,全,3勝クラス,2,3,2,1,4
ダート,1200,全,3勝クラス,3,2,0,2,6
ダート,1200,全,3勝クラス,4,1,2,1,6
ダート,1200,全,3勝クラス,5,1,3,0,6
ダート,1200,全,3勝クラス,6,2,1,0,7
ダート,1200,全,3勝クラス,7,0,0,1,9
ダート,1200,全,3勝クラス,8,0,0,1,9
ダート,1200,全,3勝クラス,9,0,0,0,10
ダート,1200,全,3勝クラス,10,0,0,0,10
ダート,1200,全,3勝クラス,11,0,0,0,10
ダート,1200,全,3勝クラス,12,1,0,1,8
ダート,1200,全,3勝クラス,13,0,0,1,9
ダート,1200,全,3勝クラス,14,0,0,0,10
ダート,1200,全,3勝クラス,15,0,0,0,9
ダート,1200,全,3勝クラス,16,0,0,1,7
ダート,1200,全,all,1,104,58,36,112
ダート,1200,全,all,2,65,51,46,149
ダート,1200,全,all,3,44,48,33,186
ダート,1200,全,all,4,23,35,27,227
ダート,1200,全,all,5,25,27,38,220
ダート,1200,全,all,6,14,21,30,247
ダート,1200,全,all,7,10,15,16,271
ダート,1200,全,all,8,6,17,18,268
ダート,1200,全,all,9,9,14,16,270
ダート,1200,全,all,10,3,4,12,287
ダート,1200,全,all,11,4,6,14,272
ダート,1200,全,all,12,4,8,7,268
ダート,1200,全,all,13,0,3,9,261
ダート,1200,全,all,14,2,4,4,241
ダート,1200,全,all,15,0,1,2,232
ダート,1200,全,all,16,0,0,3,188
ダート,1200,全,オープン,1,1,0,0,1
ダート,1200,全,オープン,2,0,0,1,1
ダート,1200,全,オープン,3,1,0,0,1
ダート,1200,全,オープン,4,0,0,0,2
ダート,1200,全,オープン,5,0,0,0,2
ダート,1200,全,オープン,6,0,1,0,1
ダート,1200,全,オープン,7,0,0,0,2
ダート,1200,全,オープン,8,0,0,0,2
ダート,1200,全,オープン,9,0,0,0,2
ダート,1200,全,オープン,10,0,0,0,2
ダート,1200,全,オープン,11,0,0,1,1
ダート,1200,全,オープン,12,0,1,0,0
ダート,1200,全,オープン,13,0,0,0,1
ダート,1200,全,オープン,14,0,0,0,1
ダート,1200,全,オープン,15,0,0,0,1
ダート,1200,全,オープン,16,0,0,0,1
ダート,1200,全,新馬,1,2,2,0,7
ダート,1200,全,新馬,2,2,4,2,3
ダート,1200,全,新馬,3,3,1,0,7
ダート,1200,全,新馬,4,2,1,0,8
ダート,1200,全,新馬,5,2,0,1,8
ダート,1200,全,新馬,6,0,0,2,9
ダート,1200,全,新馬,7,0,1,0,10
ダート,1200,全,新馬,8,0,0,2,9
ダート,1200,全,新馬,9,0,1,1,8
ダート,1200,全,新馬,10,0,0,0,9
ダート,1200,全,新馬,11,0,0,0,8
ダート,1200,全,新馬,12,0,0,0,8
ダート,1200,全,新馬,13,0,1,1,5
ダート,1200,全,新馬,14,0,0,1,5
ダート,1200,全,新馬,15,0,0,1,3
ダート,1200,全,新馬,16,0,0,0,3
ダート,1200,全,未勝利,1,47,23,16,31
ダート,1200,全,未勝利,2,22,17,17,60
ダート,1200,全,未勝利,3,16,20,17,64
ダート,1200,全,未勝利,4,9,19,13,76
ダート,1200,全,未勝利,5,7,10,17,83
ダート,1200,全,未勝利,6,4,7,12,94
ダート,1200,全,未勝利,7,7,7,5,98
ダート,1200,全,未勝利,8,0,4,7,105
ダート,1200,全,未勝利,9,3,3,3,107
ダート,1200,全,未勝利,10,1,2,3,107
ダート,1200,全,未勝利,11,0,2,4,101
ダート,1200,全,未勝利,12,1,2,1,101
ダート,1200,全,未勝利,13,0,0,1,98
ダート,1200,全,未勝利,14,0,1,0,91
ダート,1200,全,未勝利,15,0,0,0,90
ダート,1200,全,未勝利,16,0,0,0,74
ダート,1200,稍重,1勝クラス,1,5,4,2,5
ダート,1200,稍重,1勝クラス,2,5,2,1,8
ダート,1200,稍重,1勝クラス,3,2,4,1,9
ダート,1200,稍重,1勝クラス,4,1,2,2,11
ダート,1200,稍重,1勝クラス,5,1,3,0,12
ダート,1200,稍重,1勝クラス,6,1,0,0,15
ダート,1200,稍重,1勝クラス,7,0,1,3,12
ダート,1200,稍重,1勝クラス,8,0,1,1,14
ダート,1200,稍重,1勝クラス,9,0,0,1,15
ダート,1200,稍重,1勝クラス,10,0,0,0,16
ダート,1200,稍重,1勝クラス,11,0,0,2,14
ダート,1200,稍重,1勝クラス,12,1,0,0,13
ダート,1200,稍重,1勝クラス,13,0,0,1,12
ダート,1200,稍重,1勝クラス,14,0,0,1,11
ダート,1200,稍重,1勝クラス,15,0,0,0,11
ダート,1200,稍重,1勝クラス,16,0,0,0,9
ダート,1200,稍重,2勝クラス,1,4,1,0,3
ダート,1200,稍重,2勝クラス,2,1,0,2,5
ダート,1200,稍重,2勝クラス,3,1,1,0,6
ダート,1200,稍重,2勝クラス,4,1,1,0,6
ダート,1200,稍重,2勝クラス,5,0,3,1,3
ダート,1200,稍重,2勝クラス,6,0,0,1,7
ダート,1200,稍重,2勝クラス,7,0,0,0,8
ダート,1200,稍重,2勝クラス,8,0,0,1,7
ダート,1200,稍重,2勝クラス,9,0,0,0,8
ダート,1200,稍重,2勝クラス,10,1,0,1,6
ダート,1200,稍重,2勝クラス,11,0,1,0,7
ダート,1200,稍重,2勝クラス,12,0,1,1,6
ダート,1200,稍重,2勝クラス,13,0,0,0,8
ダート,1200,稍重,2勝クラス,14,0,0,0,7
ダート,1200,稍重,2勝クラス,15,0,0,0,7
ダート,1200,稍重,2勝クラス,16,0,0,1,4
ダート,1200,稍重,3勝クラス,1,0,0,1,1
ダート,1200,稍重,3勝クラス,2,0,1,0,1
ダート,1200,稍重,3勝クラス,3,0,0,0,2
ダート,1200,稍重,3勝クラス,4,1,0,0,1
ダート,1200,稍重,3勝クラス,5,0,0,0,2
ダート,1200,稍重,3勝クラス,6,1,1,0,0
ダート,1200,稍重,3勝クラス,7,0,0,0,2
ダート,1200,稍重,3勝クラス,8,0,0,0,2
ダート,1200,稍重,3勝クラス,9,0,0,0,2
ダート,1200,稍重,3勝クラス,10,0,0,0,2
ダート,1200,稍重,3勝クラス,11,0,0,0,2
ダート,1200,稍重,3勝クラス,12,0,0,0,2
ダート,1200,稍重,3勝クラス,13,0,0,1,1
ダート,1200,稍重,3勝クラス,14,0,0,0,2
ダート,1200,稍重,3勝クラス,15,0,0,0,2
ダート,1200,稍重,3勝クラス,16,0,0,0,2
ダート,1200,稍重,all,1,19,9,7,15
ダート,1200,稍重,all,2,10,7,6,26
ダート,1200,稍重,all,3,6,11,5,28
ダート,1200,稍重,all,4,6,7,4,33
ダート,1200,稍重,all,5,3,8,1,37
ダート,1200,稍重,all,6,3,3,6,38
ダート,1200,稍重,all,7,0,2,4,44
ダート,1200,稍重,all,8,0,1,3,45
ダート,1200,稍重,all,9,0,0,2,46
ダート,1200,稍重,all,10,2,1,2,43
ダート,1200,稍重,all,11,0,1,2,44
ダート,1200,稍重,all,12,1,1,1,41
ダート,1200,稍重,all,13,0,0,3,39
ダート,1200,稍重,all,14,0,0,1,35
ダート,1200,稍重,all,15,0,0,0,34
ダート,1200,稍重,all,16,0,0,1,26
ダート,1200,稍重,新馬,1,0,0,0,1
ダート,1200,稍重,新馬,2,1,0,0,0
ダート,1200,稍重,新馬,3,0,1,0,0
ダート,1200,稍重,新馬,4,0,0,0,1
ダート,1200,稍重,新馬,5,0,0,0,1
ダート,1200,稍重,新馬,6,0,0,1,0
ダート,1200,稍重,新馬,7,0,0,0,1
ダート,1200,稍重,新馬,8,0,0,0,1
ダート,1200,稍重,未勝利,1,8,4,4,3
ダート,1200,稍重,未勝利,2,3,2,2,11
ダート,1200,稍重,未勝利,3,2,4,3,10
ダート,1200,稍重,未勝利,4,3,3,2,11
ダート,1200,稍重,未勝利,5,1,2,0,16
ダート,1200,稍重,未勝利,6,1,2,2,14
ダート,1200,稍重,未勝利,7,0,1,1,17
ダート,1200,稍重,未勝利,8,0,0,1,17
ダート,1200,稍重,未勝利,9,0,0,1,17
ダート,1200,稍重,未勝利,10,1,1,1,15
ダート,1200,稍重,未勝利,11,0,0,0,17
ダート,1200,稍重,未勝利,12,0,0,0,17
ダート,1200,稍重,未勝利,13,0,0,1,15
ダート,1200,稍重,未勝利,14,0,0,0,13
ダート,1200,稍重,未勝利,15,0,0,0,12
ダート,1200,稍重,未勝利,16,0,0,0,10
ダート,1200,良,1勝クラス,1,20,15,8,36
ダート,1200,良,1勝クラス,2,22,15,10,34
ダート,1200,良,1勝クラス,3,11,12,6,51
ダート,1200,良,1勝クラス,4,6,6,7,62
ダート,1200,良,1勝クラス,5,8,6,11,56
ダート,1200,良,1勝クラス,6,3,10,9,59
ダート,1200,良,1勝クラス,7,2,4,3,72
ダート,1200,良,1勝クラス,8,3,4,4,69
ダート,1200,良,1勝クラス,9,4,2,8,66
ダート,1200,良,1勝クラス,10,0,1,4,76
ダート,1200,良,1勝クラス,11,2,2,5,70
ダート,1200,良,1勝クラス,12,0,1,3,74
ダート,1200,良,1勝クラス,13,0,0,2,71
ダート,1200,良,1勝クラス,14,0,3,1,62
ダート,1200,良,1勝クラス,15,0,0,0,61
ダート,1200,良,1勝クラス,16,0,0,0,47
ダート,1200,良,2勝クラス,1,12,4,4,9
ダート,1200,良,2勝クラス,2,4,5,5,15
ダート,1200,良,2勝クラス,3,3,8,2,16
ダート,1200,良,2勝クラス,4,1,1,1,26
ダート,1200,良,2勝クラス,5,4,1,4,20
ダート,1200,良,2勝クラス,6,0,0,3,26
ダート,1200,良,2勝クラス,7,1,0,0,28
ダート,1200,良,2勝クラス,8,1,3,2,23
ダート,1200,良,2勝クラス,9,1,2,2,24
ダート,1200,良,2勝クラス,10,0,0,2,27
ダート,1200,良,2勝クラス,11,1,1,1,25
ダート,1200,良,2勝クラス,12,1,1,0,25
ダート,1200,良,2勝クラス,13,0,2,1,24
ダート,1200,良,2勝クラス,14,1,0,1,24
ダート,1200,良,2勝クラス,15,0,0,0,23
ダート,1200,良,2勝クラス,16,0,0,1,19
ダート,1200,良,3勝クラス,1,0,2,0,5
ダート,1200,良,3勝クラス,2,3,1,1,2
ダート,1200,良,3勝クラス,3,2,0,1,4
ダート,1200,良,3勝クラス,4,0,2,1,4
ダート,1200,良,3勝クラス,5,1,2,0,4
ダート,1200,良,3勝クラス,6,0,0,0,7
ダート,1200,良,3勝クラス,7,0,0,1,6
ダート,1200,良,3勝クラス,8,0,0,1,6
ダート,1200,良,3勝クラス,9,0,0,0,7
ダート,1200,良,3勝クラス,10,0,0,0,7
ダート,1200,良,3勝クラス,11,0,0,0,7
ダート,1200,良,3勝クラス,12,1,0,1,5
ダート,1200,良,3勝クラス,13,0,0,0,7
ダート,1200,良,3勝クラス,14,0,0,0,7
ダート,1200,良,3勝クラス,15,0,0,0,7
ダート,1200,良,3勝クラス,16,0,0,1,5
ダート,1200,良,all,1,66,36,20,84
ダート,1200,良,all,2,46,35,32,95
ダート,1200,良,all,3,31,31,19,126
ダート,1200,良,all,4,14,25,21,148
ダート,1200,良,all,5,21,15,29,143
ダート,1200,良,all,6,5,14,20,169
ダート,1200,良,all,7,8,11,7,182
ダート,1200,良,all,8,5,12,14,176
ダート,1200,良,all,9,7,10,12,178
ダート,1200,良,all,10,0,2,8,195
ダート,1200,良,all,11,3,5,10,180
ダート,1200,良,all,12,2,5,5,181
ダート,1200,良,all,13,0,3,6,174
ダート,1200,良,all,14,1,3,3,164
ダート,1200,良,all,15,0,0,0,160
ダート,1200,良,all,16,0,0,2,128
ダート,1200,良,オープン,1,1,0,0,1
ダート,1200,良,オープン,2,0,0,1,1
ダート,1200,良,オープン,3,1,0,0,1
ダート,1200,良,オープン,4,0,0,0,2
ダート,1200,良,オープン,5,0,0,0,2
ダート,1200,良,オープン,6,0,1,0,1
ダート,1200,良,オープン,7,0,0,0,2
ダート,1200,良,オープン,8,0,0,0,2
ダート,1200,良,オープン,9,0,0,0,2
ダート,1200,良,オープン,10,0,0,0,2
ダート,1200,良,オープン,11,0,0,1,1
ダート,1200,良,オープン,12,0,1,0,0
ダート,1200,良,オープン,13,0,0,0,1
ダート,1200,良,オープン,14,0,0,0,1
ダート,1200,良,オープン,15,0,0,0,1
ダート,1200,良,オープン,16,0,0,0,1
ダート,1200,良,新馬,1,1,2,0,5
ダート,1200,良,新馬,2,1,2,2,3
ダート,1200,良,新馬,3,2,0,0,6
ダート,1200,良,新馬,4,2,1,0,5
ダート,1200,良,新馬,5,2,0,1,5
ダート,1200,良,新馬,6,0,0,1,7
ダート,1200,良,新馬,7,0,1,0,7
ダート,1200,良,新馬,8,0,0,2,6
ダート,1200,良,新馬,9,0,1,0,7
ダート,1200,良,新馬,10,0,0,0,7
ダート,1200,良,新馬,11,0,0,0,6
ダート,1200,良,新馬,12,0,0,0,6
ダート,1200,良,新馬,13,0,1,1,4
ダート,1200,良,新馬,14,0,0,1,4
ダート,1200,良,新馬,15,0,0,0,3
ダート,1200,良,新馬,16,0,0,0,2
ダート,1200,良,未勝利,1,28,12,8,26
ダート,1200,良,未勝利,2,15,11,10,38
ダート,1200,良,未勝利,3,12,11,10,41
ダート,1200,良,未勝利,4,5,14,11,44
ダート,1200,良,未勝利,5,5,6,12,51
ダート,1200,良,未勝利,6,2,3,7,62
ダート,1200,良,未勝利,7,5,5,3,61
ダート,1200,良,未勝利,8,0,4,5,65
ダート,1200,良,未勝利,9,2,3,2,67
ダート,1200,良,未勝利,10,0,1,2,69
ダート,1200,良,未勝利,11,0,2,3,64
ダート,1200,良,未勝利,12,0,2,1,64
ダート,1200,良,未勝利,13,0,0,0,62
ダート,1200,良,未勝利,14,0,0,0,59
ダート,1200,良,未勝利,15,0,0,0,58
ダート,1200,良,未勝利,16,0,0,0,47
ダート,1200,重,1勝クラス,1,6,3,2,4
ダート,1200,重,1勝クラス,2,1,3,2,9
ダート,1200,重,1勝クラス,3,1,1,2,11
ダート,1200,重,1勝クラス,4,2,1,1,11
ダート,1200,重,1勝クラス,5,0,1,2,11
ダート,1200,重,1勝クラス,6,2,0,1,12
ダート,1200,重,1勝クラス,7,0,1,1,13
ダート,1200,重,1勝クラス,8,1,2,0,12
ダート,1200,重,1勝クラス,9,0,0,1,14
ダート,1200,重,1勝クラス,10,0,1,2,12
ダート,1200,重,1勝クラス,11,1,0,0,14
ダート,1200,重,1勝クラス,12,0,1,0,14
ダート,1200,重,1勝クラス,13,0,0,0,14
ダート,1200,重,1勝クラス,14,1,0,0,12
ダート,1200,重,1勝クラス,15,0,1,1,10
ダート,1200,重,1勝クラス,16,0,0,0,11
ダート,1200,重,2勝クラス,1,0,1,1,1
ダート,1200,重,2勝クラス,2,1,0,1,1
ダート,1200,重,2勝クラス,3,0,0,0,3
ダート,1200,重,2勝クラス,4,0,0,0,3
ダート,1200,重,2勝クラス,5,0,0,1,2
ダート,1200,重,2勝クラス,6,1,1,0,1
ダート,1200,重,2勝クラス,7,0,0,0,3
ダート,1200,重,2勝クラス,8,0,0,0,3
ダート,1200,重,2勝クラス,9,1,0,0,2
ダート,1200,重,2勝クラス,10,0,0,0,3
ダート,1200,重,2勝クラス,11,0,0,0,3
ダート,1200,重,2勝クラス,12,0,1,0,2
ダート,1200,重,2勝クラス,13,0,0,0,3
ダート,1200,重,2勝クラス,14,0,0,0,3
ダート,1200,重,2勝クラス,15,0,0,0,3
ダート,1200,重,2勝クラス,16,0,0,0,2
ダート,1200,重,all,1,14,8,4,7
ダート,1200,重,all,2,5,4,5,19
ダート,1200,重,all,3,2,4,5,22
ダート,1200,重,all,4,2,3,1,27
ダート,1200,重,all,5,1,2,6,23
ダート,1200,重,all,6,4,3,4,22
ダート,1200,重,all,7,0,2,2,29
ダート,1200,重,all,8,1,2,1,29
ダート,1200,重,all,9,1,0,1,31
ダート,1200,重,all,10,0,1,2,29
ダート,1200,重,all,11,1,0,1,29
ダート,1200,重,all,12,1,2,0,28
ダート,1200,重,all,13,0,0,0,30
ダート,1200,重,all,14,1,1,0,27
ダート,1200,重,all,15,0,1,1,26
ダート,1200,重,all,16,0,0,0,23
ダート,1200,重,未勝利,1,8,4,1,2
ダート,1200,重,未勝利,2,3,1,2,9
ダート,1200,重,未勝利,3,1,3,3,8
ダート,1200,重,未勝利,4,0,2,0,13
ダート,1200,重,未勝利,5,1,1,3,10
ダート,1200,重,未勝利,6,1,2,3,9
ダート,1200,重,未勝利,7,0,1,1,13
ダート,1200,重,未勝利,8,0,0,1,14
ダート,1200,重,未勝利,9,0,0,0,15
ダート,1200,重,未勝利,10,0,0,0,14
ダート,1200,重,未勝利,11,0,0,1,12
ダート,1200,重,未勝利,12,1,0,0,12
ダート,1200,重,未勝利,13,0,0,0,13
ダート,1200,重,未勝利,14,0,1,0,12
ダート,1200,重,未勝利,15,0,0,0,13
ダート,1200,重,未勝利,16,0,0,0,10
ダート,1400,不良,1勝クラス,1,1,0,1,7
ダート,1400,不良,1勝クラス,2,3,2,1,3
ダート,1400,不良,1勝クラス,3,1,1,2,5
ダート,1400,不良,1勝クラス,4,1,1,1,6
ダート,1400,不良,1勝クラス,5,0,2,0,7
ダート,1400,不良,1勝クラス,6,1,0,1,7
ダート,1400,不良,1勝クラス,7,2,3,0,4
ダート,1400,不良,1勝クラス,8,0,0,1,8
ダート,1400,不良,1勝クラス,9,0,0,2,7
ダート,1400,不良,1勝クラス,10,0,0,0,9
ダート,1400,不良,1勝クラス,11,0,0,0,10
ダート,1400,不良,1勝クラス,12,0,0,0,8
ダート,1400,不良,1勝クラス,13,0,0,0,9
ダート,1400,不良,1勝クラス,14,0,0,0,8
ダート,1400,不良,1勝クラス,15,0,0,0,7
ダート,1400,不良,1勝クラス,16,0,0,0,5
ダート,1400,不良,2勝クラス,1,1,3,0,0
ダート,1400,不良,2勝クラス,2,0,1,0,3
ダート,1400,不良,2勝クラス,3,1,0,0,3
ダート,1400,不良,2勝クラス,4,1,0,0,3
ダート,1400,不良,2勝クラス,5,0,0,1,3
ダート,1400,不良,2勝クラス,6,0,0,0,4
ダート,1400,不良,2勝クラス,7,1,0,1,2
ダート,1400,不良,2勝クラス,8,0,0,0,4
ダート,1400,不良,2勝クラス,9,0,0,0,4
ダート,1400,不良,2勝クラス,10,0,0,0,4
ダート,1400,不良,2勝クラス,11,0,0,0,4
ダート,1400,不良,2勝クラス,12,0,0,0,4
ダート,1400,不良,2勝クラス,13,0,0,2,2
ダート,1400,不良,2勝クラス,14,0,0,0,4
ダート,1400,不良,2勝クラス,15,0,0,0,4
ダート,1400,不良,2勝クラス,16,0,0,0,2
ダート,1400,不良,3勝クラス,1,1,0,0,1
ダート,1400,不良,3勝クラス,2,0,1,0,1
ダート,1400,不良,3勝クラス,3,1,0,0,1
ダート,1400,不良,3勝クラス,4,0,0,0,2
ダート,1400,不良,3勝クラス,5,0,1,0,1
ダート,1400,不良,3勝クラス,6,0,0,0,2
ダート,1400,不良,3勝クラス,7,0,0,2,0
ダート,1400,不良,3勝クラス,8,0,0,0,2
ダート,1400,不良,3勝クラス,9,0,0,0,2
ダート,1400,不良,3勝クラス,10,0,0,0,2
ダート,1400,不良,3勝クラス,11,0,0,0,2
ダート,1400,不良,3勝クラス,12,0,0,0,2
ダート,1400,不良,3勝クラス,13,0,0,0,2
ダート,1400,不良,3勝クラス,14,0,0,0,2
ダート,1400,不良,3勝クラス,15,0,0,0,2
ダート,1400,不良,3勝クラス,16,0,0,0,2
ダート,1400,不良,all,1,10,8,4,13
ダート,1400,不良,all,2,6,7,4,18
ダート,1400,不良,all,3,6,3,2,24
ダート,1400,不良,all,4,2,5,2,26
ダート,1400,不良,all,5,1,6,1,27
ダート,1400,不良,all,6,5,0,4,26
ダート,1400,不良,all,7,3,4,4,23
ダート,1400,不良,all,8,1,2,3,29
ダート,1400,不良,all,9,0,0,4,31
ダート,1400,不良,all,10,0,0,2,33
ダート,1400,不良,all,11,1,0,3,29
ダート,1400,不良,all,12,0,0,0,30
ダート,1400,不良,all,13,0,0,2,28
ダート,1400,不良,all,14,0,0,0,27
ダート,1400,不良,all,15,0,0,0,26
ダート,1400,不良,all,16,0,0,0,21
ダート,1400,不良,オープン,1,1,1,0,0
ダート,1400,不良,オープン,2,0,0,0,2
ダート,1400,不良,オープン,3,1,0,0,1
ダート,1400,不良,オープン,4,0,0,0,2
ダート,1400,不良,オープン,5,0,0,0,2
ダート,1400,不良,オープン,6,0,0,1,1
ダート,1400,不良,オープン,7,0,1,0,1
ダート,1400,不良,オープン,8,0,0,0,2
ダート,1400,不良,オープン,9,0,0,1,1
ダート,1400,不良,オープン,10,0,0,0,2
ダート,1400,不良,オープン,11,0,0,0,1
ダート,1400,不良,オープン,12,0,0,0,1
ダート,1400,不良,オープン,13,0,0,0,1
ダート,1400,不良,新馬,1,0,1,1,1
ダート,1400,不良,新馬,2,1,0,0,2
ダート,1400,不良,新馬,3,0,1,0,2
ダート,1400,不良,新馬,4,0,0,1,2
ダート,1400,不良,新馬,5,1,1,0,1
ダート,1400,不良,新馬,6,1,0,0,2
ダート,1400,不良,新馬,7,0,0,0,3
ダート,1400,不良,新馬,8,0,0,1,2
ダート,1400,不良,新馬,9,0,0,0,3
ダート,1400,不良,新馬,10,0,0,0,3
ダート,1400,不良,新馬,11,0,0,0,1
ダート,1400,不良,新馬,12,0,0,0,1
ダート,1400,不良,新馬,13,0,0,0,1
