race_type,course_len,ground_state,class,枠番,1着,2着,3着,着外
ダート,1200,全,2勝クラス,1,6,5,7,56
ダート,1200,全,2勝クラス,2,2,7,7,62
ダート,1200,全,2勝クラス,3,2,4,8,63
ダート,1200,全,2勝クラス,4,10,5,4,62
ダート,1200,全,2勝クラス,5,5,3,4,70
ダート,1200,全,2勝クラス,6,5,3,3,71
ダート,1200,全,2勝クラス,7,3,10,3,67
ダート,1200,全,2勝クラス,8,10,4,6,63
ダート,1200,全,3勝クラス,1,1,1,1,16
ダート,1200,全,3勝クラス,2,1,4,1,13
ダート,1200,全,3勝クラス,3,3,0,2,15
ダート,1200,全,3勝クラス,4,2,1,1,16
ダート,1200,全,3勝クラス,5,1,1,0,18
ダート,1200,全,3勝クラス,6,2,2,3,13
ダート,1200,全,3勝クラス,7,0,1,0,19
ダート,1200,全,3勝クラス,8,0,0,2,17
ダート,1200,全,all,1,47,34,31,403
ダート,1200,全,all,2,34,47,45,424
ダート,1200,全,all,3,37,35,37,451
ダート,1200,全,all,4,39,45,32,466
ダート,1200,全,all,5,42,33,34,489
ダート,1200,全,all,6,37,44,37,487
ダート,1200,全,all,7,28,42,44,496
ダート,1200,全,all,8,49,32,51,483
ダート,1200,全,オープン,1,0,1,0,2
ダート,1200,全,オープン,2,1,0,0,2
ダート,1200,全,オープン,3,1,0,0,2
ダート,1200,全,オープン,4,0,0,0,3
ダート,1200,全,オープン,5,0,0,0,3
ダート,1200,全,オープン,6,0,1,0,3
ダート,1200,全,オープン,7,0,0,2,2
ダート,1200,全,オープン,8,0,0,0,4
ダート,1200,全,新馬,1,1,1,0,11
ダート,1200,全,新馬,2,1,2,0,14
ダート,1200,全,新馬,3,3,1,1,12
ダート,1200,全,新馬,4,1,2,1,14
ダート,1200,全,新馬,5,0,1,3,14
ダート,1200,全,新馬,6,2,1,2,14
ダート,1200,全,新馬,7,0,0,3,17
ダート,1200,全,新馬,8,3,3,1,14
ダート,1200,全,未勝利,1,19,12,13,155
ダート,1200,全,未勝利,2,12,20,18,157
ダート,1200,全,未勝利,3,11,14,13,170
ダート,1200,全,未勝利,4,14,22,10,168
ダート,1200,全,未勝利,5,18,7,17,180
ダート,1200,全,未勝利,6,12,14,9,188
ダート,1200,全,未勝利,7,12,12,15,190
ダート,1200,全,未勝利,8,19,16,21,172
ダート,1200,稍重,1勝クラス,1,3,1,0,21
ダート,1200,稍重,1勝クラス,2,2,4,2,19
ダート,1200,稍重,1勝クラス,3,3,1,2,22
ダート,1200,稍重,1勝クラス,4,1,0,1,27
ダート,1200,稍重,1勝クラス,5,3,1,1,25
ダート,1200,稍重,1勝クラス,6,1,8,3,20
ダート,1200,稍重,1勝クラス,7,2,1,4,25
ダート,1200,稍重,1勝クラス,8,1,1,2,28
ダート,1200,稍重,2勝クラス,1,0,1,1,12
ダート,1200,稍重,2勝クラス,2,1,2,1,11
ダート,1200,稍重,2勝クラス,3,1,1,4,8
ダート,1200,稍重,2勝クラス,4,1,1,0,13
ダート,1200,稍重,2勝クラス,5,2,0,0,14
ダート,1200,稍重,2勝クラス,6,0,1,0,15
ダート,1200,稍重,2勝クラス,7,1,1,1,13
ダート,1200,稍重,2勝クラス,8,2,1,1,12
ダート,1200,稍重,3勝クラス,1,0,0,0,4
ダート,1200,稍重,3勝クラス,2,0,1,0,3
ダート,1200,稍重,3勝クラス,3,2,0,0,2
ダート,1200,稍重,3勝クラス,4,0,0,0,4
ダート,1200,稍重,3勝クラス,5,0,1,0,3
ダート,1200,稍重,3勝クラス,6,0,0,1,3
ダート,1200,稍重,3勝クラス,7,0,0,0,4
ダート,1200,稍重,3勝クラス,8,0,0,1,3
ダート,1200,稍重,all,1,8,4,5,62
ダート,1200,稍重,all,2,5,10,6,64
ダート,1200,稍重,all,3,7,6,7,65
ダート,1200,稍重,all,4,3,6,6,75
ダート,1200,稍重,all,5,12,4,5,73
ダート,1200,稍重,all,6,1,12,5,78
ダート,1200,稍重,all,7,6,2,7,83
ダート,1200,稍重,all,8,8,7,7,74
ダート,1200,稍重,新馬,1,0,0,0,1
ダート,1200,稍重,新馬,2,0,0,0,1
ダート,1200,稍重,新馬,3,1,0,0,0
ダート,1200,稍重,新馬,4,0,0,0,1
ダート,1200,稍重,新馬,5,0,0,1,0
ダート,1200,稍重,新馬,6,0,0,0,1
ダート,1200,稍重,新馬,7,0,0,0,1
ダート,1200,稍重,新馬,8,0,1,0,0
ダート,1200,稍重,未勝利,1,5,2,1,22
ダート,1200,稍重,未勝利,2,2,3,3,24
ダート,1200,稍重,未勝利,3,0,3,1,28
ダート,1200,稍重,未勝利,4,1,5,4,24
ダート,1200,稍重,未勝利,5,5,1,3,27
ダート,1200,稍重,未勝利,6,0,2,1,32
ダート,1200,稍重,未勝利,7,2,0,2,33
ダート,1200,稍重,未勝利,8,4,3,3,25
ダート,1200,良,1勝クラス,1,11,7,5,105
ダート,1200,良,1勝クラス,2,13,10,12,107
ダート,1200,良,1勝クラス,3,10,9,8,121
ダート,1200,良,1勝クラス,4,8,10,10,126
ダート,1200,良,1勝クラス,5,10,14,8,127
ダート,1200,良,1勝クラス,6,9,10,13,128
ダート,1200,良,1勝クラス,7,6,15,12,123
ダート,1200,良,1勝クラス,8,14,6,13,129
ダート,1200,良,2勝クラス,1,5,3,4,39
ダート,1200,良,2勝クラス,2,1,5,5,42
ダート,1200,良,2勝クラス,3,1,1,4,48
ダート,1200,良,2勝クラス,4,9,3,4,40
ダート,1200,良,2勝クラス,5,3,2,4,47
ダート,1200,良,2勝クラス,6,4,2,3,48
ダート,1200,良,2勝クラス,7,1,9,1,46
ダート,1200,良,2勝クラス,8,6,3,4,44
ダート,1200,良,3勝クラス,1,0,1,1,12
ダート,1200,良,3勝クラス,2,1,2,1,10
ダート,1200,良,3勝クラス,3,1,0,1,12
ダート,1200,良,3勝クラス,4,2,1,1,10
ダート,1200,良,3勝クラス,5,1,0,0,13
ダート,1200,良,3勝クラス,6,2,2,2,8
ダート,1200,良,3勝クラス,7,0,1,0,13
ダート,1200,良,3勝クラス,8,0,0,1,12
ダート,1200,良,all,1,29,26,16,274
ダート,1200,良,all,2,27,31,32,280
ダート,1200,良,all,3,23,20,26,310
ダート,1200,良,all,4,32,25,20,313
ダート,1200,良,all,5,24,22,24,330
ダート,1200,良,all,6,25,25,23,333
ダート,1200,良,all,7,15,37,30,323
ダート,1200,良,all,8,34,21,37,320
ダート,1200,良,オープン,1,0,1,0,2
ダート,1200,良,オープン,2,1,0,0,2
ダート,1200,良,オープン,3,1,0,0,2
ダート,1200,良,オープン,4,0,0,0,3
ダート,1200,良,オープン,5,0,0,0,3
ダート,1200,良,オープン,6,0,1,0,3
ダート,1200,良,オープン,7,0,0,2,2
ダート,1200,良,オープン,8,0,0,0,4
ダート,1200,良,新馬,1,1,1,0,7
ダート,1200,良,新馬,2,1,1,0,11
ダート,1200,良,新馬,3,1,1,1,10
ダート,1200,良,新馬,4,1,2,1,10
ダート,1200,良,新馬,5,0,1,2,10
ダート,1200,良,新馬,6,1,1,1,11
ダート,1200,良,新馬,7,0,0,2,13
ダート,1200,良,新馬,8,3,1,1,11
ダート,1200,良,未勝利,1,10,10,5,101
ダート,1200,良,未勝利,2,9,13,14,95
ダート,1200,良,未勝利,3,7,7,12,107
ダート,1200,良,未勝利,4,10,9,3,113
ダート,1200,良,未勝利,5,10,5,10,116
ダート,1200,良,未勝利,6,9,9,4,121
ダート,1200,良,未勝利,7,8,10,11,116
ダート,1200,良,未勝利,8,11,11,15,109
ダート,1200,重,1勝クラス,1,3,1,0,22
ダート,1200,重,1勝クラス,2,0,0,4,23
ダート,1200,重,1勝クラス,3,1,3,1,23
ダート,1200,重,1勝クラス,4,1,4,3,21
ダート,1200,重,1勝クラス,5,1,2,1,26
ダート,1200,重,1勝クラス,6,4,4,2,19
ダート,1200,重,1勝クラス,7,4,1,2,23
ダート,1200,重,1勝クラス,8,1,0,2,27
ダート,1200,重,2勝クラス,1,1,1,1,2
ダート,1200,重,2勝クラス,2,0,0,1,5
ダート,1200,重,2勝クラス,3,0,2,0,4
ダート,1200,重,2勝クラス,4,0,0,0,6
ダート,1200,重,2勝クラス,5,0,0,0,6
ダート,1200,重,2勝クラス,6,0,0,0,6
ダート,1200,重,2勝クラス,7,0,0,1,5
ダート,1200,重,2勝クラス,8,2,0,0,4
ダート,1200,重,all,1,8,2,6,42
ダート,1200,重,all,2,1,2,6,52
ダート,1200,重,all,3,4,9,1,47
ダート,1200,重,all,4,1,8,6,48
ダート,1200,重,all,5,3,3,4,54
ダート,1200,重,all,6,6,5,4,48
ダート,1200,重,all,7,6,3,3,53
ダート,1200,重,all,8,4,1,3,57
ダート,1200,重,未勝利,1,4,0,5,18
ダート,1200,重,未勝利,2,1,2,1,24
ダート,1200,重,未勝利,3,3,4,0,20
ダート,1200,重,未勝利,4,0,4,3,21
ダート,1200,重,未勝利,5,2,1,3,22
ダート,1200,重,未勝利,6,2,1,2,23
ダート,1200,重,未勝利,7,2,2,0,25
ダート,1200,重,未勝利,8,1,1,1,26
ダート,1400,不良,1勝クラス,1,1,2,2,9
ダート,1400,不良,1勝クラス,2,2,4,0,10
ダート,1400,不良,1勝クラス,3,2,0,1,14
ダート,1400,不良,1勝クラス,4,0,0,1,17
ダート,1400,不良,1勝クラス,5,1,0,2,15
ダート,1400,不良,1勝クラス,6,1,0,2,15
ダート,1400,不良,1勝クラス,7,2,0,0,16
ダート,1400,不良,1勝クラス,8,0,3,1,14
ダート,1400,不良,2勝クラス,1,0,0,1,5
ダート,1400,不良,2勝クラス,2,1,0,0,7
ダート,1400,不良,2勝クラス,3,0,0,1,7
ダート,1400,不良,2勝クラス,4,0,2,0,6
ダート,1400,不良,2勝クラス,5,1,0,0,7
ダート,1400,不良,2勝クラス,6,0,1,1,6
ダート,1400,不良,2勝クラス,7,1,0,0,7
ダート,1400,不良,2勝クラス,8,1,1,1,5
ダート,1400,不良,3勝クラス,1,0,0,0,4
ダート,1400,不良,3勝クラス,2,0,0,0,4
ダート,1400,不良,3勝クラス,3,1,1,1,1
ダート,1400,不良,3勝クラス,4,1,0,0,3
ダート,1400,不良,3勝クラス,5,0,0,1,3
ダート,1400,不良,3勝クラス,6,0,0,0,4
ダート,1400,不良,3勝クラス,7,0,0,0,4
ダート,1400,不良,3勝クラス,8,0,1,0,3
ダート,1400,不良,all,1,1,4,5,45
ダート,1400,不良,all,2,5,6,2,48
ダート,1400,不良,all,3,6,2,5,49
ダート,1400,不良,all,4,2,3,4,56
ダート,1400,不良,all,5,3,4,7,52
ダート,1400,不良,all,6,6,5,6,50
ダート,1400,不良,all,7,8,4,0,58
ダート,1400,不良,all,8,4,7,6,53
ダート,1400,不良,オープン,1,0,0,0,2
ダート,1400,不良,オープン,2,0,0,1,1
ダート,1400,不良,オープン,3,1,0,0,1
ダート,1400,不良,オープン,4,0,0,0,3
ダート,1400,不良,オープン,5,0,1,1,1
ダート,1400,不良,オープン,6,0,0,0,3
ダート,1400,不良,オープン,7,1,1,0,2
ダート,1400,不良,オープン,8,0,0,0,4
ダート,1400,不良,新馬,1,0,1,1,2
ダート,1400,不良,新馬,2,0,1,0,3
ダート,1400,不良,新馬,3,0,0,0,4
ダート,1400,不良,新馬,4,0,0,1,3
ダート,1400,不良,新馬,5,0,0,0,4
ダート,1400,不良,新馬,6,1,1,0,2
ダート,1400,不良,新馬,7,1,0,0,5
ダート,1400,不良,新馬,8,1,0,1,4
ダート,1400,不良,未勝利,1,0,1,1,23
ダート,1400,不良,未勝利,2,2,1,1,23
ダート,1400,不良,未勝利,3,2,1,2,22
ダート,1400,不良,未勝利,4,1,1,2,24
ダート,1400,不良,未勝利,5,1,3,3,22
ダート,1400,不良,未勝利,6,4,3,3,20
ダート,1400,不良,未勝利,7,3,3,0,24
ダート,1400,不良,未勝利,8,2,2,3,23
ダート,1400,全,1勝クラス,1,16,16,14,197
ダート,1400,全,1勝クラス,2,20,17,14,213
ダート,1400,全,1勝クラス,3,20,19,21,211
ダート,1400,全,1勝クラス,4,10,15,15,241
ダート,1400,全,1勝クラス,5,21,15,26,229
ダート,1400,全,1勝クラス,6,24,24,23,219
ダート,1400,全,1勝クラス,7,21,25,18,233
ダート,1400,全,1勝クラス,8,20,21,21,237
ダート,1400,全,2勝クラス,1,3,5,5,72
ダート,1400,全,2勝クラス,2,5,7,5,72
ダート,1400,全,2勝クラス,3,2,4,10,74
ダート,1400,全,2勝クラス,4,7,7,5,73
ダート,1400,全,2勝クラス,5,9,6,6,70
ダート,1400,全,2勝クラス,6,3,5,5,77
ダート,1400,全,2勝クラス,7,6,5,6,73
ダート,1400,全,2勝クラス,8,11,7,5,69
ダート,1400,全,3勝クラス,1,3,1,3,40
ダート,1400,全,3勝クラス,2,2,3,1,44
ダート,1400,全,3勝クラス,3,6,2,7,36
ダート,1400,全,3勝クラス,4,4,3,3,41
ダート,1400,全,3勝クラス,5,3,5,5,39
ダート,1400,全,3勝クラス,6,2,5,5,40
ダート,1400,全,3勝クラス,7,5,3,2,42
ダート,1400,全,3勝クラス,8,1,4,1,46
ダート,1400,全,all,1,41,42,45,596
ダート,1400,全,all,2,52,55,41,621
ダート,1400,全,all,3,51,58,59,617
ダート,1400,全,all,4,55,44,56,658
ダート,1400,全,all,5,56,49,59,668
ダート,1400,全,all,6,63,59,60,654
ダート,1400,全,all,7,60,64,57,672
ダート,1400,全,all,8,55,62,58,683
ダート,1400,全,オープン,1,5,2,5,30
ダート,1400,全,オープン,2,4,4,3,32
ダート,1400,全,オープン,3,2,3,2,39
ダート,1400,全,オープン,4,6,3,2,39
ダート,1400,全,オープン,5,2,3,2,45
ダート,1400,全,オープン,6,5,5,4,38
ダート,1400,全,オープン,7,1,6,4,44
ダート,1400,全,オープン,8,3,2,6,45
ダート,1400,全,新馬,1,2,4,1,34
ダート,1400,全,新馬,2,1,2,2,40
ダート,1400,全,新馬,3,3,5,4,35
ダート,1400,全,新馬,4,4,1,6,40
ダート,1400,全,新馬,5,4,2,4,43
ダート,1400,全,新馬,6,5,3,5,43
ダート,1400,全,新馬,7,6,5,3,44
ダート,1400,全,新馬,8,4,7,4,43
ダート,1400,全,未勝利,1,10,12,15,209
ダート,1400,全,未勝利,2,17,21,14,206
ダート,1400,全,未勝利,3,16,23,15,206
ダート,1400,全,未勝利,4,23,14,24,207
ダート,1400,全,未勝利,5,17,16,15,224
ダート,1400,全,未勝利,6,21,16,18,219
ダート,1400,全,未勝利,7,21,18,21,219
ダート,1400,全,未勝利,8,16,21,19,223
ダート,1400,稍重,1勝クラス,1,2,1,2,33
ダート,1400,稍重,1勝クラス,2,2,1,2,40
ダート,1400,稍重,1勝クラス,3,2,3,2,40
ダート,1400,稍重,1勝クラス,4,2,5,2,41
ダート,1400,稍重,1勝クラス,5,3,4,3,42
ダート,1400,稍重,1勝クラス,6,3,6,5,40
ダート,1400,稍重,1勝クラス,7,7,6,7,35
ダート,1400,稍重,1勝クラス,8,7,2,5,42
ダート,1400,稍重,2勝クラス,1,0,0,0,12
ダート,1400,稍重,2勝クラス,2,1,0,2,9
ダート,1400,稍重,2勝クラス,3,0,0,1,11
ダート,1400,稍重,2勝クラス,4,1,1,3,7
ダート,1400,稍重,2勝クラス,5,2,2,0,8
ダート,1400,稍重,2勝クラス,6,0,1,0,11
ダート,1400,稍重,2勝クラス,7,0,2,0,10
ダート,1400,稍重,2勝クラス,8,2,0,0,10
ダート,1400,稍重,3勝クラス,1,1,0,0,1
ダート,1400,稍重,3勝クラス,2,0,1,0,1
ダート,1400,稍重,3勝クラス,3,0,0,0,2
ダート,1400,稍重,3勝クラス,4,0,0,0,2
ダート,1400,稍重,3勝クラス,5,0,0,0,2
ダート,1400,稍重,3勝クラス,6,0,0,0,2
ダート,1400,稍重,3勝クラス,7,0,0,1,1
ダート,1400,稍重,3勝クラス,8,0,0,0,2
ダート,1400,稍重,all,1,7,6,6,97
ダート,1400,稍重,all,2,6,7,7,105
ダート,1400,稍重,all,3,6,7,7,111
ダート,1400,稍重,all,4,10,15,9,105
ダート,1400,稍重,all,5,8,9,9,117
ダート,1400,稍重,all,6,10,9,9,118
ダート,1400,稍重,all,7,13,14,19,103
ダート,1400,稍重,all,8,15,8,9,118
ダート,1400,稍重,オープン,1,2,1,1,10
ダート,1400,稍重,オープン,2,1,2,1,10
ダート,1400,稍重,オープン,3,0,1,1,15
ダート,1400,稍重,オープン,4,2,1,1,14
ダート,1400,稍重,オープン,5,0,2,0,16
ダート,1400,稍重,オープン,6,2,1,1,14
ダート,1400,稍重,オープン,7,0,1,2,15
ダート,1400,稍重,オープン,8,2,0,2,14
ダート,1400,稍重,新馬,1,1,0,0,6
ダート,1400,稍重,新馬,2,0,1,0,8
ダート,1400,稍重,新馬,3,0,2,1,7
ダート,1400,稍重,新馬,4,2,0,1,8
ダート,1400,稍重,新馬,5,0,0,1,11
ダート,1400,稍重,新馬,6,1,0,2,9
ダート,1400,稍重,新馬,7,2,1,1,8
ダート,1400,稍重,新馬,8,0,2,0,10
ダート,1400,稍重,未勝利,1,1,3,3,34
ダート,1400,稍重,未勝利,2,2,2,2,35
ダート,1400,稍重,未勝利,3,3,1,2,35
ダート,1400,稍重,未勝利,4,3,8,2,31
ダート,1400,稍重,未勝利,5,3,1,4,36
ダート,1400,稍重,未勝利,6,3,1,1,39
ダート,1400,稍重,未勝利,7,4,3,7,32
ダート,1400,稍重,未勝利,8,4,4,2,36
ダート,1400,良,1勝クラス,1,12,11,8,136
ダート,1400,良,1勝クラス,2,15,10,11,143
ダート,1400,良,1勝クラス,3,14,15,17,137
ダート,1400,良,1勝クラス,4,7,7,11,164
ダート,1400,良,1勝クラス,5,16,10,19,152
ダート,1400,良,1勝クラス,6,18,17,12,147
ダート,1400,良,1勝クラス,7,12,18,10,160
ダート,1400,良,1勝クラス,8,9,15,15,162
ダート,1400,良,2勝クラス,1,2,3,3,44
ダート,1400,良,2勝クラス,2,2,6,1,45
ダート,1400,良,2勝クラス,3,1,3,8,43
ダート,1400,良,2勝クラス,4,4,2,2,48
ダート,1400,良,2勝クラス,5,5,4,4,42
ダート,1400,良,2勝クラス,6,3,3,4,46
ダート,1400,良,2勝クラス,7,5,3,4,42
ダート,1400,良,2勝クラス,8,6,4,3,43
ダート,1400,良,3勝クラス,1,2,0,3,31
ダート,1400,良,3勝クラス,2,1,2,1,35
ダート,1400,良,3勝クラス,3,5,0,6,28
ダート,1400,良,3勝クラス,4,3,3,2,31
ダート,1400,良,3勝クラス,5,3,4,2,31
ダート,1400,良,3勝クラス,6,2,5,5,28
ダート,1400,良,3勝クラス,7,3,3,1,33
ダート,1400,良,3勝クラス,8,1,3,1,35
ダート,1400,良,all,1,28,27,27,391
ダート,1400,良,all,2,35,35,27,401
ダート,1400,良,all,3,32,39,39,395
ダート,1400,良,all,4,37,20,39,425
ダート,1400,良,all,5,40,33,35,426
ダート,1400,良,all,6,42,43,38,413
ダート,1400,良,all,7,35,42,35,432
ダート,1400,良,all,8,29,39,40,440
ダート,1400,良,オープン,1,1,1,3,17
ダート,1400,良,オープン,2,3,2,0,18
ダート,1400,良,オープン,3,0,1,1,20
ダート,1400,良,オープン,4,4,2,1,17
ダート,1400,良,オープン,5,2,0,1,22
ダート,1400,良,オープン,6,3,3,3,16
ダート,1400,良,オープン,7,0,4,2,21
ダート,1400,良,オープン,8,1,1,3,23
ダート,1400,良,新馬,1,1,3,0,20
ダート,1400,良,新馬,2,0,0,2,22
ダート,1400,良,新馬,3,3,2,1,19
ダート,1400,良,新馬,4,2,1,3,22
ダート,1400,良,新馬,5,3,2,2,22
ダート,1400,良,新馬,6,2,2,3,25
ダート,1400,良,新馬,7,2,2,2,26
ダート,1400,良,新馬,8,3,4,3,22
ダート,1400,良,未勝利,1,8,8,8,130
ダート,1400,良,未勝利,2,11,14,10,126
ダート,1400,良,未勝利,3,8,16,6,133
ダート,1400,良,未勝利,4,16,4,19,128
ダート,1400,良,未勝利,5,11,11,7,141
ダート,1400,良,未勝利,6,12,12,11,136
ダート,1400,良,未勝利,7,13,11,14,135
ダート,1400,良,未勝利,8,9,12,13,139
ダート,1400,重,1勝クラス,1,1,2,2,19
ダート,1400,重,1勝クラス,2,1,2,1,20
ダート,1400,重,1勝クラス,3,2,1,1,20
ダート,1400,重,1勝クラス,4,1,3,1,19
ダート,1400,重,1勝クラス,5,1,1,2,20
ダート,1400,重,1勝クラス,6,2,1,4,17
ダート,1400,重,1勝クラス,7,0,1,1,22
ダート,1400,重,1勝クラス,8,4,1,0,19
ダート,1400,重,2勝クラス,1,1,2,1,11
ダート,1400,重,2勝クラス,2,1,1,2,11
ダート,1400,重,2勝クラス,3,1,1,0,13
ダート,1400,重,2勝クラス,4,2,2,0,12
ダート,1400,重,2勝クラス,5,1,0,2,13
ダート,1400,重,2勝クラス,6,0,0,0,14
ダート,1400,重,2勝クラス,7,0,0,2,14
ダート,1400,重,2勝クラス,8,2,2,1,11
ダート,1400,重,3勝クラス,1,0,1,0,4
ダート,1400,重,3勝クラス,2,1,0,0,4
ダート,1400,重,3勝クラス,3,0,1,0,5
ダート,1400,重,3勝クラス,4,0,0,1,5
ダート,1400,重,3勝クラス,5,0,1,2,3
ダート,1400,重,3勝クラス,6,0,0,0,6
ダート,1400,重,3勝クラス,7,2,0,0,4
ダート,1400,重,3勝クラス,8,0,0,0,6
ダート,1400,重,all,1,5,5,7,63
ダート,1400,重,all,2,6,7,5,67
ダート,1400,重,all,3,7,10,8,62
ダート,1400,重,all,4,6,6,4,72
ダート,1400,重,all,5,5,3,8,73
ダート,1400,重,all,6,5,2,7,73
ダート,1400,重,all,7,4,4,3,79
ダート,1400,重,all,8,7,8,3,72
ダート,1400,重,オープン,1,2,0,1,1
ダート,1400,重,オープン,2,0,0,1,3
ダート,1400,重,オープン,3,1,1,0,3
ダート,1400,重,オープン,4,0,0,0,5
ダート,1400,重,オープン,5,0,0,0,6
ダート,1400,重,オープン,6,0,1,0,5
ダート,1400,重,オープン,7,0,0,0,6
ダート,1400,重,オープン,8,0,1,1,4
ダート,1400,重,新馬,1,0,0,0,6
ダート,1400,重,新馬,2,1,0,0,7
ダート,1400,重,新馬,3,0,1,2,5
ダート,1400,重,新馬,4,0,0,1,7
ダート,1400,重,新馬,5,1,0,1,6
ダート,1400,重,新馬,6,1,0,0,7
ダート,1400,重,新馬,7,1,2,0,5
ダート,1400,重,新馬,8,0,1,0,7
ダート,1400,重,未勝利,1,1,0,3,22
ダート,1400,重,未勝利,2,2,4,1,22
ダート,1400,重,未勝利,3,3,5,5,16
ダート,1400,重,未勝利,4,3,1,1,24
ダート,1400,重,未勝利,5,2,1,1,25
ダート,1400,重,未勝利,6,2,0,3,24
ダート,1400,重,未勝利,7,1,1,0,28
ダート,1400,重,未勝利,8,1,3,1,25
ダート,1800,不良,1勝クラス,1,3,3,1,10
ダート,1800,不良,1勝クラス,2,1,3,2,11
ダート,1800,不良,1勝クラス,3,3,3,2,12
ダート,1800,不良,1勝クラス,4,3,1,4,12
ダート,1800,不良,1勝クラス,5,2,2,1,17
ダート,1800,不良,1勝クラス,6,2,2,2,21
ダート,1800,不良,1勝クラス,7,2,1,1,26
ダート,1800,不良,1勝クラス,8,1,2,4,25
ダート,1800,不良,2勝クラス,1,0,0,0,3
ダート,1800,不良,2勝クラス,2,0,0,0,3
ダート,1800,不良,2勝クラス,3,1,0,0,2
ダート,1800,不良,2勝クラス,4,0,0,1,3
ダート,1800,不良,2勝クラス,5,0,1,0,3
ダート,1800,不良,2勝クラス,6,0,1,0,3
ダート,1800,不良,2勝クラス,7,0,0,0,4
ダート,1800,不良,2勝クラス,8,1,0,1,2
ダート,1800,不良,3勝クラス,1,0,1,1,2
ダート,1800,不良,3勝クラス,2,1,0,0,3
ダート,1800,不良,3勝クラス,3,0,0,0,4
ダート,1800,不良,3勝クラス,4,0,1,0,3
ダート,1800,不良,3勝クラス,5,1,0,0,3
ダート,1800,不良,3勝クラス,6,0,0,0,4
ダート,1800,不良,3勝クラス,7,0,0,0,4
ダート,1800,不良,3勝クラス,8,0,0,1,3
ダート,1800,不良,all,1,5,5,5,41
ダート,1800,不良,all,2,5,8,3,43
ダート,1800,不良,all,3,5,4,8,47
ダート,1800,不良,all,4,7,5,7,47
ダート,1800,不良,all,5,4,6,6,54
ダート,1800,不良,all,6,8,4,4,62
ダート,1800,不良,all,7,7,4,1,70
ダート,1800,不良,all,8,3,8,10,63
ダート,1800,不良,オープン,1,0,0,0,2
ダート,1800,不良,オープン,2,0,1,0,3
ダート,1800,不良,オープン,3,1,0,0,3
ダート,1800,不良,オープン,4,0,0,0,4
ダート,1800,不良,オープン,5,0,0,0,4
ダート,1800,不良,オープン,6,1,0,1,2
ダート,1800,不良,オープン,7,0,1,0,3
ダート,1800,不良,オープン,8,0,0,1,3
ダート,1800,不良,新馬,1,1,0,0,0
